"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,195
"eff.mon.final",1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,195
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
"ss.initial",88,100,80,100,70,88,100,82,78,100,80,88,78,100,86,74,80,90,80,78,86,100,86,80,70,78,80,80,96,100,100,84,100,82,100,74,96,76,82,82,100,100,94,88,100,90,88,84,100,78,100,100,90,88,78,78,84,84,82,94,90,78,80,195
"ss.final",91,100,83,100,73,91,100,85,81,100,83,91,81,100,89,77,83,93,83,81,89,100,89,83,73,81,83,83,99,100,100,87,100,85,100,77,99,79,85,85,100,100,97,91,100,93,91,87,100,81,100,100,93,91,81,81,87,87,85,97,93,81,83,195
"mle.initial.IP",0.686274509803922,0.568965517241379,0.711111111111111,0.586206896551724,0.760869565217391,0.607843137254902,0.620689655172414,0.63265306122449,0.666666666666667,0.637931034482759,0.693877551020408,0.703703703703704,0.681818181818182,0.517241379310345,0.588235294117647,0.744186046511628,0.708333333333333,0.660714285714286,0.673469387755102,0.638297872340426,0.62962962962963,0.53448275862069,0.648148148148148,0.645833333333333,0.755555555555556,0.765957446808511,0.659574468085106,0.66,0.62962962962963,0.655172413793103,0.586206896551724,0.604166666666667,0.655172413793103,0.673469387755102,0.53448275862069,0.717391304347826,0.642857142857143,0.695652173913043,0.647058823529412,0.680851063829787,0.517241379310345,0.53448275862069,0.660714285714286,0.615384615384615,0.551724137931034,0.641509433962264,0.615384615384615,0.72,0.551724137931034,0.673913043478261,0.568965517241379,0.46551724137931,0.589285714285714,0.571428571428571,0.6875,0.68,0.6875,0.604166666666667,0.666666666666667,0.557692307692308,0.584905660377358,0.75,0.645833333333333,195
"mle.final.IP",0.692307692307692,0.568965517241379,0.723404255319149,0.586206896551724,0.75,0.622641509433962,0.620689655172414,0.64,0.653061224489796,0.637931034482759,0.693877551020408,0.709090909090909,0.688888888888889,0.517241379310345,0.596153846153846,0.755555555555556,0.714285714285714,0.666666666666667,0.673469387755102,0.63265306122449,0.62962962962963,0.53448275862069,0.648148148148148,0.64,0.760869565217391,0.770833333333333,0.653061224489796,0.666666666666667,0.614035087719298,0.655172413793103,0.586206896551724,0.627450980392157,0.655172413793103,0.66,0.53448275862069,0.717391304347826,0.631578947368421,0.708333333333333,0.641509433962264,0.693877551020408,0.517241379310345,0.53448275862069,0.666666666666667,0.615384615384615,0.551724137931034,0.636363636363636,0.62962962962963,0.72,0.551724137931034,0.693877551020408,0.568965517241379,0.46551724137931,0.589285714285714,0.56,0.7,0.692307692307692,0.693877551020408,0.62,0.66,0.563636363636364,0.571428571428571,0.755102040816326,0.63265306122449,195
"mle.initial.PC",0.459459459459459,0.5,0.428571428571429,0.476190476190476,0.333333333333333,0.351351351351351,0.428571428571429,0.272727272727273,0.3,0.452380952380952,0.419354838709677,0.470588235294118,0.294117647058824,0.404761904761905,0.257142857142857,0.419354838709677,0.40625,0.441176470588235,0.387096774193548,0.193548387096774,0.375,0.357142857142857,0.375,0.34375,0.2,0.483870967741935,0.333333333333333,0.333333333333333,0.428571428571429,0.5,0.476190476190476,0.333333333333333,0.5,0.393939393939394,0.452380952380952,0.285714285714286,0.425,0.366666666666667,0.387096774193548,0.428571428571429,0.428571428571429,0.30952380952381,0.447368421052632,0.388888888888889,0.452380952380952,0.405405405405405,0.388888888888889,0.470588235294118,0.380952380952381,0.34375,0.428571428571429,0.357142857142857,0.352941176470588,0.230769230769231,0.333333333333333,0.285714285714286,0.444444444444444,0.277777777777778,0.411764705882353,0.333333333333333,0.351351351351351,0.466666666666667,0.34375,195
"mle.final.PC",0.461538461538462,0.5,0.416666666666667,0.476190476190476,0.32,0.368421052631579,0.428571428571429,0.285714285714286,0.28125,0.452380952380952,0.411764705882353,0.472222222222222,0.277777777777778,0.404761904761905,0.27027027027027,0.40625,0.382352941176471,0.444444444444444,0.382352941176471,0.1875,0.371428571428571,0.357142857142857,0.4,0.333333333333333,0.222222222222222,0.484848484848485,0.323529411764706,0.34375,0.428571428571429,0.5,0.476190476190476,0.333333333333333,0.5,0.428571428571429,0.452380952380952,0.32258064516129,0.428571428571429,0.354838709677419,0.375,0.444444444444444,0.428571428571429,0.30952380952381,0.45,0.41025641025641,0.452380952380952,0.394736842105263,0.378378378378378,0.459459459459459,0.380952380952381,0.34375,0.428571428571429,0.357142857142857,0.324324324324324,0.219512195121951,0.354838709677419,0.275862068965517,0.421052631578947,0.27027027027027,0.4,0.333333333333333,0.351351351351351,0.46875,0.352941176470588,195
