"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,284
"eff.mon.final",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,284
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284
"ss.initial",86,100,100,92,100,92,100,92,100,100,96,100,100,100,100,90,100,100,100,100,90,84,86,100,70,100,100,100,82,98,100,100,94,92,100,100,100,86,100,100,100,100,100,90,100,90,100,100,100,100,84,100,100,100,80,100,80,90,80,100,100,82,100,284
"ss.final",89,100,100,95,100,95,100,95,100,100,99,100,100,100,100,93,100,100,100,100,93,87,89,100,73,100,100,100,85,100,100,100,97,95,100,100,100,89,100,100,100,100,100,93,100,93,100,100,100,100,87,100,100,100,83,100,83,93,83,100,100,85,100,284
"mle.initial.IP",0.60377358490566,0.568965517241379,0.551724137931034,0.607142857142857,0.551724137931034,0.611111111111111,0.482758620689655,0.611111111111111,0.396551724137931,0.551724137931034,0.596491228070175,0.5,0.396551724137931,0.568965517241379,0.551724137931034,0.625,0.53448275862069,0.53448275862069,0.482758620689655,0.568965517241379,0.611111111111111,0.615384615384615,0.6,0.517241379310345,0.75609756097561,0.655172413793103,0.603448275862069,0.431034482758621,0.627450980392157,0.655172413793103,0.517241379310345,0.517241379310345,0.62962962962963,0.555555555555556,0.517241379310345,0.586206896551724,0.46551724137931,0.615384615384615,0.482758620689655,0.551724137931034,0.620689655172414,0.568965517241379,0.603448275862069,0.584905660377358,0.517241379310345,0.576923076923077,0.568965517241379,0.568965517241379,0.620689655172414,0.603448275862069,0.634615384615385,0.517241379310345,0.517241379310345,0.5,0.645833333333333,0.53448275862069,0.653061224489796,0.711538461538462,0.705882352941177,0.53448275862069,0.482758620689655,0.62,0.620689655172414,284
"mle.final.IP",0.592592592592593,0.568965517241379,0.551724137931034,0.614035087719298,0.551724137931034,0.607142857142857,0.482758620689655,0.607142857142857,0.396551724137931,0.551724137931034,0.596491228070175,0.5,0.396551724137931,0.568965517241379,0.551724137931034,0.631578947368421,0.53448275862069,0.53448275862069,0.482758620689655,0.568965517241379,0.618181818181818,0.60377358490566,0.588235294117647,0.517241379310345,0.738095238095238,0.655172413793103,0.603448275862069,0.431034482758621,0.634615384615385,0.655172413793103,0.517241379310345,0.517241379310345,0.631578947368421,0.545454545454545,0.517241379310345,0.586206896551724,0.46551724137931,0.615384615384615,0.482758620689655,0.551724137931034,0.620689655172414,0.568965517241379,0.603448275862069,0.6,0.517241379310345,0.555555555555556,0.568965517241379,0.568965517241379,0.620689655172414,0.603448275862069,0.611111111111111,0.517241379310345,0.517241379310345,0.5,0.64,0.53448275862069,0.66,0.703703703703704,0.679245283018868,0.53448275862069,0.482758620689655,0.607843137254902,0.620689655172414,284
"mle.initial.PC",0.303030303030303,0.523809523809524,0.5,0.388888888888889,0.452380952380952,0.394736842105263,0.238095238095238,0.394736842105263,0.547619047619048,0.452380952380952,0.384615384615385,0.261904761904762,0.30952380952381,0.380952380952381,0.476190476190476,0.382352941176471,0.380952380952381,0.380952380952381,0.5,0.5,0.388888888888889,0.34375,0.333333333333333,0.30952380952381,0.310344827586207,0.5,0.404761904761905,0.380952380952381,0.32258064516129,0.45,0.5,0.404761904761905,0.425,0.315789473684211,0.380952380952381,0.523809523809524,0.428571428571429,0.264705882352941,0.5,0.404761904761905,0.523809523809524,0.380952380952381,0.523809523809524,0.351351351351351,0.357142857142857,0.342105263157895,0.428571428571429,0.452380952380952,0.5,0.476190476190476,0.375,0.357142857142857,0.404761904761905,0.523809523809524,0.375,0.404761904761905,0.32258064516129,0.473684210526316,0.413793103448276,0.380952380952381,0.333333333333333,0.34375,0.571428571428571,284
"mle.final.PC",0.285714285714286,0.523809523809524,0.5,0.421052631578947,0.452380952380952,0.41025641025641,0.238095238095238,0.384615384615385,0.547619047619048,0.452380952380952,0.357142857142857,0.261904761904762,0.30952380952381,0.380952380952381,0.476190476190476,0.388888888888889,0.380952380952381,0.380952380952381,0.5,0.5,0.394736842105263,0.323529411764706,0.315789473684211,0.30952380952381,0.290322580645161,0.5,0.404761904761905,0.380952380952381,0.363636363636364,0.428571428571429,0.5,0.404761904761905,0.425,0.35,0.380952380952381,0.523809523809524,0.428571428571429,0.324324324324324,0.5,0.404761904761905,0.523809523809524,0.380952380952381,0.523809523809524,0.342105263157895,0.357142857142857,0.333333333333333,0.428571428571429,0.452380952380952,0.5,0.476190476190476,0.363636363636364,0.357142857142857,0.404761904761905,0.523809523809524,0.363636363636364,0.404761904761905,0.333333333333333,0.461538461538462,0.4,0.380952380952381,0.333333333333333,0.352941176470588,0.571428571428571,284
