"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,343
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,343
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,100,96,100,100,98,98,100,100,100,100,100,88,100,72,90,100,100,100,100,80,100,92,100,100,343
"ss.final",100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,99,100,100,100,100,100,100,100,100,100,91,100,75,93,100,100,100,100,83,100,95,100,100,343
"mle.initial.IP",0.396551724137931,0.482758620689655,0.551724137931034,0.396551724137931,0.46551724137931,0.448275862068966,0.517241379310345,0.53448275862069,0.431034482758621,0.5,0.46551724137931,0.517857142857143,0.5,0.620689655172414,0.53448275862069,0.448275862068966,0.53448275862069,0.5,0.413793103448276,0.53448275862069,0.517241379310345,0.603448275862069,0.413793103448276,0.563636363636364,0.53448275862069,0.5,0.53448275862069,0.431034482758621,0.517241379310345,0.568965517241379,0.46551724137931,0.46551724137931,0.53448275862069,0.5,0.551724137931034,0.517241379310345,0.53448275862069,0.5,0.517857142857143,0.5,0.56140350877193,0.46551724137931,0.5,0.568965517241379,0.526315789473684,0.5,0.517241379310345,0.46551724137931,0.413793103448276,0.53448275862069,0.627450980392157,0.448275862068966,0.744186046511628,0.592592592592593,0.448275862068966,0.603448275862069,0.603448275862069,0.482758620689655,0.645833333333333,0.551724137931034,0.566037735849057,0.482758620689655,0.482758620689655,343
"mle.final.IP",0.396551724137931,0.482758620689655,0.551724137931034,0.396551724137931,0.46551724137931,0.448275862068966,0.517241379310345,0.53448275862069,0.431034482758621,0.5,0.46551724137931,0.526315789473684,0.5,0.620689655172414,0.53448275862069,0.448275862068966,0.53448275862069,0.5,0.413793103448276,0.53448275862069,0.517241379310345,0.603448275862069,0.413793103448276,0.586206896551724,0.53448275862069,0.5,0.53448275862069,0.431034482758621,0.517241379310345,0.568965517241379,0.46551724137931,0.46551724137931,0.53448275862069,0.5,0.551724137931034,0.517241379310345,0.53448275862069,0.5,0.508771929824561,0.5,0.56140350877193,0.46551724137931,0.5,0.568965517241379,0.53448275862069,0.5,0.517241379310345,0.46551724137931,0.413793103448276,0.53448275862069,0.641509433962264,0.448275862068966,0.727272727272727,0.592592592592593,0.448275862068966,0.603448275862069,0.603448275862069,0.482758620689655,0.64,0.551724137931034,0.581818181818182,0.482758620689655,0.482758620689655,343
"mle.initial.PC",0.380952380952381,0.452380952380952,0.428571428571429,0.476190476190476,0.428571428571429,0.476190476190476,0.357142857142857,0.452380952380952,0.452380952380952,0.452380952380952,0.380952380952381,0.2,0.476190476190476,0.5,0.452380952380952,0.5,0.428571428571429,0.428571428571429,0.404761904761905,0.285714285714286,0.333333333333333,0.476190476190476,0.357142857142857,0.341463414634146,0.428571428571429,0.476190476190476,0.476190476190476,0.5,0.380952380952381,0.404761904761905,0.261904761904762,0.476190476190476,0.476190476190476,0.380952380952381,0.404761904761905,0.428571428571429,0.428571428571429,0.547619047619048,0.2,0.357142857142857,0.333333333333333,0.380952380952381,0.380952380952381,0.35,0.268292682926829,0.428571428571429,0.30952380952381,0.428571428571429,0.380952380952381,0.5,0.378378378378378,0.404761904761905,0.379310344827586,0.333333333333333,0.333333333333333,0.523809523809524,0.428571428571429,0.428571428571429,0.28125,0.428571428571429,0.307692307692308,0.380952380952381,0.404761904761905,343
"mle.final.PC",0.380952380952381,0.452380952380952,0.428571428571429,0.476190476190476,0.428571428571429,0.476190476190476,0.357142857142857,0.452380952380952,0.452380952380952,0.452380952380952,0.380952380952381,0.214285714285714,0.476190476190476,0.5,0.452380952380952,0.5,0.428571428571429,0.428571428571429,0.404761904761905,0.285714285714286,0.333333333333333,0.476190476190476,0.357142857142857,0.341463414634146,0.428571428571429,0.476190476190476,0.476190476190476,0.5,0.380952380952381,0.404761904761905,0.261904761904762,0.476190476190476,0.476190476190476,0.380952380952381,0.404761904761905,0.428571428571429,0.428571428571429,0.547619047619048,0.214285714285714,0.357142857142857,0.333333333333333,0.380952380952381,0.380952380952381,0.333333333333333,0.261904761904762,0.428571428571429,0.30952380952381,0.428571428571429,0.380952380952381,0.5,0.368421052631579,0.404761904761905,0.387096774193548,0.384615384615385,0.333333333333333,0.523809523809524,0.428571428571429,0.428571428571429,0.272727272727273,0.428571428571429,0.3,0.380952380952381,0.404761904761905,343
