"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,345
"eff.mon.final",1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,345
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
"ss.initial",88,76,84,88,84,72,76,80,94,82,100,100,86,90,100,90,100,70,100,82,80,78,90,100,76,86,72,74,80,100,76,82,84,70,100,100,70,74,78,94,98,84,100,100,76,90,94,80,100,78,94,100,100,86,80,82,96,94,78,94,100,82,82,345
"ss.final",91,79,87,91,87,75,79,83,97,85,100,100,89,93,100,93,100,73,100,85,83,81,93,100,79,89,75,77,83,100,79,85,87,73,100,100,73,77,81,97,100,87,100,100,79,93,97,83,100,81,97,100,100,89,83,85,99,97,81,97,100,85,85,345
"mle.initial.IP",0.627450980392157,0.74468085106383,0.612244897959184,0.686274509803922,0.641509433962264,0.772727272727273,0.708333333333333,0.688888888888889,0.636363636363636,0.64,0.603448275862069,0.517241379310345,0.607843137254902,0.574074074074074,0.586206896551724,0.666666666666667,0.568965517241379,0.780487804878049,0.568965517241379,0.708333333333333,0.6875,0.681818181818182,0.653846153846154,0.620689655172414,0.702127659574468,0.596153846153846,0.738095238095238,0.714285714285714,0.630434782608696,0.53448275862069,0.711111111111111,0.625,0.615384615384615,0.790697674418605,0.620689655172414,0.620689655172414,0.761904761904762,0.723404255319149,0.666666666666667,0.678571428571429,0.607142857142857,0.6875,0.568965517241379,0.517241379310345,0.681818181818182,0.622641509433962,0.60377358490566,0.717391304347826,0.689655172413793,0.673913043478261,0.666666666666667,0.517241379310345,0.551724137931034,0.6,0.666666666666667,0.630434782608696,0.654545454545455,0.660714285714286,0.666666666666667,0.589285714285714,0.603448275862069,0.612244897959184,0.62,345
"mle.final.IP",0.641509433962264,0.75,0.62,0.692307692307692,0.648148148148148,0.782608695652174,0.686274509803922,0.708333333333333,0.625,0.647058823529412,0.603448275862069,0.517241379310345,0.60377358490566,0.581818181818182,0.586206896551724,0.678571428571429,0.568965517241379,0.767441860465116,0.568965517241379,0.714285714285714,0.686274509803922,0.681818181818182,0.648148148148148,0.620689655172414,0.6875,0.596153846153846,0.744186046511628,0.720930232558139,0.63265306122449,0.53448275862069,0.723404255319149,0.625,0.615384615384615,0.795454545454545,0.620689655172414,0.620689655172414,0.772727272727273,0.729166666666667,0.638297872340426,0.684210526315789,0.603448275862069,0.7,0.568965517241379,0.517241379310345,0.673913043478261,0.62962962962963,0.589285714285714,0.723404255319149,0.689655172413793,0.666666666666667,0.672727272727273,0.517241379310345,0.551724137931034,0.6,0.666666666666667,0.604166666666667,0.666666666666667,0.660714285714286,0.680851063829787,0.586206896551724,0.603448275862069,0.62,0.634615384615385,345
"mle.initial.PC",0.405405405405405,0.448275862068966,0.285714285714286,0.459459459459459,0.354838709677419,0.428571428571429,0.357142857142857,0.4,0.41025641025641,0.3125,0.476190476190476,0.357142857142857,0.314285714285714,0.25,0.452380952380952,0.444444444444444,0.476190476190476,0.413793103448276,0.595238095238095,0.441176470588235,0.40625,0.382352941176471,0.421052631578947,0.452380952380952,0.310344827586207,0.294117647058824,0.3,0.375,0.264705882352941,0.428571428571429,0.354838709677419,0.235294117647059,0.3125,0.333333333333333,0.452380952380952,0.547619047619048,0.285714285714286,0.333333333333333,0.303030303030303,0.447368421052632,0.404761904761905,0.444444444444444,0.428571428571429,0.476190476190476,0.3125,0.405405405405405,0.390243902439024,0.441176470588235,0.571428571428571,0.25,0.45,0.404761904761905,0.333333333333333,0.361111111111111,0.310344827586207,0.361111111111111,0.439024390243902,0.447368421052632,0.303030303030303,0.368421052631579,0.428571428571429,0.333333333333333,0.34375,345
"mle.final.PC",0.421052631578947,0.451612903225806,0.297297297297297,0.487179487179487,0.333333333333333,0.448275862068966,0.357142857142857,0.4,0.390243902439024,0.323529411764706,0.476190476190476,0.357142857142857,0.333333333333333,0.236842105263158,0.452380952380952,0.432432432432432,0.476190476190476,0.4,0.595238095238095,0.472222222222222,0.40625,0.378378378378378,0.41025641025641,0.452380952380952,0.290322580645161,0.297297297297297,0.28125,0.382352941176471,0.264705882352941,0.428571428571429,0.34375,0.243243243243243,0.314285714285714,0.310344827586207,0.452380952380952,0.547619047619048,0.310344827586207,0.344827586206897,0.294117647058824,0.45,0.404761904761905,0.432432432432432,0.428571428571429,0.476190476190476,0.333333333333333,0.384615384615385,0.390243902439024,0.444444444444444,0.571428571428571,0.242424242424242,0.452380952380952,0.404761904761905,0.333333333333333,0.358974358974359,0.34375,0.351351351351351,0.452380952380952,0.439024390243902,0.294117647058824,0.384615384615385,0.428571428571429,0.342857142857143,0.333333333333333,345
