"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,254
"eff.mon.final",0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,254
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
"ss.initial",100,100,94,90,100,76,100,94,82,100,88,100,82,100,86,100,100,100,100,90,86,100,96,100,76,100,100,100,100,92,100,80,100,100,86,100,94,100,100,100,84,100,100,100,100,92,76,82,100,100,88,100,100,100,92,78,100,86,100,100,100,100,100,254
"ss.final",100,100,97,93,100,79,100,97,85,100,91,100,85,100,89,100,100,100,100,93,89,100,99,100,79,100,100,100,100,95,100,83,100,100,89,100,97,100,100,100,87,100,100,100,100,95,79,85,100,100,91,100,100,100,95,81,100,89,100,100,100,100,100,254
"mle.initial.IP",0.603448275862069,0.586206896551724,0.672727272727273,0.557692307692308,0.517241379310345,0.711111111111111,0.551724137931034,0.6,0.64,0.568965517241379,0.58,0.5,0.625,0.655172413793103,0.641509433962264,0.551724137931034,0.586206896551724,0.517241379310345,0.551724137931034,0.60377358490566,0.596153846153846,0.603448275862069,0.568965517241379,0.568965517241379,0.688888888888889,0.46551724137931,0.568965517241379,0.482758620689655,0.568965517241379,0.566037735849057,0.568965517241379,0.645833333333333,0.586206896551724,0.517241379310345,0.60377358490566,0.5,0.545454545454545,0.53448275862069,0.46551724137931,0.431034482758621,0.627450980392157,0.517241379310345,0.586206896551724,0.517241379310345,0.53448275862069,0.566037735849057,0.695652173913043,0.645833333333333,0.46551724137931,0.46551724137931,0.568627450980392,0.551724137931034,0.551724137931034,0.586206896551724,0.622641509433962,0.659574468085106,0.568965517241379,0.64,0.586206896551724,0.551724137931034,0.482758620689655,0.53448275862069,0.551724137931034,254
"mle.final.IP",0.603448275862069,0.586206896551724,0.649122807017544,0.547169811320755,0.517241379310345,0.708333333333333,0.551724137931034,0.589285714285714,0.647058823529412,0.568965517241379,0.584905660377358,0.5,0.62,0.655172413793103,0.648148148148148,0.551724137931034,0.586206896551724,0.517241379310345,0.551724137931034,0.581818181818182,0.584905660377358,0.603448275862069,0.568965517241379,0.568965517241379,0.680851063829787,0.46551724137931,0.568965517241379,0.482758620689655,0.568965517241379,0.563636363636364,0.568965517241379,0.627450980392157,0.586206896551724,0.517241379310345,0.592592592592593,0.5,0.553571428571429,0.53448275862069,0.46551724137931,0.431034482758621,0.641509433962264,0.517241379310345,0.586206896551724,0.517241379310345,0.53448275862069,0.563636363636364,0.6875,0.64,0.46551724137931,0.46551724137931,0.566037735849057,0.551724137931034,0.551724137931034,0.586206896551724,0.618181818181818,0.666666666666667,0.568965517241379,0.622641509433962,0.586206896551724,0.551724137931034,0.482758620689655,0.53448275862069,0.551724137931034,254
"mle.initial.PC",0.476190476190476,0.428571428571429,0.461538461538462,0.289473684210526,0.547619047619048,0.419354838709677,0.523809523809524,0.384615384615385,0.28125,0.428571428571429,0.342105263157895,0.404761904761905,0.323529411764706,0.452380952380952,0.393939393939394,0.380952380952381,0.476190476190476,0.380952380952381,0.452380952380952,0.351351351351351,0.235294117647059,0.476190476190476,0.342105263157895,0.476190476190476,0.258064516129032,0.5,0.476190476190476,0.5,0.404761904761905,0.307692307692308,0.404761904761905,0.34375,0.452380952380952,0.523809523809524,0.303030303030303,0.404761904761905,0.282051282051282,0.404761904761905,0.380952380952381,0.333333333333333,0.363636363636364,0.357142857142857,0.404761904761905,0.333333333333333,0.357142857142857,0.333333333333333,0.366666666666667,0.382352941176471,0.476190476190476,0.357142857142857,0.27027027027027,0.452380952380952,0.5,0.428571428571429,0.41025641025641,0.290322580645161,0.452380952380952,0.388888888888889,0.428571428571429,0.428571428571429,0.428571428571429,0.452380952380952,0.428571428571429,254
"mle.final.PC",0.476190476190476,0.428571428571429,0.45,0.3,0.547619047619048,0.419354838709677,0.523809523809524,0.365853658536585,0.264705882352941,0.428571428571429,0.342105263157895,0.404761904761905,0.314285714285714,0.452380952380952,0.4,0.380952380952381,0.476190476190476,0.380952380952381,0.452380952380952,0.368421052631579,0.222222222222222,0.476190476190476,0.365853658536585,0.476190476190476,0.28125,0.5,0.476190476190476,0.5,0.404761904761905,0.3,0.404761904761905,0.34375,0.452380952380952,0.523809523809524,0.285714285714286,0.404761904761905,0.268292682926829,0.404761904761905,0.380952380952381,0.333333333333333,0.352941176470588,0.357142857142857,0.404761904761905,0.333333333333333,0.357142857142857,0.35,0.354838709677419,0.371428571428571,0.476190476190476,0.357142857142857,0.289473684210526,0.452380952380952,0.5,0.428571428571429,0.4,0.272727272727273,0.452380952380952,0.388888888888889,0.428571428571429,0.428571428571429,0.428571428571429,0.452380952380952,0.428571428571429,254
