"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,63
"eff.mon.final",0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,63
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
"ss.initial",100,92,100,94,100,100,94,100,100,90,100,100,100,94,80,92,92,82,100,96,90,100,100,100,96,100,100,84,100,100,100,100,100,100,100,100,94,100,100,100,74,100,100,100,100,100,100,78,100,100,100,92,100,94,100,100,100,100,100,88,100,100,100,63
"ss.final",100,95,100,97,100,100,97,100,100,93,100,100,100,97,83,95,95,85,100,99,93,100,100,100,99,100,100,87,100,100,100,100,100,100,100,100,97,100,100,100,77,100,100,100,100,100,100,81,100,100,100,95,100,97,100,100,100,100,100,91,100,100,100,63
"mle.initial.IP",0.46551724137931,0.555555555555556,0.53448275862069,0.571428571428571,0.379310344827586,0.517241379310345,0.547169811320755,0.46551724137931,0.568965517241379,0.584905660377358,0.551724137931034,0.431034482758621,0.46551724137931,0.574074074074074,0.659574468085106,0.622641509433962,0.636363636363636,0.645833333333333,0.46551724137931,0.56140350877193,0.584905660377358,0.517241379310345,0.551724137931034,0.46551724137931,0.535714285714286,0.431034482758621,0.5,0.627450980392157,0.482758620689655,0.448275862068966,0.5,0.482758620689655,0.46551724137931,0.46551724137931,0.568965517241379,0.46551724137931,0.571428571428571,0.551724137931034,0.517241379310345,0.448275862068966,0.707317073170732,0.53448275862069,0.431034482758621,0.482758620689655,0.53448275862069,0.46551724137931,0.431034482758621,0.739130434782609,0.53448275862069,0.362068965517241,0.448275862068966,0.60377358490566,0.482758620689655,0.622641509433962,0.46551724137931,0.517241379310345,0.379310344827586,0.517241379310345,0.586206896551724,0.576923076923077,0.46551724137931,0.551724137931034,0.448275862068966,63
"mle.final.IP",0.46551724137931,0.535714285714286,0.53448275862069,0.568965517241379,0.379310344827586,0.517241379310345,0.527272727272727,0.46551724137931,0.568965517241379,0.574074074074074,0.551724137931034,0.431034482758621,0.46551724137931,0.553571428571429,0.653061224489796,0.611111111111111,0.636363636363636,0.63265306122449,0.46551724137931,0.568965517241379,0.574074074074074,0.517241379310345,0.551724137931034,0.46551724137931,0.543859649122807,0.431034482758621,0.5,0.634615384615385,0.482758620689655,0.448275862068966,0.5,0.482758620689655,0.46551724137931,0.46551724137931,0.568965517241379,0.46551724137931,0.571428571428571,0.551724137931034,0.517241379310345,0.448275862068966,0.69047619047619,0.53448275862069,0.431034482758621,0.482758620689655,0.53448275862069,0.46551724137931,0.431034482758621,0.74468085106383,0.53448275862069,0.362068965517241,0.448275862068966,0.592592592592593,0.482758620689655,0.607142857142857,0.46551724137931,0.517241379310345,0.379310344827586,0.517241379310345,0.586206896551724,0.566037735849057,0.46551724137931,0.551724137931034,0.448275862068966,63
"mle.initial.PC",0.476190476190476,0.263157894736842,0.452380952380952,0.342105263157895,0.404761904761905,0.380952380952381,0.219512195121951,0.333333333333333,0.452380952380952,0.351351351351351,0.333333333333333,0.571428571428571,0.404761904761905,0.35,0.393939393939394,0.41025641025641,0.405405405405405,0.264705882352941,0.30952380952381,0.333333333333333,0.351351351351351,0.30952380952381,0.404761904761905,0.357142857142857,0.275,0.380952380952381,0.404761904761905,0.363636363636364,0.452380952380952,0.30952380952381,0.404761904761905,0.428571428571429,0.476190476190476,0.404761904761905,0.452380952380952,0.547619047619048,0.342105263157895,0.452380952380952,0.333333333333333,0.380952380952381,0.303030303030303,0.452380952380952,0.285714285714286,0.404761904761905,0.452380952380952,0.357142857142857,0.476190476190476,0.4375,0.380952380952381,0.547619047619048,0.261904761904762,0.384615384615385,0.333333333333333,0.414634146341463,0.428571428571429,0.333333333333333,0.30952380952381,0.404761904761905,0.404761904761905,0.277777777777778,0.30952380952381,0.428571428571429,0.285714285714286,63
"mle.final.PC",0.476190476190476,0.282051282051282,0.452380952380952,0.333333333333333,0.404761904761905,0.380952380952381,0.238095238095238,0.333333333333333,0.452380952380952,0.333333333333333,0.333333333333333,0.571428571428571,0.404761904761905,0.365853658536585,0.411764705882353,0.390243902439024,0.425,0.305555555555556,0.30952380952381,0.317073170731707,0.333333333333333,0.30952380952381,0.404761904761905,0.357142857142857,0.261904761904762,0.380952380952381,0.404761904761905,0.371428571428571,0.452380952380952,0.30952380952381,0.404761904761905,0.428571428571429,0.476190476190476,0.404761904761905,0.452380952380952,0.547619047619048,0.365853658536585,0.452380952380952,0.333333333333333,0.380952380952381,0.285714285714286,0.452380952380952,0.285714285714286,0.404761904761905,0.452380952380952,0.357142857142857,0.476190476190476,0.411764705882353,0.380952380952381,0.547619047619048,0.261904761904762,0.365853658536585,0.333333333333333,0.414634146341463,0.428571428571429,0.333333333333333,0.30952380952381,0.404761904761905,0.404761904761905,0.289473684210526,0.30952380952381,0.428571428571429,0.285714285714286,63
