"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,244
"eff.mon.final",0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,244
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
"ss.initial",100,100,100,100,82,98,94,100,88,94,100,82,100,100,100,84,86,100,100,96,100,76,100,100,82,94,88,96,100,100,88,100,100,100,100,100,74,100,80,82,100,78,100,100,72,100,100,80,100,100,100,100,100,100,90,100,100,100,100,90,78,98,100,244
"ss.final",100,100,100,100,85,100,97,100,91,97,100,85,100,100,100,87,89,100,100,99,100,79,100,100,85,97,91,99,100,100,91,100,100,100,100,100,77,100,83,85,100,81,100,100,75,100,100,83,100,100,100,100,100,100,93,100,100,100,100,93,81,100,100,244
"mle.initial.IP",0.344827586206897,0.586206896551724,0.53448275862069,0.551724137931034,0.625,0.596491228070175,0.543859649122807,0.431034482758621,0.607843137254902,0.555555555555556,0.568965517241379,0.652173913043478,0.5,0.53448275862069,0.551724137931034,0.604166666666667,0.63265306122449,0.586206896551724,0.46551724137931,0.535714285714286,0.46551724137931,0.717391304347826,0.603448275862069,0.517241379310345,0.652173913043478,0.611111111111111,0.627450980392157,0.553571428571429,0.5,0.431034482758621,0.615384615384615,0.551724137931034,0.5,0.568965517241379,0.586206896551724,0.637931034482759,0.704545454545455,0.482758620689655,0.666666666666667,0.647058823529412,0.551724137931034,0.666666666666667,0.482758620689655,0.637931034482759,0.75,0.517241379310345,0.603448275862069,0.659090909090909,0.568965517241379,0.5,0.448275862068966,0.517241379310345,0.551724137931034,0.517241379310345,0.6,0.603448275862069,0.517241379310345,0.5,0.53448275862069,0.6,0.673469387755102,0.53448275862069,0.5,244
"mle.final.IP",0.344827586206897,0.586206896551724,0.53448275862069,0.551724137931034,0.625,0.603448275862069,0.551724137931034,0.431034482758621,0.607843137254902,0.571428571428571,0.568965517241379,0.638297872340426,0.5,0.53448275862069,0.551724137931034,0.588235294117647,0.647058823529412,0.586206896551724,0.46551724137931,0.526315789473684,0.46551724137931,0.723404255319149,0.603448275862069,0.517241379310345,0.666666666666667,0.618181818181818,0.634615384615385,0.56140350877193,0.5,0.431034482758621,0.60377358490566,0.551724137931034,0.5,0.568965517241379,0.586206896551724,0.637931034482759,0.704545454545455,0.482758620689655,0.68,0.653846153846154,0.551724137931034,0.666666666666667,0.482758620689655,0.637931034482759,0.760869565217391,0.517241379310345,0.603448275862069,0.680851063829787,0.568965517241379,0.5,0.448275862068966,0.517241379310345,0.551724137931034,0.517241379310345,0.607142857142857,0.603448275862069,0.517241379310345,0.5,0.53448275862069,0.596491228070175,0.673469387755102,0.53448275862069,0.5,244
"mle.initial.PC",0.428571428571429,0.380952380952381,0.428571428571429,0.357142857142857,0.235294117647059,0.390243902439024,0.216216216216216,0.357142857142857,0.378378378378378,0.3,0.5,0.388888888888889,0.428571428571429,0.428571428571429,0.357142857142857,0.333333333333333,0.378378378378378,0.476190476190476,0.380952380952381,0.275,0.476190476190476,0.366666666666667,0.452380952380952,0.571428571428571,0.388888888888889,0.4,0.405405405405405,0.325,0.428571428571429,0.380952380952381,0.388888888888889,0.404761904761905,0.333333333333333,0.404761904761905,0.452380952380952,0.571428571428571,0.233333333333333,0.428571428571429,0.25,0.387096774193548,0.428571428571429,0.333333333333333,0.333333333333333,0.523809523809524,0.357142857142857,0.357142857142857,0.404761904761905,0.388888888888889,0.452380952380952,0.285714285714286,0.357142857142857,0.404761904761905,0.428571428571429,0.30952380952381,0.371428571428571,0.452380952380952,0.285714285714286,0.357142857142857,0.452380952380952,0.371428571428571,0.310344827586207,0.275,0.428571428571429,244
"mle.final.PC",0.428571428571429,0.380952380952381,0.428571428571429,0.357142857142857,0.27027027027027,0.380952380952381,0.205128205128205,0.357142857142857,0.375,0.292682926829268,0.5,0.394736842105263,0.428571428571429,0.428571428571429,0.357142857142857,0.333333333333333,0.394736842105263,0.476190476190476,0.380952380952381,0.285714285714286,0.476190476190476,0.375,0.452380952380952,0.571428571428571,0.378378378378378,0.404761904761905,0.384615384615385,0.333333333333333,0.428571428571429,0.380952380952381,0.394736842105263,0.404761904761905,0.333333333333333,0.404761904761905,0.452380952380952,0.571428571428571,0.242424242424242,0.428571428571429,0.272727272727273,0.363636363636364,0.428571428571429,0.333333333333333,0.333333333333333,0.523809523809524,0.379310344827586,0.357142857142857,0.404761904761905,0.388888888888889,0.452380952380952,0.285714285714286,0.357142857142857,0.404761904761905,0.428571428571429,0.30952380952381,0.351351351351351,0.452380952380952,0.285714285714286,0.357142857142857,0.452380952380952,0.361111111111111,0.28125,0.261904761904762,0.428571428571429,244
