"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,20
"eff.mon.final",1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,20
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"ss.initial",96,84,78,100,76,96,90,100,76,70,100,70,100,100,78,100,100,94,88,76,88,100,100,96,82,88,98,84,94,100,100,82,100,86,78,100,92,90,100,100,80,78,80,80,82,76,84,96,88,70,78,70,74,96,80,100,78,100,82,100,100,96,80,20
"ss.final",99,87,81,100,79,99,93,100,79,73,100,73,100,100,81,100,100,97,91,79,91,100,100,99,85,91,100,87,97,100,100,85,100,89,81,100,95,93,100,100,83,81,83,83,85,79,87,99,91,73,81,73,77,99,83,100,81,100,85,100,100,99,83,20
"mle.initial.IP",0.596491228070175,0.673076923076923,0.680851063829787,0.586206896551724,0.695652173913043,0.589285714285714,0.566037735849057,0.5,0.708333333333333,0.738095238095238,0.655172413793103,0.75,0.517241379310345,0.603448275862069,0.695652173913043,0.672413793103448,0.568965517241379,0.551724137931034,0.58,0.702127659574468,0.615384615384615,0.586206896551724,0.586206896551724,0.607142857142857,0.627450980392157,0.58,0.578947368421053,0.66,0.607142857142857,0.53448275862069,0.53448275862069,0.645833333333333,0.689655172413793,0.69811320754717,0.74468085106383,0.603448275862069,0.611111111111111,0.618181818181818,0.603448275862069,0.53448275862069,0.638297872340426,0.674418604651163,0.666666666666667,0.659574468085106,0.62,0.711111111111111,0.615384615384615,0.618181818181818,0.6,0.738095238095238,0.673913043478261,0.697674418604651,0.702127659574468,0.553571428571429,0.638297872340426,0.568965517241379,0.705882352941177,0.603448275862069,0.63265306122449,0.603448275862069,0.5,0.684210526315789,0.666666666666667,20
"mle.final.IP",0.603448275862069,0.648148148148148,0.693877551020408,0.586206896551724,0.680851063829787,0.578947368421053,0.563636363636364,0.5,0.714285714285714,0.755555555555556,0.655172413793103,0.733333333333333,0.517241379310345,0.603448275862069,0.714285714285714,0.672413793103448,0.568965517241379,0.551724137931034,0.568627450980392,0.708333333333333,0.618181818181818,0.586206896551724,0.586206896551724,0.614035087719298,0.634615384615385,0.588235294117647,0.586206896551724,0.66,0.607142857142857,0.53448275862069,0.53448275862069,0.63265306122449,0.689655172413793,0.685185185185185,0.73469387755102,0.603448275862069,0.589285714285714,0.607142857142857,0.603448275862069,0.53448275862069,0.653061224489796,0.673913043478261,0.68,0.659574468085106,0.62,0.680851063829787,0.611111111111111,0.596491228070175,0.607142857142857,0.727272727272727,0.673469387755102,0.688888888888889,0.714285714285714,0.543859649122807,0.653061224489796,0.568965517241379,0.705882352941177,0.603448275862069,0.64,0.603448275862069,0.5,0.689655172413793,0.673469387755102,20
"mle.initial.PC",0.384615384615385,0.40625,0.387096774193548,0.452380952380952,0.366666666666667,0.375,0.27027027027027,0.404761904761905,0.357142857142857,0.25,0.547619047619048,0.230769230769231,0.476190476190476,0.428571428571429,0.40625,0.476190476190476,0.523809523809524,0.25,0.315789473684211,0.379310344827586,0.388888888888889,0.5,0.5,0.4,0.32258064516129,0.342105263157895,0.365853658536585,0.411764705882353,0.394736842105263,0.380952380952381,0.452380952380952,0.382352941176471,0.5,0.454545454545455,0.451612903225806,0.452380952380952,0.394736842105263,0.4,0.428571428571429,0.428571428571429,0.333333333333333,0.342857142857143,0.375,0.393939393939394,0.3125,0.354838709677419,0.3125,0.414634146341463,0.363636363636364,0.214285714285714,0.34375,0.148148148148148,0.222222222222222,0.325,0.363636363636364,0.452380952380952,0.296296296296296,0.404761904761905,0.333333333333333,0.523809523809524,0.380952380952381,0.461538461538462,0.34375,20
"mle.final.PC",0.390243902439024,0.393939393939394,0.375,0.452380952380952,0.375,0.357142857142857,0.289473684210526,0.404761904761905,0.366666666666667,0.25,0.547619047619048,0.285714285714286,0.476190476190476,0.428571428571429,0.40625,0.476190476190476,0.523809523809524,0.256410256410256,0.3,0.387096774193548,0.388888888888889,0.5,0.5,0.428571428571429,0.333333333333333,0.35,0.357142857142857,0.432432432432432,0.390243902439024,0.380952380952381,0.452380952380952,0.416666666666667,0.5,0.457142857142857,0.4375,0.452380952380952,0.41025641025641,0.405405405405405,0.428571428571429,0.428571428571429,0.323529411764706,0.342857142857143,0.363636363636364,0.416666666666667,0.285714285714286,0.34375,0.303030303030303,0.404761904761905,0.371428571428571,0.241379310344828,0.34375,0.142857142857143,0.214285714285714,0.333333333333333,0.352941176470588,0.452380952380952,0.3,0.404761904761905,0.371428571428571,0.523809523809524,0.380952380952381,0.463414634146341,0.323529411764706,20
