"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,290
"eff.mon.final",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,290
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
"ss.initial",100,90,84,70,90,82,84,82,80,80,84,78,78,78,84,100,94,88,100,78,76,100,80,94,82,100,82,86,88,82,80,92,76,94,100,88,88,100,76,100,100,70,80,100,100,100,90,82,80,76,86,100,88,70,80,100,94,88,88,74,76,100,100,290
"ss.final",100,93,87,73,93,85,87,85,83,83,87,81,81,81,87,100,97,91,100,81,79,100,83,97,85,100,85,89,91,85,83,95,79,97,100,91,91,100,79,100,100,73,83,100,100,100,93,85,83,79,89,100,91,73,83,100,97,91,91,77,79,100,100,290
"mle.initial.IP",0.655172413793103,0.60377358490566,0.62,0.75,0.60377358490566,0.66,0.653846153846154,0.625,0.666666666666667,0.653061224489796,0.660377358490566,0.652173913043478,0.682926829268293,0.673913043478261,0.63265306122449,0.603448275862069,0.696428571428571,0.571428571428571,0.637931034482759,0.695652173913043,0.695652173913043,0.568965517241379,0.717391304347826,0.648148148148148,0.63265306122449,0.517241379310345,0.612244897959184,0.604166666666667,0.622641509433962,0.673076923076923,0.729166666666667,0.545454545454545,0.708333333333333,0.653846153846154,0.568965517241379,0.622641509433962,0.592592592592593,0.551724137931034,0.704545454545455,0.568965517241379,0.620689655172414,0.75,0.673469387755102,0.551724137931034,0.603448275862069,0.568965517241379,0.666666666666667,0.63265306122449,0.651162790697674,0.688888888888889,0.634615384615385,0.586206896551724,0.568627450980392,0.75,0.708333333333333,0.551724137931034,0.727272727272727,0.596153846153846,0.62962962962963,0.717391304347826,0.707317073170732,0.568965517241379,0.637931034482759,290
"mle.final.IP",0.655172413793103,0.592592592592593,0.627450980392157,0.731707317073171,0.6,0.666666666666667,0.660377358490566,0.62,0.653846153846154,0.647058823529412,0.666666666666667,0.666666666666667,0.651162790697674,0.645833333333333,0.647058823529412,0.603448275862069,0.701754385964912,0.58,0.637931034482759,0.680851063829787,0.702127659574468,0.568965517241379,0.693877551020408,0.636363636363636,0.63265306122449,0.517241379310345,0.612244897959184,0.607843137254902,0.618181818181818,0.666666666666667,0.73469387755102,0.535714285714286,0.693877551020408,0.654545454545455,0.568965517241379,0.636363636363636,0.592592592592593,0.551724137931034,0.711111111111111,0.568965517241379,0.620689655172414,0.717391304347826,0.666666666666667,0.551724137931034,0.603448275862069,0.568965517241379,0.660377358490566,0.647058823529412,0.673913043478261,0.688888888888889,0.62962962962963,0.586206896551724,0.584905660377358,0.733333333333333,0.72,0.551724137931034,0.714285714285714,0.584905660377358,0.625,0.714285714285714,0.720930232558139,0.568965517241379,0.637931034482759,290
"mle.initial.PC",0.5,0.378378378378378,0.264705882352941,0.3,0.351351351351351,0.40625,0.40625,0.352941176470588,0.275862068965517,0.354838709677419,0.419354838709677,0.21875,0.351351351351351,0.3125,0.371428571428571,0.428571428571429,0.473684210526316,0.256410256410256,0.452380952380952,0.40625,0.366666666666667,0.428571428571429,0.441176470588235,0.425,0.303030303030303,0.476190476190476,0.181818181818182,0.342105263157895,0.371428571428571,0.4,0.46875,0.189189189189189,0.392857142857143,0.428571428571429,0.380952380952381,0.371428571428571,0.352941176470588,0.357142857142857,0.40625,0.428571428571429,0.5,0.307692307692308,0.387096774193548,0.428571428571429,0.5,0.5,0.435897435897436,0.363636363636364,0.243243243243243,0.387096774193548,0.382352941176471,0.595238095238095,0.27027027027027,0.269230769230769,0.4375,0.428571428571429,0.512820512820513,0.333333333333333,0.382352941176471,0.321428571428571,0.4,0.523809523809524,0.452380952380952,290
"mle.final.PC",0.5,0.41025641025641,0.277777777777778,0.28125,0.368421052631579,0.411764705882353,0.411764705882353,0.342857142857143,0.290322580645161,0.34375,0.393939393939394,0.212121212121212,0.342105263157895,0.333333333333333,0.361111111111111,0.428571428571429,0.45,0.268292682926829,0.452380952380952,0.441176470588235,0.34375,0.428571428571429,0.441176470588235,0.428571428571429,0.333333333333333,0.476190476190476,0.222222222222222,0.342105263157895,0.361111111111111,0.387096774193548,0.441176470588235,0.179487179487179,0.4,0.428571428571429,0.380952380952381,0.388888888888889,0.324324324324324,0.357142857142857,0.382352941176471,0.428571428571429,0.5,0.333333333333333,0.40625,0.428571428571429,0.5,0.5,0.45,0.352941176470588,0.243243243243243,0.352941176470588,0.371428571428571,0.595238095238095,0.289473684210526,0.285714285714286,0.424242424242424,0.428571428571429,0.48780487804878,0.315789473684211,0.371428571428571,0.321428571428571,0.388888888888889,0.523809523809524,0.452380952380952,290
