"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,344
"eff.mon.final",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,344
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
"ss.initial",100,100,100,92,100,100,100,100,100,94,84,84,100,100,100,90,100,100,100,100,100,86,100,100,94,84,100,100,76,100,80,100,100,100,96,92,92,100,100,88,100,100,100,92,88,100,90,100,72,100,94,80,100,88,100,100,82,100,82,84,78,100,86,344
"ss.final",100,100,100,95,100,100,100,100,100,97,87,87,100,100,100,93,100,100,100,100,100,89,100,100,97,87,100,100,79,100,83,100,100,100,99,95,95,100,100,91,100,100,100,95,91,100,93,100,75,100,97,83,100,91,100,100,85,100,85,87,81,100,89,344
"mle.initial.IP",0.53448275862069,0.431034482758621,0.482758620689655,0.574074074074074,0.482758620689655,0.568965517241379,0.568965517241379,0.586206896551724,0.448275862068966,0.537037037037037,0.608695652173913,0.612244897959184,0.53448275862069,0.482758620689655,0.517241379310345,0.592592592592593,0.517241379310345,0.655172413793103,0.568965517241379,0.551724137931034,0.5,0.6,0.568965517241379,0.603448275862069,0.62962962962963,0.612244897959184,0.517241379310345,0.586206896551724,0.697674418604651,0.551724137931034,0.652173913043478,0.46551724137931,0.517241379310345,0.53448275862069,0.545454545454545,0.563636363636364,0.566037735849057,0.517241379310345,0.586206896551724,0.615384615384615,0.5,0.551724137931034,0.551724137931034,0.56140350877193,0.611111111111111,0.5,0.568627450980392,0.586206896551724,0.763157894736842,0.517241379310345,0.574074074074074,0.652173913043478,0.586206896551724,0.641509433962264,0.53448275862069,0.620689655172414,0.63265306122449,0.53448275862069,0.63265306122449,0.770833333333333,0.659574468085106,0.517241379310345,0.622641509433962,344
"mle.final.IP",0.53448275862069,0.431034482758621,0.482758620689655,0.563636363636364,0.482758620689655,0.568965517241379,0.568965517241379,0.586206896551724,0.448275862068966,0.527272727272727,0.591836734693878,0.596153846153846,0.53448275862069,0.482758620689655,0.517241379310345,0.589285714285714,0.517241379310345,0.655172413793103,0.568965517241379,0.551724137931034,0.5,0.588235294117647,0.568965517241379,0.603448275862069,0.618181818181818,0.62,0.517241379310345,0.586206896551724,0.688888888888889,0.551724137931034,0.638297872340426,0.46551724137931,0.517241379310345,0.53448275862069,0.543859649122807,0.571428571428571,0.563636363636364,0.517241379310345,0.586206896551724,0.62962962962963,0.5,0.551724137931034,0.551724137931034,0.56140350877193,0.6,0.5,0.566037735849057,0.586206896551724,0.75609756097561,0.517241379310345,0.581818181818182,0.652173913043478,0.586206896551724,0.648148148148148,0.53448275862069,0.620689655172414,0.647058823529412,0.53448275862069,0.64,0.764705882352941,0.645833333333333,0.517241379310345,0.62962962962963,344
"mle.initial.PC",0.380952380952381,0.404761904761905,0.404761904761905,0.342105263157895,0.261904761904762,0.547619047619048,0.428571428571429,0.404761904761905,0.380952380952381,0.225,0.315789473684211,0.314285714285714,0.404761904761905,0.523809523809524,0.30952380952381,0.361111111111111,0.452380952380952,0.642857142857143,0.523809523809524,0.380952380952381,0.30952380952381,0.361111111111111,0.404761904761905,0.428571428571429,0.425,0.342857142857143,0.404761904761905,0.523809523809524,0.363636363636364,0.523809523809524,0.294117647058824,0.357142857142857,0.404761904761905,0.333333333333333,0.317073170731707,0.243243243243243,0.333333333333333,0.30952380952381,0.404761904761905,0.361111111111111,0.404761904761905,0.428571428571429,0.428571428571429,0.228571428571429,0.352941176470588,0.30952380952381,0.307692307692308,0.428571428571429,0.352941176470588,0.428571428571429,0.35,0.235294117647059,0.452380952380952,0.4,0.5,0.476190476190476,0.333333333333333,0.380952380952381,0.242424242424242,0.5,0.225806451612903,0.547619047619048,0.363636363636364,344
"mle.final.PC",0.380952380952381,0.404761904761905,0.404761904761905,0.35,0.261904761904762,0.547619047619048,0.428571428571429,0.404761904761905,0.380952380952381,0.238095238095238,0.315789473684211,0.314285714285714,0.404761904761905,0.523809523809524,0.30952380952381,0.378378378378378,0.452380952380952,0.642857142857143,0.523809523809524,0.380952380952381,0.30952380952381,0.342105263157895,0.404761904761905,0.428571428571429,0.428571428571429,0.324324324324324,0.404761904761905,0.523809523809524,0.352941176470588,0.523809523809524,0.277777777777778,0.357142857142857,0.404761904761905,0.333333333333333,0.30952380952381,0.256410256410256,0.325,0.30952380952381,0.404761904761905,0.378378378378378,0.404761904761905,0.428571428571429,0.428571428571429,0.289473684210526,0.333333333333333,0.30952380952381,0.3,0.428571428571429,0.352941176470588,0.428571428571429,0.357142857142857,0.27027027027027,0.452380952380952,0.405405405405405,0.5,0.476190476190476,0.323529411764706,0.380952380952381,0.228571428571429,0.5,0.242424242424242,0.547619047619048,0.371428571428571,344
