"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,125
"eff.mon.final",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,125
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
"ss.initial",76,82,86,80,92,100,80,86,88,98,94,96,76,86,86,84,86,100,92,86,96,82,76,82,100,100,100,78,78,88,100,80,80,90,84,70,78,80,100,70,90,100,100,100,84,100,82,84,100,100,74,100,74,100,100,76,84,88,80,100,90,98,94,125
"ss.final",79,85,89,83,95,100,83,89,91,100,97,99,79,89,89,87,89,100,95,89,99,85,79,85,100,100,100,81,81,91,100,83,83,93,87,73,81,83,100,73,93,100,100,100,87,100,85,87,100,100,77,100,77,100,100,79,87,91,83,100,93,100,97,125
"mle.initial.IP",0.693877551020408,0.638297872340426,0.588235294117647,0.6875,0.566037735849057,0.655172413793103,0.6875,0.612244897959184,0.607843137254902,0.586206896551724,0.641509433962264,0.543859649122807,0.711111111111111,0.6,0.666666666666667,0.673469387755102,0.607843137254902,0.568965517241379,0.574074074074074,0.588235294117647,0.618181818181818,0.647058823529412,0.695652173913043,0.625,0.620689655172414,0.620689655172414,0.672413793103448,0.693877551020408,0.673913043478261,0.58,0.586206896551724,0.647058823529412,0.659574468085106,0.592592592592593,0.673469387755102,0.761904761904762,0.702127659574468,0.659574468085106,0.586206896551724,0.767441860465116,0.611111111111111,0.517241379310345,0.568965517241379,0.586206896551724,0.615384615384615,0.603448275862069,0.66,0.604166666666667,0.482758620689655,0.586206896551724,0.725,0.620689655172414,0.727272727272727,0.568965517241379,0.603448275862069,0.733333333333333,0.64,0.622641509433962,0.630434782608696,0.637931034482759,0.607843137254902,0.660714285714286,0.62962962962963,125
"mle.final.IP",0.673076923076923,0.64,0.576923076923077,0.673469387755102,0.571428571428571,0.655172413793103,0.666666666666667,0.634615384615385,0.622641509433962,0.586206896551724,0.625,0.53448275862069,0.723404255319149,0.584905660377358,0.678571428571429,0.673469387755102,0.584905660377358,0.568965517241379,0.581818181818182,0.60377358490566,0.614035087719298,0.641509433962264,0.708333333333333,0.64,0.620689655172414,0.620689655172414,0.672413793103448,0.68,0.680851063829787,0.588235294117647,0.586206896551724,0.660377358490566,0.63265306122449,0.6,0.666666666666667,0.767441860465116,0.673469387755102,0.666666666666667,0.586206896551724,0.760869565217391,0.6,0.517241379310345,0.568965517241379,0.586206896551724,0.615384615384615,0.603448275862069,0.660377358490566,0.6,0.482758620689655,0.586206896551724,0.731707317073171,0.620689655172414,0.702127659574468,0.568965517241379,0.603448275862069,0.739130434782609,0.622641509433962,0.625,0.645833333333333,0.637931034482759,0.60377358490566,0.637931034482759,0.636363636363636,125
"mle.initial.PC",0.259259259259259,0.228571428571429,0.285714285714286,0.40625,0.282051282051282,0.476190476190476,0.375,0.351351351351351,0.378378378378378,0.375,0.439024390243902,0.282051282051282,0.387096774193548,0.277777777777778,0.4375,0.428571428571429,0.285714285714286,0.428571428571429,0.342105263157895,0.314285714285714,0.414634146341463,0.258064516129032,0.3,0.294117647058824,0.476190476190476,0.571428571428571,0.476190476190476,0.344827586206897,0.34375,0.342105263157895,0.404761904761905,0.206896551724138,0.393939393939394,0.333333333333333,0.428571428571429,0.178571428571429,0.419354838709677,0.393939393939394,0.476190476190476,0.37037037037037,0.361111111111111,0.333333333333333,0.428571428571429,0.452380952380952,0.25,0.476190476190476,0.40625,0.277777777777778,0.5,0.476190476190476,0.323529411764706,0.452380952380952,0.4,0.404761904761905,0.523809523809524,0.419354838709677,0.382352941176471,0.4,0.323529411764706,0.5,0.384615384615385,0.452380952380952,0.425,125
"mle.final.PC",0.259259259259259,0.228571428571429,0.324324324324324,0.382352941176471,0.282051282051282,0.476190476190476,0.375,0.351351351351351,0.368421052631579,0.380952380952381,0.439024390243902,0.292682926829268,0.375,0.277777777777778,0.454545454545455,0.447368421052632,0.277777777777778,0.428571428571429,0.375,0.305555555555556,0.404761904761905,0.25,0.32258064516129,0.285714285714286,0.476190476190476,0.571428571428571,0.476190476190476,0.354838709677419,0.352941176470588,0.35,0.404761904761905,0.2,0.382352941176471,0.315789473684211,0.444444444444444,0.166666666666667,0.40625,0.428571428571429,0.476190476190476,0.37037037037037,0.368421052631579,0.333333333333333,0.428571428571429,0.452380952380952,0.257142857142857,0.476190476190476,0.40625,0.297297297297297,0.5,0.476190476190476,0.305555555555556,0.452380952380952,0.4,0.404761904761905,0.523809523809524,0.424242424242424,0.382352941176471,0.4,0.314285714285714,0.5,0.4,0.452380952380952,0.404761904761905,125
