"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,228
"eff.mon.final",0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,228
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
"ss.initial",100,100,100,80,100,100,100,82,82,80,100,100,100,100,90,100,100,100,100,100,100,94,84,100,100,92,96,100,88,100,100,100,96,82,100,82,100,100,100,100,100,100,100,100,98,100,100,100,100,92,100,100,100,100,100,98,100,100,100,84,100,98,100,228
"ss.final",100,100,100,83,100,100,100,85,85,83,100,100,100,100,93,100,100,100,100,100,100,97,87,100,100,95,99,100,91,100,100,100,99,85,100,85,100,100,100,100,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,87,100,100,100,228
"mle.initial.IP",0.46551724137931,0.482758620689655,0.482758620689655,0.666666666666667,0.448275862068966,0.5,0.448275862068966,0.612244897959184,0.625,0.630434782608696,0.396551724137931,0.603448275862069,0.431034482758621,0.620689655172414,0.557692307692308,0.46551724137931,0.482758620689655,0.482758620689655,0.53448275862069,0.431034482758621,0.5,0.618181818181818,0.615384615384615,0.448275862068966,0.46551724137931,0.547169811320755,0.56140350877193,0.5,0.607843137254902,0.431034482758621,0.482758620689655,0.482758620689655,0.535714285714286,0.622222222222222,0.448275862068966,0.62,0.551724137931034,0.655172413793103,0.517241379310345,0.603448275862069,0.431034482758621,0.5,0.5,0.517241379310345,0.603448275862069,0.46551724137931,0.5,0.5,0.431034482758621,0.555555555555556,0.413793103448276,0.517241379310345,0.448275862068966,0.5,0.46551724137931,0.508771929824561,0.551724137931034,0.551724137931034,0.482758620689655,0.62,0.482758620689655,0.589285714285714,0.586206896551724,228
"mle.final.IP",0.46551724137931,0.482758620689655,0.482758620689655,0.66,0.448275862068966,0.5,0.448275862068966,0.6,0.612244897959184,0.645833333333333,0.396551724137931,0.603448275862069,0.431034482758621,0.620689655172414,0.566037735849057,0.46551724137931,0.482758620689655,0.482758620689655,0.53448275862069,0.431034482758621,0.5,0.631578947368421,0.622641509433962,0.448275862068966,0.46551724137931,0.563636363636364,0.551724137931034,0.5,0.592592592592593,0.431034482758621,0.482758620689655,0.482758620689655,0.543859649122807,0.608695652173913,0.448275862068966,0.622641509433962,0.551724137931034,0.655172413793103,0.517241379310345,0.603448275862069,0.431034482758621,0.5,0.5,0.517241379310345,0.603448275862069,0.46551724137931,0.5,0.5,0.431034482758621,0.553571428571429,0.413793103448276,0.517241379310345,0.448275862068966,0.5,0.46551724137931,0.517241379310345,0.551724137931034,0.551724137931034,0.482758620689655,0.596153846153846,0.482758620689655,0.586206896551724,0.586206896551724,228
"mle.initial.PC",0.5,0.261904761904762,0.404761904761905,0.28125,0.404761904761905,0.404761904761905,0.404761904761905,0.333333333333333,0.294117647058824,0.264705882352941,0.404761904761905,0.476190476190476,0.547619047619048,0.452380952380952,0.289473684210526,0.476190476190476,0.452380952380952,0.5,0.428571428571429,0.452380952380952,0.357142857142857,0.41025641025641,0.34375,0.357142857142857,0.30952380952381,0.256410256410256,0.333333333333333,0.5,0.378378378378378,0.452380952380952,0.428571428571429,0.404761904761905,0.275,0.27027027027027,0.380952380952381,0.34375,0.476190476190476,0.523809523809524,0.452380952380952,0.428571428571429,0.452380952380952,0.428571428571429,0.333333333333333,0.404761904761905,0.4,0.380952380952381,0.5,0.404761904761905,0.380952380952381,0.210526315789474,0.285714285714286,0.380952380952381,0.30952380952381,0.357142857142857,0.452380952380952,0.219512195121951,0.357142857142857,0.404761904761905,0.428571428571429,0.294117647058824,0.333333333333333,0.380952380952381,0.380952380952381,228
"mle.final.PC",0.5,0.261904761904762,0.404761904761905,0.272727272727273,0.404761904761905,0.404761904761905,0.404761904761905,0.314285714285714,0.277777777777778,0.257142857142857,0.404761904761905,0.476190476190476,0.547619047619048,0.452380952380952,0.3,0.476190476190476,0.452380952380952,0.5,0.428571428571429,0.452380952380952,0.357142857142857,0.4,0.382352941176471,0.357142857142857,0.30952380952381,0.275,0.341463414634146,0.5,0.378378378378378,0.452380952380952,0.428571428571429,0.404761904761905,0.285714285714286,0.282051282051282,0.380952380952381,0.34375,0.476190476190476,0.523809523809524,0.452380952380952,0.428571428571429,0.452380952380952,0.428571428571429,0.333333333333333,0.404761904761905,0.404761904761905,0.380952380952381,0.5,0.404761904761905,0.380952380952381,0.230769230769231,0.285714285714286,0.380952380952381,0.30952380952381,0.357142857142857,0.452380952380952,0.214285714285714,0.357142857142857,0.404761904761905,0.428571428571429,0.314285714285714,0.333333333333333,0.380952380952381,0.380952380952381,228
"post.mean.initial.IP",0.459478738567713,0.323630794085511,0.410104931692044,0.404532362206653,0.401457737142749,0.414369046525657,0.401457737142749,0.410590292247719,0.392625011921732,0.377708430930286,0.387650406530478,0.482236776097,0.47466072659413,0.473264075081753,0.364474260120106,0.446350258608684,0.437568553306424,0.464351578220836,0.436878143934469,0.423580702426767,0.386177303115259,0.44984485425319,0.419192042535679,0.373529218950516,0.348790596025463,0.341109797402541,0.3906591599237,0.469099630815135,0.429789387007221,0.423580702426767,0.4239347823565,0.410104931692044,0.348235571351118,0.372461995353897,0.387600435775302,0.420099111179852,0.468931188263833,0.523522491674138,0.446405914377477,0.454923701362005,0.423580702426767,0.428257246283286,0.371902194875642,0.41864098993241,0.439780643827672,0.391861568391514,0.469099630815135,0.414369046525657,0.383278732951621,0.318343236023576,0.321492579443763,0.404621702411104,0.344599597085219,0.386177303115259,0.433040658552315,0.305423176253965,0.399613273874583,0.427361903415483,0.4239347823565,0.391831540051994,0.367575374138607,0.423484178420875,0.422938714040755,228
"post.mean.final.IP",0.459478738567713,0.323630794085511,0.410104931692044,0.397042820156528,0.401457737142749,0.414369046525657,0.401457737142749,0.394442690340554,0.376936514117706,0.378559601059604,0.387650406530478,0.482236776097,0.47466072659413,0.473264075081753,0.371199221532484,0.446350258608684,0.437568553306424,0.464351578220836,0.436878143934469,0.423580702426767,0.386177303115259,0.448123118146209,0.439514115334835,0.373529218950516,0.348790596025463,0.35651327903702,0.39115455902339,0.469099630815135,0.425839314546456,0.423580702426767,0.4239347823565,0.410104931692044,0.355193054802968,0.372543288187448,0.387600435775302,0.422046365478936,0.468931188263833,0.523522491674138,0.446405914377477,0.454923701362005,0.423580702426767,0.428257246283286,0.371902194875642,0.41864098993241,0.441388880188865,0.391861568391514,0.469099630815135,0.414369046525657,0.383278732951621,0.328949339508661,0.321492579443763,0.404621702411104,0.344599597085219,0.386177303115259,0.433040658552315,0.303694479416752,0.399613273874583,0.427361903415483,0.4239347823565,0.393859003126069,0.367575374138607,0.422938714040755,0.422938714040755,228
