"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,259
"eff.mon.final",1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,259
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
"ss.initial",74,92,90,100,96,82,86,100,92,100,88,100,100,98,86,100,100,100,100,100,84,76,100,84,100,76,100,80,100,74,86,100,96,84,100,100,92,100,100,82,78,100,100,86,80,100,100,80,94,100,82,80,100,100,88,100,100,100,76,88,78,84,100,259
"ss.final",77,95,93,100,99,85,89,100,95,100,91,100,100,100,89,100,100,100,100,100,87,79,100,87,100,79,100,83,100,77,89,100,99,87,100,100,95,100,100,85,81,100,100,89,83,100,100,83,97,100,85,83,100,100,91,100,100,100,79,91,81,87,100,259
"mle.initial.IP",0.717391304347826,0.555555555555556,0.62962962962963,0.586206896551724,0.543859649122807,0.68,0.607843137254902,0.551724137931034,0.537037037037037,0.517241379310345,0.576923076923077,0.568965517241379,0.603448275862069,0.614035087719298,0.607843137254902,0.551724137931034,0.586206896551724,0.5,0.517241379310345,0.551724137931034,0.647058823529412,0.704545454545455,0.5,0.615384615384615,0.672413793103448,0.702127659574468,0.53448275862069,0.638297872340426,0.551724137931034,0.738095238095238,0.60377358490566,0.586206896551724,0.607142857142857,0.634615384615385,0.586206896551724,0.482758620689655,0.666666666666667,0.620689655172414,0.551724137931034,0.617021276595745,0.673469387755102,0.551724137931034,0.46551724137931,0.615384615384615,0.645833333333333,0.551724137931034,0.689655172413793,0.673469387755102,0.568965517241379,0.586206896551724,0.64,0.659574468085106,0.53448275862069,0.482758620689655,0.627450980392157,0.517241379310345,0.620689655172414,0.517241379310345,0.711111111111111,0.576923076923077,0.666666666666667,0.72,0.5,259
"mle.final.IP",0.729166666666667,0.545454545454545,0.625,0.586206896551724,0.543859649122807,0.692307692307692,0.592592592592593,0.551724137931034,0.545454545454545,0.517241379310345,0.574074074074074,0.568965517241379,0.603448275862069,0.620689655172414,0.60377358490566,0.551724137931034,0.586206896551724,0.5,0.517241379310345,0.551724137931034,0.653846153846154,0.717391304347826,0.5,0.592592592592593,0.672413793103448,0.708333333333333,0.53448275862069,0.62,0.551724137931034,0.720930232558139,0.611111111111111,0.586206896551724,0.620689655172414,0.641509433962264,0.586206896551724,0.482758620689655,0.654545454545455,0.620689655172414,0.551724137931034,0.612244897959184,0.68,0.551724137931034,0.46551724137931,0.615384615384615,0.62,0.551724137931034,0.689655172413793,0.68,0.568965517241379,0.586206896551724,0.634615384615385,0.653061224489796,0.53448275862069,0.482758620689655,0.60377358490566,0.517241379310345,0.620689655172414,0.517241379310345,0.6875,0.574074074074074,0.666666666666667,0.730769230769231,0.5,259
"mle.initial.PC",0.285714285714286,0.263157894736842,0.416666666666667,0.428571428571429,0.282051282051282,0.40625,0.342857142857143,0.380952380952381,0.157894736842105,0.357142857142857,0.277777777777778,0.476190476190476,0.428571428571429,0.414634146341463,0.314285714285714,0.476190476190476,0.452380952380952,0.428571428571429,0.238095238095238,0.404761904761905,0.393939393939394,0.375,0.357142857142857,0.3125,0.5,0.344827586206897,0.595238095238095,0.363636363636364,0.452380952380952,0.40625,0.303030303030303,0.404761904761905,0.4,0.34375,0.452380952380952,0.380952380952381,0.447368421052632,0.5,0.452380952380952,0.314285714285714,0.344827586206897,0.452380952380952,0.238095238095238,0.352941176470588,0.28125,0.404761904761905,0.5,0.387096774193548,0.333333333333333,0.476190476190476,0.375,0.393939393939394,0.285714285714286,0.452380952380952,0.405405405405405,0.452380952380952,0.523809523809524,0.404761904761905,0.387096774193548,0.277777777777778,0.333333333333333,0.470588235294118,0.523809523809524,259
"mle.final.PC",0.275862068965517,0.275,0.432432432432432,0.428571428571429,0.285714285714286,0.393939393939394,0.342857142857143,0.380952380952381,0.2,0.357142857142857,0.27027027027027,0.476190476190476,0.428571428571429,0.404761904761905,0.305555555555556,0.476190476190476,0.452380952380952,0.428571428571429,0.238095238095238,0.404761904761905,0.4,0.393939393939394,0.357142857142857,0.303030303030303,0.5,0.32258064516129,0.595238095238095,0.363636363636364,0.452380952380952,0.411764705882353,0.285714285714286,0.404761904761905,0.390243902439024,0.323529411764706,0.452380952380952,0.380952380952381,0.45,0.5,0.452380952380952,0.305555555555556,0.354838709677419,0.452380952380952,0.238095238095238,0.324324324324324,0.303030303030303,0.404761904761905,0.5,0.363636363636364,0.307692307692308,0.476190476190476,0.363636363636364,0.382352941176471,0.285714285714286,0.452380952380952,0.394736842105263,0.452380952380952,0.523809523809524,0.404761904761905,0.387096774193548,0.27027027027027,0.333333333333333,0.485714285714286,0.523809523809524,259
