"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,213
"eff.mon.final",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,213
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
"ss.initial",100,82,100,90,100,100,100,90,100,100,100,100,100,100,100,100,100,100,100,100,88,100,100,88,100,100,80,100,100,100,100,88,100,100,100,96,100,78,100,100,100,100,100,100,86,100,88,100,100,100,98,100,100,100,100,100,94,100,100,100,100,100,100,213
"ss.final",100,85,100,93,100,100,100,93,100,100,100,100,100,100,100,100,100,100,100,100,91,100,100,91,100,100,83,100,100,100,100,91,100,100,100,99,100,81,100,100,100,100,100,100,89,100,91,100,100,100,100,100,100,100,100,100,97,100,100,100,100,100,100,213
"mle.initial.IP",0.551724137931034,0.634615384615385,0.46551724137931,0.568627450980392,0.517241379310345,0.5,0.620689655172414,0.584905660377358,0.603448275862069,0.46551724137931,0.396551724137931,0.413793103448276,0.5,0.53448275862069,0.5,0.5,0.482758620689655,0.396551724137931,0.379310344827586,0.517241379310345,0.584905660377358,0.362068965517241,0.413793103448276,0.622641509433962,0.517241379310345,0.517241379310345,0.659574468085106,0.431034482758621,0.448275862068966,0.5,0.586206896551724,0.622641509433962,0.46551724137931,0.53448275862069,0.482758620689655,0.545454545454545,0.431034482758621,0.666666666666667,0.413793103448276,0.53448275862069,0.517241379310345,0.5,0.551724137931034,0.517241379310345,0.596153846153846,0.551724137931034,0.6,0.46551724137931,0.568965517241379,0.517241379310345,0.517241379310345,0.448275862068966,0.448275862068966,0.53448275862069,0.46551724137931,0.517241379310345,0.596153846153846,0.46551724137931,0.568965517241379,0.413793103448276,0.517241379310345,0.517241379310345,0.5,213
"mle.final.IP",0.551724137931034,0.641509433962264,0.46551724137931,0.566037735849057,0.517241379310345,0.5,0.620689655172414,0.563636363636364,0.603448275862069,0.46551724137931,0.396551724137931,0.413793103448276,0.5,0.53448275862069,0.5,0.5,0.482758620689655,0.396551724137931,0.379310344827586,0.517241379310345,0.589285714285714,0.362068965517241,0.413793103448276,0.622641509433962,0.517241379310345,0.517241379310345,0.645833333333333,0.431034482758621,0.448275862068966,0.5,0.586206896551724,0.618181818181818,0.46551724137931,0.53448275862069,0.482758620689655,0.543859649122807,0.431034482758621,0.645833333333333,0.413793103448276,0.53448275862069,0.517241379310345,0.5,0.551724137931034,0.517241379310345,0.596153846153846,0.551724137931034,0.578947368421053,0.46551724137931,0.568965517241379,0.517241379310345,0.517241379310345,0.448275862068966,0.448275862068966,0.53448275862069,0.46551724137931,0.517241379310345,0.6,0.46551724137931,0.568965517241379,0.413793103448276,0.517241379310345,0.517241379310345,0.5,213
"mle.initial.PC",0.404761904761905,0.233333333333333,0.30952380952381,0.307692307692308,0.404761904761905,0.404761904761905,0.476190476190476,0.351351351351351,0.547619047619048,0.357142857142857,0.30952380952381,0.380952380952381,0.428571428571429,0.452380952380952,0.357142857142857,0.357142857142857,0.357142857142857,0.30952380952381,0.261904761904762,0.476190476190476,0.228571428571429,0.595238095238095,0.5,0.4,0.261904761904762,0.523809523809524,0.333333333333333,0.452380952380952,0.30952380952381,0.261904761904762,0.452380952380952,0.371428571428571,0.5,0.452380952380952,0.30952380952381,0.292682926829268,0.357142857142857,0.303030303030303,0.476190476190476,0.476190476190476,0.452380952380952,0.380952380952381,0.428571428571429,0.333333333333333,0.294117647058824,0.428571428571429,0.363636363636364,0.380952380952381,0.595238095238095,0.357142857142857,0.25,0.404761904761905,0.214285714285714,0.404761904761905,0.404761904761905,0.357142857142857,0.380952380952381,0.476190476190476,0.404761904761905,0.452380952380952,0.380952380952381,0.476190476190476,0.5,213
"mle.final.PC",0.404761904761905,0.21875,0.30952380952381,0.3,0.404761904761905,0.404761904761905,0.476190476190476,0.342105263157895,0.547619047619048,0.357142857142857,0.30952380952381,0.380952380952381,0.428571428571429,0.452380952380952,0.357142857142857,0.357142857142857,0.357142857142857,0.30952380952381,0.261904761904762,0.476190476190476,0.228571428571429,0.595238095238095,0.5,0.421052631578947,0.261904761904762,0.523809523809524,0.314285714285714,0.452380952380952,0.30952380952381,0.261904761904762,0.452380952380952,0.361111111111111,0.5,0.452380952380952,0.30952380952381,0.285714285714286,0.357142857142857,0.303030303030303,0.476190476190476,0.476190476190476,0.452380952380952,0.380952380952381,0.428571428571429,0.333333333333333,0.324324324324324,0.428571428571429,0.352941176470588,0.380952380952381,0.595238095238095,0.357142857142857,0.261904761904762,0.404761904761905,0.214285714285714,0.404761904761905,0.404761904761905,0.357142857142857,0.380952380952381,0.476190476190476,0.404761904761905,0.452380952380952,0.380952380952381,0.476190476190476,0.5,213
