"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,305
"eff.mon.final",0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,305
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305
"ss.initial",100,76,74,74,80,76,76,100,84,100,100,84,100,86,90,100,86,94,80,86,90,100,100,78,94,84,84,96,82,100,78,88,90,100,90,100,86,88,90,80,100,100,100,92,100,100,100,100,90,100,88,96,70,84,80,76,92,80,72,100,100,90,82,305
"ss.final",100,79,77,77,83,79,79,100,87,100,100,87,100,89,93,100,89,97,83,89,93,100,100,81,97,87,87,99,85,100,81,91,93,100,93,100,89,91,93,83,100,100,100,95,100,100,100,100,93,100,91,99,73,87,83,79,95,83,75,100,100,93,85,305
"mle.initial.IP",0.620689655172414,0.775510204081633,0.733333333333333,0.717391304347826,0.638297872340426,0.777777777777778,0.702127659574468,0.5,0.653846153846154,0.586206896551724,0.53448275862069,0.641509433962264,0.53448275862069,0.588235294117647,0.6,0.586206896551724,0.686274509803922,0.553571428571429,0.652173913043478,0.591836734693878,0.596153846153846,0.568965517241379,0.586206896551724,0.733333333333333,0.672727272727273,0.604166666666667,0.62,0.589285714285714,0.630434782608696,0.46551724137931,0.673469387755102,0.592592592592593,0.618181818181818,0.620689655172414,0.581818181818182,0.586206896551724,0.784313725490196,0.686274509803922,0.60377358490566,0.659574468085106,0.551724137931034,0.53448275862069,0.672413793103448,0.555555555555556,0.568965517241379,0.568965517241379,0.603448275862069,0.620689655172414,0.592592592592593,0.655172413793103,0.705882352941177,0.571428571428571,0.770833333333333,0.625,0.659574468085106,0.688888888888889,0.660377358490566,0.659574468085106,0.733333333333333,0.620689655172414,0.672413793103448,0.622641509433962,0.63265306122449,305
"mle.final.IP",0.620689655172414,0.775510204081633,0.74468085106383,0.723404255319149,0.638297872340426,0.787234042553192,0.702127659574468,0.5,0.660377358490566,0.586206896551724,0.53448275862069,0.654545454545455,0.53448275862069,0.596153846153846,0.589285714285714,0.586206896551724,0.679245283018868,0.56140350877193,0.666666666666667,0.588235294117647,0.592592592592593,0.568965517241379,0.586206896551724,0.723404255319149,0.666666666666667,0.6,0.607843137254902,0.596491228070175,0.638297872340426,0.46551724137931,0.66,0.589285714285714,0.618181818181818,0.620689655172414,0.589285714285714,0.586206896551724,0.792452830188679,0.660377358490566,0.6,0.673469387755102,0.551724137931034,0.53448275862069,0.672413793103448,0.571428571428571,0.568965517241379,0.568965517241379,0.603448275862069,0.620689655172414,0.581818181818182,0.655172413793103,0.716981132075472,0.586206896551724,0.775510204081633,0.63265306122449,0.666666666666667,0.673913043478261,0.654545454545455,0.63265306122449,0.75,0.620689655172414,0.672413793103448,0.622641509433962,0.647058823529412,305
"mle.initial.PC",0.428571428571429,0.481481481481481,0.413793103448276,0.357142857142857,0.303030303030303,0.451612903225806,0.275862068965517,0.357142857142857,0.40625,0.452380952380952,0.333333333333333,0.290322580645161,0.333333333333333,0.285714285714286,0.342857142857143,0.547619047619048,0.428571428571429,0.315789473684211,0.294117647058824,0.324324324324324,0.342105263157895,0.476190476190476,0.476190476190476,0.454545454545455,0.461538461538462,0.333333333333333,0.294117647058824,0.375,0.361111111111111,0.30952380952381,0.344827586206897,0.264705882352941,0.371428571428571,0.476190476190476,0.257142857142857,0.5,0.542857142857143,0.459459459459459,0.378378378378378,0.363636363636364,0.404761904761905,0.404761904761905,0.476190476190476,0.315789473684211,0.404761904761905,0.547619047619048,0.452380952380952,0.428571428571429,0.361111111111111,0.5,0.459459459459459,0.35,0.318181818181818,0.222222222222222,0.242424242424242,0.258064516129032,0.435897435897436,0.363636363636364,0.296296296296296,0.428571428571429,0.5,0.405405405405405,0.242424242424242,305
"mle.final.PC",0.428571428571429,0.466666666666667,0.433333333333333,0.366666666666667,0.333333333333333,0.4375,0.34375,0.357142857142857,0.441176470588235,0.452380952380952,0.333333333333333,0.28125,0.333333333333333,0.324324324324324,0.324324324324324,0.547619047619048,0.416666666666667,0.3,0.314285714285714,0.315789473684211,0.358974358974359,0.476190476190476,0.476190476190476,0.441176470588235,0.45,0.324324324324324,0.277777777777778,0.380952380952381,0.394736842105263,0.30952380952381,0.32258064516129,0.257142857142857,0.368421052631579,0.476190476190476,0.27027027027027,0.5,0.555555555555556,0.473684210526316,0.368421052631579,0.352941176470588,0.404761904761905,0.404761904761905,0.476190476190476,0.307692307692308,0.404761904761905,0.547619047619048,0.452380952380952,0.428571428571429,0.368421052631579,0.5,0.473684210526316,0.365853658536585,0.333333333333333,0.236842105263158,0.285714285714286,0.272727272727273,0.425,0.382352941176471,0.296296296296296,0.428571428571429,0.5,0.4,0.264705882352941,305
