"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,332
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,332
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,100,100,100,100,100,100,100,100,100,100,100,86,100,100,100,100,100,100,100,92,100,332
"ss.final",100,100,100,100,100,100,100,100,100,100,100,91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,89,100,100,100,100,100,100,100,95,100,332
"mle.initial.IP",0.46551724137931,0.362068965517241,0.53448275862069,0.46551724137931,0.413793103448276,0.448275862068966,0.53448275862069,0.46551724137931,0.5,0.448275862068966,0.431034482758621,0.576923076923077,0.551724137931034,0.482758620689655,0.482758620689655,0.46551724137931,0.517241379310345,0.413793103448276,0.482758620689655,0.448275862068966,0.362068965517241,0.517241379310345,0.431034482758621,0.46551724137931,0.431034482758621,0.482758620689655,0.482758620689655,0.431034482758621,0.396551724137931,0.551724137931034,0.5,0.5,0.46551724137931,0.551724137931034,0.344827586206897,0.448275862068966,0.5,0.482758620689655,0.517241379310345,0.5,0.448275862068966,0.535714285714286,0.379310344827586,0.53448275862069,0.46551724137931,0.396551724137931,0.413793103448276,0.482758620689655,0.448275862068966,0.448275862068966,0.431034482758621,0.46551724137931,0.344827586206897,0.6,0.46551724137931,0.482758620689655,0.379310344827586,0.53448275862069,0.362068965517241,0.327586206896552,0.448275862068966,0.576923076923077,0.327586206896552,332
"mle.final.IP",0.46551724137931,0.362068965517241,0.53448275862069,0.46551724137931,0.413793103448276,0.448275862068966,0.53448275862069,0.46551724137931,0.5,0.448275862068966,0.431034482758621,0.566037735849057,0.551724137931034,0.482758620689655,0.482758620689655,0.46551724137931,0.517241379310345,0.413793103448276,0.482758620689655,0.448275862068966,0.362068965517241,0.517241379310345,0.431034482758621,0.46551724137931,0.431034482758621,0.482758620689655,0.482758620689655,0.431034482758621,0.396551724137931,0.551724137931034,0.5,0.5,0.46551724137931,0.551724137931034,0.344827586206897,0.448275862068966,0.5,0.482758620689655,0.517241379310345,0.5,0.448275862068966,0.543859649122807,0.379310344827586,0.53448275862069,0.46551724137931,0.396551724137931,0.413793103448276,0.482758620689655,0.448275862068966,0.448275862068966,0.431034482758621,0.46551724137931,0.344827586206897,0.588235294117647,0.46551724137931,0.482758620689655,0.379310344827586,0.53448275862069,0.362068965517241,0.327586206896552,0.448275862068966,0.581818181818182,0.327586206896552,332
"mle.initial.PC",0.30952380952381,0.30952380952381,0.404761904761905,0.214285714285714,0.404761904761905,0.428571428571429,0.380952380952381,0.476190476190476,0.5,0.523809523809524,0.333333333333333,0.277777777777778,0.428571428571429,0.404761904761905,0.333333333333333,0.30952380952381,0.30952380952381,0.476190476190476,0.523809523809524,0.452380952380952,0.428571428571429,0.357142857142857,0.452380952380952,0.523809523809524,0.380952380952381,0.333333333333333,0.547619047619048,0.30952380952381,0.404761904761905,0.357142857142857,0.404761904761905,0.476190476190476,0.285714285714286,0.404761904761905,0.523809523809524,0.357142857142857,0.476190476190476,0.357142857142857,0.404761904761905,0.428571428571429,0.357142857142857,0.138888888888889,0.547619047619048,0.428571428571429,0.238095238095238,0.428571428571429,0.476190476190476,0.476190476190476,0.30952380952381,0.30952380952381,0.404761904761905,0.261904761904762,0.380952380952381,0.222222222222222,0.523809523809524,0.428571428571429,0.428571428571429,0.428571428571429,0.30952380952381,0.476190476190476,0.5,0.35,0.333333333333333,332
"mle.final.PC",0.30952380952381,0.30952380952381,0.404761904761905,0.214285714285714,0.404761904761905,0.428571428571429,0.380952380952381,0.476190476190476,0.5,0.523809523809524,0.333333333333333,0.289473684210526,0.428571428571429,0.404761904761905,0.333333333333333,0.30952380952381,0.30952380952381,0.476190476190476,0.523809523809524,0.452380952380952,0.428571428571429,0.357142857142857,0.452380952380952,0.523809523809524,0.380952380952381,0.333333333333333,0.547619047619048,0.30952380952381,0.404761904761905,0.357142857142857,0.404761904761905,0.476190476190476,0.285714285714286,0.404761904761905,0.523809523809524,0.357142857142857,0.476190476190476,0.357142857142857,0.404761904761905,0.428571428571429,0.357142857142857,0.131578947368421,0.547619047619048,0.428571428571429,0.238095238095238,0.428571428571429,0.476190476190476,0.476190476190476,0.30952380952381,0.30952380952381,0.404761904761905,0.261904761904762,0.380952380952381,0.236842105263158,0.523809523809524,0.428571428571429,0.428571428571429,0.428571428571429,0.30952380952381,0.476190476190476,0.5,0.35,0.333333333333333,332
