"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,134
"eff.mon.final",0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,134
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"ss.initial",100,80,100,100,100,88,100,100,100,100,70,78,84,76,74,100,80,92,96,92,100,100,78,80,90,100,80,100,84,92,100,100,100,90,94,100,100,100,86,74,94,98,80,72,100,100,100,98,100,86,78,86,100,70,100,100,94,100,100,100,78,90,90,134
"ss.final",100,83,100,100,100,91,100,100,100,100,73,81,87,79,77,100,83,95,99,95,100,100,81,83,93,100,83,100,87,95,100,100,100,93,97,100,100,100,89,77,97,100,83,75,100,100,100,100,100,89,81,89,100,73,100,100,97,100,100,100,81,93,93,134
"mle.initial.IP",0.413793103448276,0.645833333333333,0.53448275862069,0.551724137931034,0.482758620689655,0.584905660377358,0.568965517241379,0.551724137931034,0.431034482758621,0.551724137931034,0.75,0.659574468085106,0.607843137254902,0.714285714285714,0.711111111111111,0.603448275862069,0.645833333333333,0.6,0.62962962962963,0.584905660377358,0.517241379310345,0.568965517241379,0.666666666666667,0.697674418604651,0.578947368421053,0.517241379310345,0.659090909090909,0.620689655172414,0.625,0.566037735849057,0.551724137931034,0.482758620689655,0.586206896551724,0.571428571428571,0.553571428571429,0.5,0.46551724137931,0.482758620689655,0.63265306122449,0.74468085106383,0.625,0.666666666666667,0.638297872340426,0.755555555555556,0.53448275862069,0.344827586206897,0.46551724137931,0.596491228070175,0.551724137931034,0.62,0.680851063829787,0.591836734693878,0.53448275862069,0.790697674418605,0.46551724137931,0.603448275862069,0.553571428571429,0.551724137931034,0.53448275862069,0.53448275862069,0.708333333333333,0.584905660377358,0.557692307692308,134
"mle.final.IP",0.413793103448276,0.62,0.53448275862069,0.551724137931034,0.482758620689655,0.581818181818182,0.568965517241379,0.551724137931034,0.431034482758621,0.551724137931034,0.733333333333333,0.666666666666667,0.607843137254902,0.714285714285714,0.717391304347826,0.603448275862069,0.64,0.6,0.631578947368421,0.589285714285714,0.517241379310345,0.568965517241379,0.68,0.695652173913043,0.568965517241379,0.517241379310345,0.659574468085106,0.620689655172414,0.612244897959184,0.563636363636364,0.551724137931034,0.482758620689655,0.586206896551724,0.578947368421053,0.56140350877193,0.5,0.46551724137931,0.482758620689655,0.627450980392157,0.72,0.631578947368421,0.655172413793103,0.645833333333333,0.739130434782609,0.53448275862069,0.344827586206897,0.46551724137931,0.586206896551724,0.551724137931034,0.615384615384615,0.68,0.588235294117647,0.53448275862069,0.782608695652174,0.46551724137931,0.603448275862069,0.56140350877193,0.551724137931034,0.53448275862069,0.53448275862069,0.666666666666667,0.563636363636364,0.563636363636364,134
"mle.initial.PC",0.357142857142857,0.25,0.452380952380952,0.380952380952381,0.357142857142857,0.314285714285714,0.404761904761905,0.428571428571429,0.428571428571429,0.333333333333333,0.230769230769231,0.290322580645161,0.272727272727273,0.333333333333333,0.310344827586207,0.476190476190476,0.3125,0.378378378378378,0.428571428571429,0.358974358974359,0.261904761904762,0.404761904761905,0.333333333333333,0.432432432432432,0.303030303030303,0.357142857142857,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.476190476190476,0.261904761904762,0.380952380952381,0.264705882352941,0.315789473684211,0.285714285714286,0.428571428571429,0.380952380952381,0.378378378378378,0.407407407407407,0.394736842105263,0.463414634146341,0.333333333333333,0.333333333333333,0.380952380952381,0.357142857142857,0.404761904761905,0.390243902439024,0.380952380952381,0.361111111111111,0.290322580645161,0.27027027027027,0.380952380952381,0.37037037037037,0.333333333333333,0.452380952380952,0.289473684210526,0.476190476190476,0.476190476190476,0.452380952380952,0.4,0.324324324324324,0.263157894736842,134
"mle.final.PC",0.357142857142857,0.272727272727273,0.452380952380952,0.380952380952381,0.357142857142857,0.305555555555556,0.404761904761905,0.428571428571429,0.428571428571429,0.333333333333333,0.25,0.272727272727273,0.277777777777778,0.333333333333333,0.354838709677419,0.476190476190476,0.333333333333333,0.375,0.428571428571429,0.358974358974359,0.261904761904762,0.404761904761905,0.354838709677419,0.432432432432432,0.285714285714286,0.357142857142857,0.333333333333333,0.5,0.315789473684211,0.325,0.476190476190476,0.261904761904762,0.380952380952381,0.277777777777778,0.35,0.285714285714286,0.428571428571429,0.380952380952381,0.394736842105263,0.407407407407407,0.425,0.452380952380952,0.342857142857143,0.310344827586207,0.380952380952381,0.357142857142857,0.404761904761905,0.380952380952381,0.380952380952381,0.351351351351351,0.290322580645161,0.263157894736842,0.380952380952381,0.37037037037037,0.333333333333333,0.452380952380952,0.275,0.476190476190476,0.476190476190476,0.452380952380952,0.4,0.342105263157895,0.263157894736842,134
