"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,163
"eff.mon.final",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,163
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
"ss.initial",100,98,100,98,90,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,100,86,100,100,100,100,100,100,100,100,100,94,100,100,80,80,100,100,100,100,100,100,100,100,100,80,100,84,100,163
"ss.final",100,100,100,100,93,100,100,100,100,100,100,100,100,100,100,100,93,100,100,100,100,100,100,100,100,93,100,100,100,100,100,100,100,100,100,89,100,100,100,100,100,100,100,100,100,97,100,100,83,83,100,100,100,100,100,100,100,100,100,83,100,87,100,163
"mle.initial.IP",0.517241379310345,0.603448275862069,0.637931034482759,0.53448275862069,0.6,0.568965517241379,0.431034482758621,0.517241379310345,0.586206896551724,0.482758620689655,0.5,0.5,0.517241379310345,0.482758620689655,0.5,0.46551724137931,0.611111111111111,0.5,0.448275862068966,0.46551724137931,0.448275862068966,0.482758620689655,0.46551724137931,0.517241379310345,0.5,0.574074074074074,0.53448275862069,0.482758620689655,0.5,0.448275862068966,0.448275862068966,0.53448275862069,0.46551724137931,0.379310344827586,0.517241379310345,0.607843137254902,0.5,0.637931034482759,0.46551724137931,0.46551724137931,0.53448275862069,0.586206896551724,0.586206896551724,0.5,0.482758620689655,0.611111111111111,0.448275862068966,0.551724137931034,0.680851063829787,0.638297872340426,0.53448275862069,0.517241379310345,0.517241379310345,0.53448275862069,0.517241379310345,0.5,0.517241379310345,0.53448275862069,0.53448275862069,0.644444444444444,0.551724137931034,0.604166666666667,0.5,163
"mle.final.IP",0.517241379310345,0.603448275862069,0.637931034482759,0.53448275862069,0.607142857142857,0.568965517241379,0.431034482758621,0.517241379310345,0.586206896551724,0.482758620689655,0.5,0.5,0.517241379310345,0.482758620689655,0.5,0.46551724137931,0.618181818181818,0.5,0.448275862068966,0.46551724137931,0.448275862068966,0.482758620689655,0.46551724137931,0.517241379310345,0.5,0.589285714285714,0.53448275862069,0.482758620689655,0.5,0.448275862068966,0.448275862068966,0.53448275862069,0.46551724137931,0.379310344827586,0.517241379310345,0.615384615384615,0.5,0.637931034482759,0.46551724137931,0.46551724137931,0.53448275862069,0.586206896551724,0.586206896551724,0.5,0.482758620689655,0.607142857142857,0.448275862068966,0.551724137931034,0.7,0.645833333333333,0.53448275862069,0.517241379310345,0.517241379310345,0.53448275862069,0.517241379310345,0.5,0.517241379310345,0.53448275862069,0.53448275862069,0.630434782608696,0.551724137931034,0.612244897959184,0.5,163
"mle.initial.PC",0.357142857142857,0.4,0.476190476190476,0.275,0.371428571428571,0.523809523809524,0.404761904761905,0.428571428571429,0.428571428571429,0.428571428571429,0.476190476190476,0.452380952380952,0.428571428571429,0.333333333333333,0.428571428571429,0.428571428571429,0.388888888888889,0.476190476190476,0.380952380952381,0.30952380952381,0.285714285714286,0.357142857142857,0.428571428571429,0.404761904761905,0.476190476190476,0.333333333333333,0.380952380952381,0.30952380952381,0.357142857142857,0.285714285714286,0.404761904761905,0.5,0.380952380952381,0.404761904761905,0.357142857142857,0.314285714285714,0.404761904761905,0.5,0.452380952380952,0.476190476190476,0.333333333333333,0.380952380952381,0.428571428571429,0.428571428571429,0.30952380952381,0.4,0.5,0.523809523809524,0.424242424242424,0.333333333333333,0.476190476190476,0.380952380952381,0.380952380952381,0.357142857142857,0.333333333333333,0.476190476190476,0.380952380952381,0.30952380952381,0.404761904761905,0.285714285714286,0.380952380952381,0.277777777777778,0.380952380952381,163
"mle.final.PC",0.357142857142857,0.404761904761905,0.476190476190476,0.285714285714286,0.351351351351351,0.523809523809524,0.404761904761905,0.428571428571429,0.428571428571429,0.428571428571429,0.476190476190476,0.452380952380952,0.428571428571429,0.333333333333333,0.428571428571429,0.428571428571429,0.394736842105263,0.476190476190476,0.380952380952381,0.30952380952381,0.285714285714286,0.357142857142857,0.428571428571429,0.404761904761905,0.476190476190476,0.351351351351351,0.380952380952381,0.30952380952381,0.357142857142857,0.285714285714286,0.404761904761905,0.5,0.380952380952381,0.404761904761905,0.357142857142857,0.351351351351351,0.404761904761905,0.5,0.452380952380952,0.476190476190476,0.333333333333333,0.380952380952381,0.428571428571429,0.428571428571429,0.30952380952381,0.390243902439024,0.5,0.523809523809524,0.424242424242424,0.342857142857143,0.476190476190476,0.380952380952381,0.380952380952381,0.357142857142857,0.333333333333333,0.476190476190476,0.380952380952381,0.30952380952381,0.404761904761905,0.297297297297297,0.380952380952381,0.263157894736842,0.380952380952381,163
"post.mean.initial.IP",0.390529164842951,0.439780643827672,0.491599062251955,0.348299621522894,0.42614851530467,0.500969363453603,0.396970547139938,0.432568725029397,0.450213654071676,0.4239347823565,0.455633807622205,0.442045044488415,0.432568725029397,0.367575374138607,0.428257246283286,0.419518729943092,0.437878933717983,0.455633807622205,0.387600435775302,0.348790596025463,0.329762186001167,0.381914064413988,0.419518729943092,0.41864098993241,0.455633807622205,0.396540697403617,0.408995383280416,0.353086179056743,0.386177303115259,0.329762186001167,0.401457737142749,0.478275550163275,0.391861568391514,0.382871676351364,0.390529164842951,0.397389029322204,0.414369046525657,0.505165469878078,0.433040658552315,0.446350258608684,0.380954456817582,0.422938714040755,0.450213654071676,0.428257246283286,0.353086179056743,0.441315253470426,0.454483793135709,0.496477566522827,0.479205426905292,0.418593162889253,0.464547364045539,0.404621702411104,0.404621702411104,0.395000158639978,0.376354579822035,0.455633807622205,0.404621702411104,0.366848754768895,0.422958300506939,0.391616150344852,0.413484748154013,0.373766598228083,0.400333942407283,163
"post.mean.final.IP",0.390529164842951,0.441388880188865,0.491599062251955,0.352657868479842,0.416265688055349,0.500969363453603,0.396970547139938,0.432568725029397,0.450213654071676,0.4239347823565,0.455633807622205,0.442045044488415,0.432568725029397,0.367575374138607,0.428257246283286,0.419518729943092,0.442019655707525,0.455633807622205,0.387600435775302,0.348790596025463,0.329762186001167,0.381914064413988,0.419518729943092,0.41864098993241,0.455633807622205,0.410591986512208,0.408995383280416,0.353086179056743,0.386177303115259,0.329762186001167,0.401457737142749,0.478275550163275,0.391861568391514,0.382871676351364,0.390529164842951,0.417807905885609,0.414369046525657,0.505165469878078,0.433040658552315,0.446350258608684,0.380954456817582,0.422938714040755,0.450213654071676,0.428257246283286,0.353086179056743,0.434487224989763,0.454483793135709,0.496477566522827,0.487138894364519,0.424013523762673,0.464547364045539,0.404621702411104,0.404621702411104,0.395000158639978,0.376354579822035,0.455633807622205,0.404621702411104,0.366848754768895,0.422958300506939,0.390830167240587,0.413484748154013,0.365767395440977,0.400333942407283,163
"post.mean.initial.PC",0.103673910839571,0.126793678386644,0.115626044161785,0.141419817577654,0.131650459595247,0.0629108187904628,0.0422620189406054,0.0750608724596596,0.108960222267508,0.0580271691946168,0.0480821879849696,0.057180147617778,0.0750608724596596,0.0965600601989017,0.0665053624690217,0.0496818833340557,0.130797356380206,0.0480821879849696,0.0598425559990182,0.0980097697000579,0.0996915040289454,0.0867590486864971,0.0496818833340557,0.0845938650055431,0.0480821879849696,0.133599890316962,0.102561099470074,0.106360010545299,0.0952869261841891,0.0996915040289454,0.0505050465004435,0.0554606517235765,0.0684110265464543,0.0187450554918655,0.103673910839571,0.150650857658183,0.0760069814952429,0.106588394443642,0.0407744577788022,0.032196291297269,0.121041984873995,0.126677017485717,0.108960222267508,0.0665053624690217,0.106360010545299,0.128822646351324,0.0166336209621383,0.0545496764016,0.143528963993674,0.152799988503403,0.0647359863009544,0.0941532408770571,0.0941532408770571,0.111879309581816,0.11309872053285,0.0480821879849696,0.0941532408770571,0.130025101379732,0.0931315699622099,0.167977471649191,0.110805177661273,0.159250204644186,0.08562379498378,163
"post.mean.final.PC",0.103673910839571,0.125828695206845,0.115626044161785,0.138823488866113,0.142445302232653,0.0629108187904628,0.0422620189406054,0.0750608724596596,0.108960222267508,0.0580271691946168,0.0480821879849696,0.057180147617778,0.0750608724596596,0.0965600601989017,0.0665053624690217,0.0496818833340557,0.133125103635145,0.0480821879849696,0.0598425559990182,0.0980097697000579,0.0996915040289454,0.0867590486864971,0.0496818833340557,0.0845938650055431,0.0480821879849696,0.135198934668469,0.102561099470074,0.106360010545299,0.0952869261841891,0.0996915040289454,0.0505050465004435,0.0554606517235765,0.0684110265464543,0.0187450554918655,0.103673910839571,0.144097332565306,0.0760069814952429,0.106588394443642,0.0407744577788022,0.032196291297269,0.121041984873995,0.126677017485717,0.108960222267508,0.0665053624690217,0.106360010545299,0.131555311072265,0.0166336209621383,0.0545496764016,0.15224276654445,0.154790291038144,0.0647359863009544,0.0941532408770571,0.0941532408770571,0.111879309581816,0.11309872053285,0.0480821879849696,0.0941532408770571,0.130025101379732,0.0931315699622099,0.162325996086623,0.110805177661273,0.168345822030382,0.08562379498378,163
"cov.initial",0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,163
"cov.final",0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,163
"eff.mix.prob",0.396576718311821,0.393023642007853,0.442687908568784,0.549473064154842,0.536768486239692,0.914914286787648,1,0.695532234436245,0.385189812783463,0.980352937231569,1,0.984415496831027,0.695532234436245,0.450248032871332,0.827572455211835,1,0.448765651147813,1,0.94028812356504,0.462575353925858,0.487331677020844,0.529780412158102,1,0.558230500790779,1,0.469488074935386,0.378862596379302,0.415075834677944,0.441051874993467,0.487331677020844,1,1,0.794031584810179,1,0.396576718311821,0.562226913748293,0.671983732067986,0.497608301879397,1,1,0.383621781398767,0.389117102703203,0.385189812783463,0.827572455211835,0.415075834677944,0.421155929550402,1,1,0.659007920635736,0.695866036127072,0.877852952054193,0.447187861730653,0.447187861730653,0.369535857812137,0.372338470099733,1,0.447187861730653,0.456613266382331,0.463632954926324,0.792476334443633,0.361735147572171,0.853281101436863,0.538512673442061,163
