"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,282
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,282
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,92,100,84,100,100,100,100,100,100,100,100,100,100,100,100,88,100,100,100,100,100,92,100,100,100,100,100,100,94,100,100,100,100,100,282
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,83,100,100,100,100,100,100,100,100,95,100,87,100,100,100,100,100,100,100,100,100,100,100,100,91,100,100,100,100,100,95,100,100,100,100,100,100,97,100,100,100,100,100,282
"mle.initial.IP",0.482758620689655,0.5,0.413793103448276,0.310344827586207,0.431034482758621,0.46551724137931,0.551724137931034,0.413793103448276,0.517241379310345,0.362068965517241,0.53448275862069,0.344827586206897,0.5,0.396551724137931,0.396551724137931,0.5,0.517241379310345,0.482758620689655,0.379310344827586,0.396551724137931,0.630434782608696,0.448275862068966,0.5,0.344827586206897,0.431034482758621,0.396551724137931,0.344827586206897,0.46551724137931,0.517241379310345,0.555555555555556,0.362068965517241,0.591836734693878,0.517241379310345,0.293103448275862,0.413793103448276,0.5,0.551724137931034,0.431034482758621,0.379310344827586,0.517241379310345,0.431034482758621,0.396551724137931,0.517241379310345,0.396551724137931,0.622641509433962,0.396551724137931,0.448275862068966,0.53448275862069,0.413793103448276,0.517241379310345,0.553571428571429,0.482758620689655,0.396551724137931,0.396551724137931,0.379310344827586,0.551724137931034,0.482758620689655,0.563636363636364,0.379310344827586,0.46551724137931,0.431034482758621,0.379310344827586,0.310344827586207,282
"mle.final.IP",0.482758620689655,0.5,0.413793103448276,0.310344827586207,0.431034482758621,0.46551724137931,0.551724137931034,0.413793103448276,0.517241379310345,0.362068965517241,0.53448275862069,0.344827586206897,0.5,0.396551724137931,0.396551724137931,0.5,0.517241379310345,0.482758620689655,0.379310344827586,0.396551724137931,0.612244897959184,0.448275862068966,0.5,0.344827586206897,0.431034482758621,0.396551724137931,0.344827586206897,0.46551724137931,0.517241379310345,0.545454545454545,0.362068965517241,0.568627450980392,0.517241379310345,0.293103448275862,0.413793103448276,0.5,0.551724137931034,0.431034482758621,0.379310344827586,0.517241379310345,0.431034482758621,0.396551724137931,0.517241379310345,0.396551724137931,0.618181818181818,0.396551724137931,0.448275862068966,0.53448275862069,0.413793103448276,0.517241379310345,0.56140350877193,0.482758620689655,0.396551724137931,0.396551724137931,0.379310344827586,0.551724137931034,0.482758620689655,0.563636363636364,0.379310344827586,0.46551724137931,0.431034482758621,0.379310344827586,0.310344827586207,282
"mle.initial.PC",0.380952380952381,0.261904761904762,0.357142857142857,0.261904761904762,0.476190476190476,0.428571428571429,0.380952380952381,0.357142857142857,0.30952380952381,0.428571428571429,0.30952380952381,0.404761904761905,0.380952380952381,0.357142857142857,0.452380952380952,0.452380952380952,0.357142857142857,0.261904761904762,0.380952380952381,0.380952380952381,0.323529411764706,0.30952380952381,0.380952380952381,0.333333333333333,0.452380952380952,0.380952380952381,0.5,0.285714285714286,0.428571428571429,0.263157894736842,0.428571428571429,0.285714285714286,0.404761904761905,0.476190476190476,0.238095238095238,0.285714285714286,0.428571428571429,0.428571428571429,0.404761904761905,0.523809523809524,0.380952380952381,0.333333333333333,0.285714285714286,0.357142857142857,0.371428571428571,0.285714285714286,0.404761904761905,0.452380952380952,0.476190476190476,0.30952380952381,0.25,0.261904761904762,0.30952380952381,0.428571428571429,0.404761904761905,0.523809523809524,0.404761904761905,0.333333333333333,0.380952380952381,0.30952380952381,0.452380952380952,0.357142857142857,0.428571428571429,282
"mle.final.PC",0.380952380952381,0.261904761904762,0.357142857142857,0.261904761904762,0.476190476190476,0.428571428571429,0.380952380952381,0.357142857142857,0.30952380952381,0.428571428571429,0.30952380952381,0.404761904761905,0.380952380952381,0.357142857142857,0.452380952380952,0.452380952380952,0.357142857142857,0.261904761904762,0.380952380952381,0.380952380952381,0.323529411764706,0.30952380952381,0.380952380952381,0.333333333333333,0.452380952380952,0.380952380952381,0.5,0.285714285714286,0.428571428571429,0.25,0.428571428571429,0.277777777777778,0.404761904761905,0.476190476190476,0.238095238095238,0.285714285714286,0.428571428571429,0.428571428571429,0.404761904761905,0.523809523809524,0.380952380952381,0.333333333333333,0.285714285714286,0.357142857142857,0.388888888888889,0.285714285714286,0.404761904761905,0.452380952380952,0.476190476190476,0.30952380952381,0.289473684210526,0.261904761904762,0.30952380952381,0.428571428571429,0.404761904761905,0.523809523809524,0.404761904761905,0.333333333333333,0.380952380952381,0.30952380952381,0.452380952380952,0.357142857142857,0.428571428571429,282
"post.mean.initial.IP",0.396094867160637,0.3283554331232,0.365059332796972,0.281756784906524,0.436557544915453,0.419518729943092,0.413484748154013,0.365059332796972,0.362097917129716,0.390573252031521,0.366848754768895,0.372714130590401,0.400333942407283,0.360685559886178,0.413575647911819,0.442045044488415,0.390529164842951,0.323630794085511,0.369677307388167,0.374357956993295,0.409043048545601,0.344599597085219,0.400333942407283,0.333286945147212,0.423580702426767,0.374357956993295,0.422442374056157,0.334037347401293,0.432568725029397,0.349255660717868,0.390573252031521,0.375920684148408,0.41864098993241,0.39380967831284,0.290715801261803,0.343012122365486,0.441231583239176,0.410394366321837,0.382871676351364,0.487219651127122,0.383278732951621,0.346662537745053,0.347743124344137,0.360685559886178,0.432963869007707,0.317443004856419,0.401457737142749,0.450747839154303,0.431456839265386,0.362097917129716,0.344447450770994,0.323630794085511,0.332250168976638,0.400734173897156,0.382871676351364,0.496477566522827,0.410104931692044,0.390939349441758,0.369677307388167,0.348790596025463,0.423580702426767,0.356196442831562,0.374555713406586,282
"post.mean.final.IP",0.396094867160637,0.3283554331232,0.365059332796972,0.281756784906524,0.436557544915453,0.419518729943092,0.413484748154013,0.365059332796972,0.362097917129716,0.390573252031521,0.366848754768895,0.372714130590401,0.400333942407283,0.360685559886178,0.413575647911819,0.442045044488415,0.390529164842951,0.323630794085511,0.369677307388167,0.374357956993295,0.404248309923341,0.344599597085219,0.400333942407283,0.333286945147212,0.423580702426767,0.374357956993295,0.422442374056157,0.334037347401293,0.432568725029397,0.336105541009006,0.390573252031521,0.363379219666287,0.41864098993241,0.39380967831284,0.290715801261803,0.343012122365486,0.441231583239176,0.410394366321837,0.382871676351364,0.487219651127122,0.383278732951621,0.346662537745053,0.347743124344137,0.360685559886178,0.440337918835973,0.317443004856419,0.401457737142749,0.450747839154303,0.431456839265386,0.362097917129716,0.366937705337737,0.323630794085511,0.332250168976638,0.400734173897156,0.382871676351364,0.496477566522827,0.410104931692044,0.388553398535313,0.369677307388167,0.348790596025463,0.423580702426767,0.356196442831562,0.374555713406586,282
"post.mean.initial.PC",0.0770241174512977,0.133246624742771,0.0523180871222666,0.0400450230582513,0.0172109972259241,0.0496818833340557,0.110805177661273,0.0523180871222666,0.12238617951205,0.00372704166893139,0.130025101379732,0.00404649899185968,0.08562379498378,0.0439233098244317,0.0104800331175779,0.057180147617778,0.103673910839571,0.125745573239974,0.0269918120573115,0.0349166626236592,0.152890515154921,0.0894795355102118,0.08562379498378,0.0284268762585056,0.0251984643566754,0.0349166626236592,-0.0244378204293944,0.108009094153764,0.0750608724596596,0.150729695719403,0.00372704166893139,0.152349364187556,0.0845938650055431,-0.0385682822680591,0.103866281641733,0.123940207017795,0.0921826777059605,0.0335398929639683,0.0187450554918655,0.0384264342624709,0.0513741898319394,0.0533972028065151,0.131513396060405,0.0439233098244317,0.140055726166073,0.0736759202330267,0.0505050465004435,0.0741506108172482,0.0100321447614331,0.12238617951205,0.153465100698381,0.125745573239974,0.0633276242442971,0.0182420045605251,0.0187450554918655,0.0545496764016,0.0674254635642452,0.131347805135318,0.0269918120573115,0.0980097697000579,0.0251984643566754,0.0356980516950738,-0.0173067067833326,282
"post.mean.final.PC",0.0770241174512977,0.133246624742771,0.0523180871222666,0.0400450230582513,0.0172109972259241,0.0496818833340557,0.110805177661273,0.0523180871222666,0.12238617951205,0.00372704166893139,0.130025101379732,0.00404649899185968,0.08562379498378,0.0439233098244317,0.0104800331175779,0.057180147617778,0.103673910839571,0.125745573239974,0.0269918120573115,0.0349166626236592,0.147914239977184,0.0894795355102118,0.08562379498378,0.0284268762585056,0.0251984643566754,0.0349166626236592,-0.0244378204293944,0.108009094153764,0.0750608724596596,0.153269045008696,0.00372704166893139,0.148074132702545,0.0845938650055431,-0.0385682822680591,0.103866281641733,0.123940207017795,0.0921826777059605,0.0335398929639683,0.0187450554918655,0.0384264342624709,0.0513741898319394,0.0533972028065151,0.131513396060405,0.0439233098244317,0.134083682007608,0.0736759202330267,0.0505050465004435,0.0741506108172482,0.0100321447614331,0.12238617951205,0.145428208920995,0.125745573239974,0.0633276242442971,0.0182420045605251,0.0187450554918655,0.0545496764016,0.0674254635642452,0.132889551969414,0.0269918120573115,0.0980097697000579,0.0251984643566754,0.0356980516950738,-0.0173067067833326,282
"cov.initial",1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,282
"cov.final",1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,282
"eff.mix.prob",0.65540923649569,0.540972372732058,1,1,1,1,0.361735147572171,1,0.42488780505579,1,0.456613266382331,1,0.538512673442061,1,1,0.984415496831027,0.396576718311821,0.509143767599711,1,1,0.635888657200152,0.522946895994513,0.538512673442061,1,1,1,1,0.442685914495986,0.695532234436245,0.728118897999579,1,0.672473623820601,0.558230500790779,1,0.545976262369611,0.458009415744616,0.487886320430485,1,1,1,1,1,0.496859039375246,1,0.459576315867734,0.739785266196511,1,0.719064944382874,1,0.42488780505579,0.609702479705643,0.509143767599711,0.88567253606154,1,1,1,0.811671150193263,0.451403105967465,1,0.462575353925858,1,1,1,282
