"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
"eff.mon.final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
"ss.initial",100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,157
"ss.final",100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,157
"mle.initial.IP",0.431034482758621,0.46551724137931,0.413793103448276,0.571428571428571,0.448275862068966,0.327586206896552,0.413793103448276,0.396551724137931,0.362068965517241,0.482758620689655,0.46551724137931,0.448275862068966,0.379310344827586,0.396551724137931,0.431034482758621,0.517241379310345,0.396551724137931,0.551724137931034,0.482758620689655,0.482758620689655,0.431034482758621,0.448275862068966,0.482758620689655,0.431034482758621,0.413793103448276,0.448275862068966,0.379310344827586,0.310344827586207,0.568965517241379,0.46551724137931,0.46551724137931,0.396551724137931,0.413793103448276,0.344827586206897,0.396551724137931,0.517241379310345,0.607843137254902,0.362068965517241,0.5,0.413793103448276,0.5,0.5,0.379310344827586,0.362068965517241,0.448275862068966,0.46551724137931,0.327586206896552,0.413793103448276,0.431034482758621,0.517241379310345,0.482758620689655,0.413793103448276,0.327586206896552,0.448275862068966,0.396551724137931,0.586206896551724,0.482758620689655,0.53448275862069,0.46551724137931,0.344827586206897,0.327586206896552,0.413793103448276,0.5,157
"mle.final.IP",0.431034482758621,0.46551724137931,0.413793103448276,0.56140350877193,0.448275862068966,0.327586206896552,0.413793103448276,0.396551724137931,0.362068965517241,0.482758620689655,0.46551724137931,0.448275862068966,0.379310344827586,0.396551724137931,0.431034482758621,0.517241379310345,0.396551724137931,0.551724137931034,0.482758620689655,0.482758620689655,0.431034482758621,0.448275862068966,0.482758620689655,0.431034482758621,0.413793103448276,0.448275862068966,0.379310344827586,0.310344827586207,0.568965517241379,0.46551724137931,0.46551724137931,0.396551724137931,0.413793103448276,0.344827586206897,0.396551724137931,0.517241379310345,0.584905660377358,0.362068965517241,0.5,0.413793103448276,0.5,0.5,0.379310344827586,0.362068965517241,0.448275862068966,0.46551724137931,0.327586206896552,0.413793103448276,0.431034482758621,0.517241379310345,0.482758620689655,0.413793103448276,0.327586206896552,0.448275862068966,0.396551724137931,0.586206896551724,0.482758620689655,0.53448275862069,0.46551724137931,0.344827586206897,0.327586206896552,0.413793103448276,0.5,157
"mle.initial.PC",0.333333333333333,0.404761904761905,0.357142857142857,0.35,0.428571428571429,0.30952380952381,0.380952380952381,0.476190476190476,0.380952380952381,0.476190476190476,0.404761904761905,0.333333333333333,0.428571428571429,0.333333333333333,0.30952380952381,0.428571428571429,0.357142857142857,0.523809523809524,0.357142857142857,0.357142857142857,0.404761904761905,0.476190476190476,0.238095238095238,0.357142857142857,0.380952380952381,0.452380952380952,0.595238095238095,0.476190476190476,0.404761904761905,0.428571428571429,0.428571428571429,0.452380952380952,0.428571428571429,0.452380952380952,0.357142857142857,0.5,0.314285714285714,0.452380952380952,0.357142857142857,0.428571428571429,0.404761904761905,0.404761904761905,0.30952380952381,0.333333333333333,0.380952380952381,0.357142857142857,0.452380952380952,0.285714285714286,0.333333333333333,0.428571428571429,0.285714285714286,0.404761904761905,0.333333333333333,0.428571428571429,0.452380952380952,0.404761904761905,0.404761904761905,0.357142857142857,0.333333333333333,0.357142857142857,0.452380952380952,0.30952380952381,0.30952380952381,157
"mle.final.PC",0.333333333333333,0.404761904761905,0.357142857142857,0.357142857142857,0.428571428571429,0.30952380952381,0.380952380952381,0.476190476190476,0.380952380952381,0.476190476190476,0.404761904761905,0.333333333333333,0.428571428571429,0.333333333333333,0.30952380952381,0.428571428571429,0.357142857142857,0.523809523809524,0.357142857142857,0.357142857142857,0.404761904761905,0.476190476190476,0.238095238095238,0.357142857142857,0.380952380952381,0.452380952380952,0.595238095238095,0.476190476190476,0.404761904761905,0.428571428571429,0.428571428571429,0.452380952380952,0.428571428571429,0.452380952380952,0.357142857142857,0.5,0.305555555555556,0.452380952380952,0.357142857142857,0.428571428571429,0.404761904761905,0.404761904761905,0.30952380952381,0.333333333333333,0.380952380952381,0.357142857142857,0.452380952380952,0.285714285714286,0.333333333333333,0.428571428571429,0.285714285714286,0.404761904761905,0.333333333333333,0.428571428571429,0.452380952380952,0.404761904761905,0.404761904761905,0.357142857142857,0.333333333333333,0.357142857142857,0.452380952380952,0.30952380952381,0.30952380952381,157
"post.mean.initial.IP",0.355055700981197,0.405815116459403,0.365059332796972,0.402061183124218,0.415023691579297,0.314852140341022,0.378867202714696,0.426244797446328,0.364858521087651,0.45106342732591,0.405815116459403,0.359182550124811,0.395709263723221,0.346662537745053,0.340491854151888,0.432568725029397,0.360685559886178,0.496477566522827,0.381914064413988,0.381914064413988,0.396970547139938,0.441520722667454,0.308617567148688,0.369308671558678,0.378867202714696,0.428378258932087,0.483361178538615,0.399216781912706,0.431884813530669,0.419518729943092,0.419518729943092,0.413575647911819,0.40561474255661,0.397762886690914,0.360685559886178,0.473736564412966,0.397389029322204,0.403113197743709,0.386177303115259,0.40561474255661,0.414369046525657,0.414369046525657,0.328078248428885,0.337894395586381,0.387600435775302,0.377705683174484,0.392370689962425,0.321492579443763,0.355055700981197,0.432568725029397,0.338443431426079,0.392384570824618,0.328542249612772,0.415023691579297,0.413575647911819,0.436554835475501,0.410104931692044,0.395000158639978,0.363346614863464,0.346762810149703,0.392370689962425,0.336369015219256,0.357514992489864,157
"post.mean.final.IP",0.355055700981197,0.405815116459403,0.365059332796972,0.402130556862373,0.415023691579297,0.314852140341022,0.378867202714696,0.426244797446328,0.364858521087651,0.45106342732591,0.405815116459403,0.359182550124811,0.395709263723221,0.346662537745053,0.340491854151888,0.432568725029397,0.360685559886178,0.496477566522827,0.381914064413988,0.381914064413988,0.396970547139938,0.441520722667454,0.308617567148688,0.369308671558678,0.378867202714696,0.428378258932087,0.483361178538615,0.399216781912706,0.431884813530669,0.419518729943092,0.419518729943092,0.413575647911819,0.40561474255661,0.397762886690914,0.360685559886178,0.473736564412966,0.38459538414585,0.403113197743709,0.386177303115259,0.40561474255661,0.414369046525657,0.414369046525657,0.328078248428885,0.337894395586381,0.387600435775302,0.377705683174484,0.392370689962425,0.321492579443763,0.355055700981197,0.432568725029397,0.338443431426079,0.392384570824618,0.328542249612772,0.415023691579297,0.413575647911819,0.436554835475501,0.410104931692044,0.395000158639978,0.363346614863464,0.346762810149703,0.392370689962425,0.336369015219256,0.357514992489864,157
"post.mean.initial.PC",0.0706865808924788,0.0589071804062033,0.0523180871222666,0.129702337975684,0.0415112222021874,0.0292904131156444,0.0430542001449273,0.00302212832938113,0.0192684124473933,0.0400314028044368,0.0589071804062033,0.0793903834306557,0.0109011102250249,0.0533972028065151,0.0808173264777899,0.0750608724596596,0.0439233098244317,0.0545496764016,0.0867590486864971,0.0867590486864971,0.0422620189406054,0.0245914672252924,0.135269636466633,0.0608641084914279,0.0430542001449273,0.0328756312496234,-0.0392237411193012,-0.0313468231310539,0.109842627790326,0.0496818833340557,0.0496818833340557,0.0104800331175779,0.0257826282770258,-0.0104710069817714,0.0439233098244317,0.0472547163753328,0.150650857658183,-0.00357398321646112,0.0952869261841891,0.0257826282770258,0.0760069814952429,0.0760069814952429,0.0546282561698914,0.0365700123168886,0.0598425559990182,0.0781405247864925,-0.0173653700277689,0.0824623212564753,0.0706865808924788,0.0750608724596596,0.116102364493151,0.034210856468623,0.0204791134196312,0.0415112222021874,0.0104800331175779,0.117938285156576,0.0674254635642452,0.111879309581816,0.0880302855060065,0.0198347153187169,-0.0173653700277689,0.0720792134783909,0.114494362503281,157
