"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,268
"eff.mon.final",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,268
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
"ss.initial",100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,100,100,100,82,100,100,86,100,100,100,100,100,100,100,92,96,100,100,92,88,100,100,92,98,100,100,82,100,100,100,100,100,100,100,98,100,100,100,100,92,100,100,100,100,100,100,268
"ss.final",100,100,100,100,100,100,100,100,93,100,100,100,100,100,100,100,100,100,100,100,85,100,100,89,100,100,100,100,100,100,100,95,99,100,100,95,91,100,100,95,100,100,100,85,100,100,100,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,268
"mle.initial.IP",0.517241379310345,0.448275862068966,0.637931034482759,0.551724137931034,0.482758620689655,0.482758620689655,0.5,0.568965517241379,0.576923076923077,0.517241379310345,0.482758620689655,0.396551724137931,0.344827586206897,0.46551724137931,0.551724137931034,0.517241379310345,0.448275862068966,0.586206896551724,0.53448275862069,0.396551724137931,0.63265306122449,0.46551724137931,0.448275862068966,0.596153846153846,0.551724137931034,0.53448275862069,0.5,0.46551724137931,0.482758620689655,0.5,0.413793103448276,0.563636363636364,0.543859649122807,0.5,0.379310344827586,0.571428571428571,0.576923076923077,0.517241379310345,0.482758620689655,0.574074074074074,0.543859649122807,0.46551724137931,0.482758620689655,0.612244897959184,0.5,0.5,0.551724137931034,0.5,0.482758620689655,0.413793103448276,0.431034482758621,0.589285714285714,0.448275862068966,0.53448275862069,0.448275862068966,0.46551724137931,0.654545454545455,0.517241379310345,0.379310344827586,0.46551724137931,0.448275862068966,0.5,0.517241379310345,268
"mle.final.IP",0.517241379310345,0.448275862068966,0.637931034482759,0.551724137931034,0.482758620689655,0.482758620689655,0.5,0.568965517241379,0.6,0.517241379310345,0.482758620689655,0.396551724137931,0.344827586206897,0.46551724137931,0.551724137931034,0.517241379310345,0.448275862068966,0.586206896551724,0.53448275862069,0.396551724137931,0.607843137254902,0.46551724137931,0.448275862068966,0.584905660377358,0.551724137931034,0.53448275862069,0.5,0.46551724137931,0.482758620689655,0.5,0.413793103448276,0.553571428571429,0.543859649122807,0.5,0.379310344827586,0.56140350877193,0.563636363636364,0.517241379310345,0.482758620689655,0.596491228070175,0.551724137931034,0.46551724137931,0.482758620689655,0.62,0.5,0.5,0.551724137931034,0.5,0.482758620689655,0.413793103448276,0.431034482758621,0.586206896551724,0.448275862068966,0.53448275862069,0.448275862068966,0.46551724137931,0.631578947368421,0.517241379310345,0.379310344827586,0.46551724137931,0.448275862068966,0.5,0.517241379310345,268
"mle.initial.PC",0.333333333333333,0.333333333333333,0.523809523809524,0.404761904761905,0.30952380952381,0.357142857142857,0.333333333333333,0.452380952380952,0.315789473684211,0.333333333333333,0.357142857142857,0.404761904761905,0.476190476190476,0.357142857142857,0.5,0.380952380952381,0.333333333333333,0.595238095238095,0.452380952380952,0.452380952380952,0.303030303030303,0.380952380952381,0.547619047619048,0.323529411764706,0.357142857142857,0.30952380952381,0.476190476190476,0.357142857142857,0.380952380952381,0.380952380952381,0.547619047619048,0.27027027027027,0.282051282051282,0.380952380952381,0.595238095238095,0.333333333333333,0.305555555555556,0.333333333333333,0.476190476190476,0.342105263157895,0.317073170731707,0.428571428571429,0.357142857142857,0.333333333333333,0.333333333333333,0.428571428571429,0.476190476190476,0.30952380952381,0.285714285714286,0.547619047619048,0.285714285714286,0.380952380952381,0.357142857142857,0.476190476190476,0.428571428571429,0.333333333333333,0.432432432432432,0.357142857142857,0.285714285714286,0.5,0.404761904761905,0.333333333333333,0.428571428571429,268
"mle.final.PC",0.333333333333333,0.333333333333333,0.523809523809524,0.404761904761905,0.30952380952381,0.357142857142857,0.333333333333333,0.452380952380952,0.315789473684211,0.333333333333333,0.357142857142857,0.404761904761905,0.476190476190476,0.357142857142857,0.5,0.380952380952381,0.333333333333333,0.595238095238095,0.452380952380952,0.452380952380952,0.294117647058824,0.380952380952381,0.547619047619048,0.333333333333333,0.357142857142857,0.30952380952381,0.476190476190476,0.357142857142857,0.380952380952381,0.380952380952381,0.547619047619048,0.256410256410256,0.285714285714286,0.380952380952381,0.595238095238095,0.315789473684211,0.305555555555556,0.333333333333333,0.476190476190476,0.342105263157895,0.333333333333333,0.428571428571429,0.357142857142857,0.342857142857143,0.333333333333333,0.428571428571429,0.476190476190476,0.30952380952381,0.285714285714286,0.547619047619048,0.285714285714286,0.380952380952381,0.357142857142857,0.476190476190476,0.428571428571429,0.333333333333333,0.421052631578947,0.357142857142857,0.285714285714286,0.5,0.404761904761905,0.333333333333333,0.428571428571429,268
