"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,262
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,82,100,100,100,100,100,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,100,100,100,100,100,100,100,100,100,92,100,100,100,100,100,100,92,100,100,100,100,100,100,100,98,100,100,100,100,262
"ss.final",100,100,100,100,100,100,100,100,100,100,100,85,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,91,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,100,262
"mle.initial.IP",0.431034482758621,0.517241379310345,0.637931034482759,0.344827586206897,0.413793103448276,0.46551724137931,0.413793103448276,0.431034482758621,0.46551724137931,0.53448275862069,0.413793103448276,0.630434782608696,0.46551724137931,0.46551724137931,0.482758620689655,0.379310344827586,0.362068965517241,0.555555555555556,0.46551724137931,0.5,0.413793103448276,0.327586206896552,0.53448275862069,0.482758620689655,0.431034482758621,0.431034482758621,0.396551724137931,0.413793103448276,0.327586206896552,0.327586206896552,0.431034482758621,0.482758620689655,0.362068965517241,0.576923076923077,0.5,0.5,0.482758620689655,0.431034482758621,0.551724137931034,0.5,0.396551724137931,0.396551724137931,0.310344827586207,0.555555555555556,0.413793103448276,0.53448275862069,0.344827586206897,0.310344827586207,0.431034482758621,0.46551724137931,0.557692307692308,0.482758620689655,0.568965517241379,0.482758620689655,0.5,0.482758620689655,0.482758620689655,0.431034482758621,0.526315789473684,0.551724137931034,0.413793103448276,0.448275862068966,0.46551724137931,262
"mle.final.IP",0.431034482758621,0.517241379310345,0.637931034482759,0.344827586206897,0.413793103448276,0.46551724137931,0.413793103448276,0.431034482758621,0.46551724137931,0.53448275862069,0.413793103448276,0.612244897959184,0.46551724137931,0.46551724137931,0.482758620689655,0.379310344827586,0.362068965517241,0.535714285714286,0.46551724137931,0.5,0.413793103448276,0.327586206896552,0.53448275862069,0.482758620689655,0.431034482758621,0.431034482758621,0.396551724137931,0.413793103448276,0.327586206896552,0.327586206896552,0.431034482758621,0.482758620689655,0.362068965517241,0.545454545454545,0.5,0.5,0.482758620689655,0.431034482758621,0.551724137931034,0.5,0.396551724137931,0.396551724137931,0.310344827586207,0.571428571428571,0.413793103448276,0.53448275862069,0.344827586206897,0.310344827586207,0.431034482758621,0.46551724137931,0.527272727272727,0.482758620689655,0.568965517241379,0.482758620689655,0.5,0.482758620689655,0.482758620689655,0.431034482758621,0.517241379310345,0.551724137931034,0.413793103448276,0.448275862068966,0.46551724137931,262
"mle.initial.PC",0.428571428571429,0.476190476190476,0.452380952380952,0.380952380952381,0.452380952380952,0.404761904761905,0.380952380952381,0.380952380952381,0.333333333333333,0.5,0.380952380952381,0.277777777777778,0.380952380952381,0.380952380952381,0.380952380952381,0.357142857142857,0.30952380952381,0.289473684210526,0.380952380952381,0.30952380952381,0.30952380952381,0.357142857142857,0.380952380952381,0.380952380952381,0.214285714285714,0.380952380952381,0.357142857142857,0.428571428571429,0.404761904761905,0.452380952380952,0.547619047619048,0.285714285714286,0.30952380952381,0.305555555555556,0.404761904761905,0.357142857142857,0.428571428571429,0.30952380952381,0.404761904761905,0.333333333333333,0.285714285714286,0.380952380952381,0.30952380952381,0.263157894736842,0.523809523809524,0.476190476190476,0.428571428571429,0.428571428571429,0.476190476190476,0.404761904761905,0.3,0.380952380952381,0.452380952380952,0.404761904761905,0.285714285714286,0.380952380952381,0.404761904761905,0.452380952380952,0.268292682926829,0.428571428571429,0.357142857142857,0.357142857142857,0.380952380952381,262
"mle.final.PC",0.428571428571429,0.476190476190476,0.452380952380952,0.380952380952381,0.452380952380952,0.404761904761905,0.380952380952381,0.380952380952381,0.333333333333333,0.5,0.380952380952381,0.277777777777778,0.380952380952381,0.380952380952381,0.380952380952381,0.357142857142857,0.30952380952381,0.282051282051282,0.380952380952381,0.30952380952381,0.30952380952381,0.357142857142857,0.380952380952381,0.380952380952381,0.214285714285714,0.380952380952381,0.357142857142857,0.428571428571429,0.404761904761905,0.452380952380952,0.547619047619048,0.285714285714286,0.30952380952381,0.305555555555556,0.404761904761905,0.357142857142857,0.428571428571429,0.30952380952381,0.404761904761905,0.333333333333333,0.285714285714286,0.380952380952381,0.30952380952381,0.256410256410256,0.523809523809524,0.476190476190476,0.428571428571429,0.428571428571429,0.476190476190476,0.404761904761905,0.3,0.380952380952381,0.452380952380952,0.404761904761905,0.285714285714286,0.380952380952381,0.404761904761905,0.452380952380952,0.285714285714286,0.428571428571429,0.357142857142857,0.357142857142857,0.380952380952381,262
