"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,210
"eff.mon.final",0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,210
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
"ss.initial",100,74,78,82,76,84,76,100,74,100,88,100,100,100,100,96,82,80,74,88,100,86,78,100,86,90,82,100,100,78,100,86,100,78,74,86,100,100,100,82,98,94,82,82,100,94,100,90,94,80,92,92,90,82,100,72,96,90,100,70,90,100,100,210
"ss.final",100,77,81,85,79,87,79,100,77,100,91,100,100,100,100,99,85,83,77,91,100,89,81,100,89,93,85,100,100,81,100,89,100,81,77,89,100,100,100,85,100,97,85,85,100,97,100,93,97,83,95,95,93,85,100,75,99,93,100,73,93,100,100,210
"mle.initial.IP",0.551724137931034,0.75609756097561,0.6875,0.62,0.688888888888889,0.66,0.702127659574468,0.568965517241379,0.75,0.586206896551724,0.568627450980392,0.568965517241379,0.551724137931034,0.53448275862069,0.568965517241379,0.625,0.686274509803922,0.638297872340426,0.739130434782609,0.592592592592593,0.53448275862069,0.6,0.666666666666667,0.603448275862069,0.636363636363636,0.679245283018868,0.666666666666667,0.603448275862069,0.482758620689655,0.688888888888889,0.568965517241379,0.615384615384615,0.586206896551724,0.6875,0.720930232558139,0.641509433962264,0.706896551724138,0.517241379310345,0.586206896551724,0.638297872340426,0.684210526315789,0.553571428571429,0.625,0.644444444444444,0.551724137931034,0.666666666666667,0.620689655172414,0.666666666666667,0.62962962962963,0.66,0.660377358490566,0.574074074074074,0.648148148148148,0.63265306122449,0.568965517241379,0.744186046511628,0.709090909090909,0.584905660377358,0.53448275862069,0.782608695652174,0.571428571428571,0.53448275862069,0.568965517241379,210
"mle.final.IP",0.551724137931034,0.75,0.693877551020408,0.627450980392157,0.702127659574468,0.653846153846154,0.708333333333333,0.568965517241379,0.733333333333333,0.586206896551724,0.557692307692308,0.568965517241379,0.551724137931034,0.53448275862069,0.568965517241379,0.614035087719298,0.692307692307692,0.63265306122449,0.729166666666667,0.607142857142857,0.53448275862069,0.607843137254902,0.638297872340426,0.603448275862069,0.625,0.672727272727273,0.659574468085106,0.603448275862069,0.482758620689655,0.645833333333333,0.568965517241379,0.622641509433962,0.586206896551724,0.673469387755102,0.717391304347826,0.648148148148148,0.706896551724138,0.517241379310345,0.586206896551724,0.63265306122449,0.689655172413793,0.551724137931034,0.627450980392157,0.617021276595745,0.551724137931034,0.649122807017544,0.620689655172414,0.660377358490566,0.649122807017544,0.673076923076923,0.654545454545455,0.563636363636364,0.642857142857143,0.62,0.568965517241379,0.75,0.724137931034483,0.6,0.53448275862069,0.787234042553192,0.596153846153846,0.53448275862069,0.568965517241379,210
"mle.initial.PC",0.428571428571429,0.424242424242424,0.333333333333333,0.3125,0.290322580645161,0.411764705882353,0.310344827586207,0.404761904761905,0.433333333333333,0.476190476190476,0.27027027027027,0.357142857142857,0.380952380952381,0.380952380952381,0.404761904761905,0.425,0.419354838709677,0.303030303030303,0.392857142857143,0.205882352941176,0.404761904761905,0.361111111111111,0.333333333333333,0.452380952380952,0.387096774193548,0.459459459459459,0.405405405405405,0.476190476190476,0.428571428571429,0.333333333333333,0.404761904761905,0.352941176470588,0.404761904761905,0.266666666666667,0.32258064516129,0.393939393939394,0.523809523809524,0.428571428571429,0.452380952380952,0.342857142857143,0.463414634146341,0.315789473684211,0.264705882352941,0.378378378378378,0.333333333333333,0.45,0.452380952380952,0.435897435897436,0.425,0.266666666666667,0.435897435897436,0.315789473684211,0.416666666666667,0.272727272727273,0.428571428571429,0.379310344827586,0.48780487804878,0.351351351351351,0.333333333333333,0.375,0.292682926829268,0.5,0.380952380952381,210
"mle.final.PC",0.428571428571429,0.424242424242424,0.34375,0.323529411764706,0.3125,0.428571428571429,0.32258064516129,0.404761904761905,0.4375,0.476190476190476,0.256410256410256,0.357142857142857,0.380952380952381,0.380952380952381,0.404761904761905,0.428571428571429,0.424242424242424,0.323529411764706,0.379310344827586,0.2,0.404761904761905,0.368421052631579,0.323529411764706,0.452380952380952,0.363636363636364,0.473684210526316,0.394736842105263,0.476190476190476,0.428571428571429,0.333333333333333,0.404761904761905,0.361111111111111,0.404761904761905,0.28125,0.32258064516129,0.371428571428571,0.523809523809524,0.428571428571429,0.452380952380952,0.333333333333333,0.452380952380952,0.307692307692308,0.264705882352941,0.368421052631579,0.333333333333333,0.45,0.452380952380952,0.45,0.425,0.258064516129032,0.425,0.325,0.405405405405405,0.285714285714286,0.428571428571429,0.387096774193548,0.48780487804878,0.342105263157895,0.333333333333333,0.384615384615385,0.292682926829268,0.5,0.380952380952381,210
