"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,215
"eff.mon.final",0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,215
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
"ss.initial",100,100,100,82,82,84,84,76,92,96,100,82,70,76,100,100,100,86,94,82,94,100,100,84,100,88,100,82,100,80,100,86,96,82,100,70,82,84,80,84,98,88,100,78,86,100,78,90,88,100,82,86,70,78,86,76,100,100,76,100,100,88,100,215
"ss.final",100,100,100,85,85,87,87,79,95,99,100,85,73,79,100,100,100,89,97,85,97,100,100,87,100,91,100,85,100,83,100,89,99,85,100,73,85,87,83,87,100,91,100,81,89,100,81,93,91,100,85,89,73,81,89,79,100,100,79,100,100,91,100,215
"mle.initial.IP",0.568965517241379,0.517241379310345,0.603448275862069,0.653061224489796,0.68,0.622641509433962,0.625,0.697674418604651,0.722222222222222,0.666666666666667,0.620689655172414,0.66,0.704545454545455,0.695652173913043,0.53448275862069,0.482758620689655,0.603448275862069,0.673076923076923,0.62962962962963,0.705882352941177,0.654545454545455,0.637931034482759,0.551724137931034,0.604166666666667,0.551724137931034,0.622641509433962,0.655172413793103,0.647058823529412,0.53448275862069,0.666666666666667,0.53448275862069,0.64,0.589285714285714,0.666666666666667,0.620689655172414,0.790697674418605,0.63265306122449,0.653061224489796,0.666666666666667,0.591836734693878,0.543859649122807,0.696428571428571,0.568965517241379,0.666666666666667,0.58,0.568965517241379,0.673913043478261,0.622641509433962,0.615384615384615,0.5,0.66,0.648148148148148,0.777777777777778,0.6875,0.618181818181818,0.711111111111111,0.586206896551724,0.568965517241379,0.688888888888889,0.603448275862069,0.620689655172414,0.62,0.53448275862069,215
"mle.final.IP",0.568965517241379,0.517241379310345,0.603448275862069,0.666666666666667,0.686274509803922,0.618181818181818,0.62,0.666666666666667,0.732142857142857,0.655172413793103,0.620689655172414,0.641509433962264,0.695652173913043,0.702127659574468,0.53448275862069,0.482758620689655,0.603448275862069,0.679245283018868,0.636363636363636,0.69811320754717,0.642857142857143,0.637931034482759,0.551724137931034,0.627450980392157,0.551724137931034,0.589285714285714,0.655172413793103,0.653846153846154,0.53448275862069,0.645833333333333,0.53448275862069,0.647058823529412,0.586206896551724,0.666666666666667,0.620689655172414,0.795454545454545,0.647058823529412,0.66,0.673469387755102,0.607843137254902,0.551724137931034,0.696428571428571,0.568965517241379,0.673469387755102,0.576923076923077,0.568965517241379,0.645833333333333,0.62962962962963,0.60377358490566,0.5,0.653846153846154,0.660714285714286,0.782608695652174,0.66,0.618181818181818,0.702127659574468,0.586206896551724,0.568965517241379,0.702127659574468,0.603448275862069,0.620689655172414,0.60377358490566,0.53448275862069,215
"mle.initial.PC",0.428571428571429,0.261904761904762,0.523809523809524,0.393939393939394,0.40625,0.32258064516129,0.361111111111111,0.333333333333333,0.5,0.461538461538462,0.5,0.40625,0.153846153846154,0.266666666666667,0.333333333333333,0.238095238095238,0.595238095238095,0.441176470588235,0.4,0.451612903225806,0.435897435897436,0.619047619047619,0.738095238095238,0.222222222222222,0.333333333333333,0.371428571428571,0.5,0.290322580645161,0.333333333333333,0.314285714285714,0.428571428571429,0.388888888888889,0.375,0.382352941176471,0.476190476190476,0.296296296296296,0.272727272727273,0.4,0.3125,0.285714285714286,0.317073170731707,0.46875,0.476190476190476,0.333333333333333,0.222222222222222,0.428571428571429,0.25,0.405405405405405,0.388888888888889,0.357142857142857,0.375,0.40625,0.28,0.366666666666667,0.290322580645161,0.419354838709677,0.5,0.452380952380952,0.387096774193548,0.476190476190476,0.476190476190476,0.394736842105263,0.452380952380952,215
"mle.final.PC",0.428571428571429,0.261904761904762,0.523809523809524,0.382352941176471,0.411764705882353,0.34375,0.351351351351351,0.323529411764706,0.487179487179487,0.439024390243902,0.5,0.40625,0.148148148148148,0.28125,0.333333333333333,0.238095238095238,0.595238095238095,0.416666666666667,0.428571428571429,0.46875,0.463414634146341,0.619047619047619,0.738095238095238,0.222222222222222,0.333333333333333,0.371428571428571,0.5,0.272727272727273,0.333333333333333,0.314285714285714,0.428571428571429,0.421052631578947,0.365853658536585,0.405405405405405,0.476190476190476,0.310344827586207,0.294117647058824,0.405405405405405,0.294117647058824,0.277777777777778,0.30952380952381,0.457142857142857,0.476190476190476,0.3125,0.243243243243243,0.428571428571429,0.242424242424242,0.41025641025641,0.394736842105263,0.357142857142857,0.363636363636364,0.424242424242424,0.296296296296296,0.387096774193548,0.294117647058824,0.40625,0.5,0.452380952380952,0.375,0.476190476190476,0.476190476190476,0.394736842105263,0.452380952380952,215
