"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,160
"eff.mon.final",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,160
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
"ss.initial",100,96,100,88,90,76,96,80,76,84,70,80,100,88,100,100,100,86,86,100,100,100,84,100,80,98,80,100,100,76,100,100,80,88,70,76,100,70,78,94,80,78,70,100,98,100,80,100,92,100,88,100,100,86,90,86,88,96,80,76,88,100,82,160
"ss.final",100,99,100,91,93,79,99,83,79,87,73,83,100,91,100,100,100,89,89,100,100,100,87,100,83,100,83,100,100,79,100,100,83,91,73,79,100,73,81,97,83,81,73,100,100,100,83,100,95,100,91,100,100,89,93,89,91,99,83,79,91,100,85,160
"mle.initial.IP",0.603448275862069,0.553571428571429,0.603448275862069,0.622641509433962,0.566037735849057,0.622222222222222,0.596491228070175,0.693877551020408,0.717391304347826,0.666666666666667,0.744186046511628,0.659574468085106,0.741379310344828,0.627450980392157,0.586206896551724,0.551724137931034,0.517241379310345,0.612244897959184,0.596153846153846,0.551724137931034,0.517241379310345,0.637931034482759,0.660377358490566,0.637931034482759,0.666666666666667,0.543859649122807,0.653061224489796,0.53448275862069,0.46551724137931,0.688888888888889,0.586206896551724,0.568965517241379,0.652173913043478,0.622641509433962,0.731707317073171,0.695652173913043,0.568965517241379,0.8,0.680851063829787,0.571428571428571,0.653061224489796,0.68,0.864864864864865,0.586206896551724,0.596491228070175,0.603448275862069,0.659574468085106,0.603448275862069,0.566037735849057,0.568965517241379,0.648148148148148,0.603448275862069,0.568965517241379,0.6,0.714285714285714,0.653846153846154,0.607843137254902,0.526315789473684,0.659574468085106,0.760869565217391,0.686274509803922,0.586206896551724,0.673076923076923,160
"mle.final.IP",0.603448275862069,0.551724137931034,0.603448275862069,0.618181818181818,0.563636363636364,0.630434782608696,0.586206896551724,0.686274509803922,0.729166666666667,0.653846153846154,0.755555555555556,0.653061224489796,0.741379310344828,0.615384615384615,0.586206896551724,0.551724137931034,0.517241379310345,0.634615384615385,0.596153846153846,0.551724137931034,0.517241379310345,0.637931034482759,0.660377358490566,0.637931034482759,0.679245283018868,0.551724137931034,0.666666666666667,0.53448275862069,0.46551724137931,0.673913043478261,0.586206896551724,0.568965517241379,0.666666666666667,0.611111111111111,0.738095238095238,0.708333333333333,0.568965517241379,0.782608695652174,0.653061224489796,0.571428571428571,0.647058823529412,0.686274509803922,0.842105263157895,0.586206896551724,0.586206896551724,0.603448275862069,0.666666666666667,0.603448275862069,0.581818181818182,0.568965517241379,0.654545454545455,0.603448275862069,0.568965517241379,0.576923076923077,0.714285714285714,0.653846153846154,0.615384615384615,0.53448275862069,0.653061224489796,0.760869565217391,0.666666666666667,0.586206896551724,0.666666666666667,160
"mle.initial.PC",0.452380952380952,0.3,0.5,0.4,0.297297297297297,0.129032258064516,0.384615384615385,0.419354838709677,0.4,0.424242424242424,0.296296296296296,0.363636363636364,0.523809523809524,0.378378378378378,0.476190476190476,0.428571428571429,0.30952380952381,0.351351351351351,0.294117647058824,0.357142857142857,0.380952380952381,0.476190476190476,0.387096774193548,0.523809523809524,0.379310344827586,0.292682926829268,0.32258064516129,0.571428571428571,0.357142857142857,0.354838709677419,0.380952380952381,0.523809523809524,0.323529411764706,0.4,0.241379310344828,0.333333333333333,0.404761904761905,0.4,0.32258064516129,0.315789473684211,0.290322580645161,0.357142857142857,0.393939393939394,0.476190476190476,0.390243902439024,0.476190476190476,0.393939393939394,0.523809523809524,0.282051282051282,0.452380952380952,0.411764705882353,0.452380952380952,0.452380952380952,0.361111111111111,0.470588235294118,0.411764705882353,0.378378378378378,0.230769230769231,0.393939393939394,0.466666666666667,0.459459459459459,0.404761904761905,0.4,160
"mle.final.PC",0.452380952380952,0.292682926829268,0.5,0.416666666666667,0.289473684210526,0.151515151515152,0.365853658536585,0.40625,0.387096774193548,0.4,0.285714285714286,0.382352941176471,0.523809523809524,0.384615384615385,0.476190476190476,0.428571428571429,0.30952380952381,0.351351351351351,0.297297297297297,0.357142857142857,0.380952380952381,0.476190476190476,0.411764705882353,0.523809523809524,0.366666666666667,0.285714285714286,0.34375,0.571428571428571,0.357142857142857,0.363636363636364,0.380952380952381,0.523809523809524,0.314285714285714,0.405405405405405,0.258064516129032,0.354838709677419,0.404761904761905,0.37037037037037,0.3125,0.341463414634146,0.3125,0.366666666666667,0.4,0.476190476190476,0.404761904761905,0.476190476190476,0.4,0.523809523809524,0.3,0.452380952380952,0.388888888888889,0.452380952380952,0.452380952380952,0.378378378378378,0.459459459459459,0.432432432432432,0.41025641025641,0.219512195121951,0.411764705882353,0.484848484848485,0.459459459459459,0.404761904761905,0.387096774193548,160
