"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,325
"eff.mon.final",1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,325
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
"ss.initial",92,76,86,100,100,94,78,80,88,100,88,96,90,76,100,86,80,100,80,72,100,96,100,100,82,92,80,74,100,82,88,100,88,90,100,94,74,88,100,80,92,98,84,80,98,100,86,100,78,76,78,70,82,100,82,100,70,80,76,82,100,82,78,325
"ss.final",95,79,89,100,100,97,81,83,91,100,91,99,93,79,100,89,83,100,83,75,100,99,100,100,85,95,83,77,100,85,91,100,91,93,100,97,77,91,100,83,95,100,87,83,100,100,89,100,81,79,81,73,85,100,85,100,73,83,79,85,100,85,81,325
"mle.initial.IP",0.571428571428571,0.702127659574468,0.596153846153846,0.620689655172414,0.53448275862069,0.553571428571429,0.666666666666667,0.673076923076923,0.627450980392157,0.637931034482759,0.607843137254902,0.586206896551724,0.574074074074074,0.688888888888889,0.551724137931034,0.64,0.652173913043478,0.551724137931034,0.630434782608696,0.744186046511628,0.46551724137931,0.589285714285714,0.603448275862069,0.655172413793103,0.645833333333333,0.709090909090909,0.645833333333333,0.75,0.568965517241379,0.653061224489796,0.58,0.620689655172414,0.615384615384615,0.62962962962963,0.586206896551724,0.679245283018868,0.720930232558139,0.611111111111111,0.637931034482759,0.653061224489796,0.563636363636364,0.568965517241379,0.64,0.645833333333333,0.535714285714286,0.53448275862069,0.673469387755102,0.603448275862069,0.702127659574468,0.73469387755102,0.6875,0.720930232558139,0.638297872340426,0.655172413793103,0.630434782608696,0.586206896551724,0.80952380952381,0.645833333333333,0.688888888888889,0.666666666666667,0.637931034482759,0.653061224489796,0.702127659574468,325
"mle.final.IP",0.571428571428571,0.72,0.592592592592593,0.620689655172414,0.53448275862069,0.56140350877193,0.652173913043478,0.679245283018868,0.634615384615385,0.637931034482759,0.622641509433962,0.586206896551724,0.571428571428571,0.680851063829787,0.551724137931034,0.627450980392157,0.645833333333333,0.551724137931034,0.638297872340426,0.744186046511628,0.46551724137931,0.586206896551724,0.603448275862069,0.655172413793103,0.645833333333333,0.714285714285714,0.653061224489796,0.739130434782609,0.568965517241379,0.64,0.584905660377358,0.620689655172414,0.615384615384615,0.636363636363636,0.586206896551724,0.678571428571429,0.720930232558139,0.625,0.637931034482759,0.66,0.563636363636364,0.568965517241379,0.64,0.645833333333333,0.551724137931034,0.53448275862069,0.66,0.603448275862069,0.708333333333333,0.73469387755102,0.673469387755102,0.711111111111111,0.638297872340426,0.655172413793103,0.617021276595745,0.586206896551724,0.790697674418605,0.645833333333333,0.702127659574468,0.653061224489796,0.637931034482759,0.666666666666667,0.6875,325
"mle.initial.PC",0.333333333333333,0.310344827586207,0.264705882352941,0.476190476190476,0.357142857142857,0.263157894736842,0.363636363636364,0.357142857142857,0.405405405405405,0.452380952380952,0.378378378378378,0.368421052631579,0.277777777777778,0.32258064516129,0.357142857142857,0.388888888888889,0.352941176470588,0.476190476190476,0.323529411764706,0.344827586206897,0.476190476190476,0.375,0.404761904761905,0.619047619047619,0.382352941176471,0.486486486486487,0.28125,0.433333333333333,0.5,0.393939393939394,0.289473684210526,0.476190476190476,0.388888888888889,0.416666666666667,0.404761904761905,0.463414634146341,0.387096774193548,0.352941176470588,0.5,0.32258064516129,0.243243243243243,0.35,0.382352941176471,0.375,0.285714285714286,0.404761904761905,0.432432432432432,0.5,0.387096774193548,0.37037037037037,0.366666666666667,0.185185185185185,0.371428571428571,0.5,0.277777777777778,0.428571428571429,0.357142857142857,0.34375,0.32258064516129,0.411764705882353,0.476190476190476,0.393939393939394,0.419354838709677,325
"mle.final.PC",0.333333333333333,0.310344827586207,0.285714285714286,0.476190476190476,0.357142857142857,0.3,0.371428571428571,0.366666666666667,0.41025641025641,0.452380952380952,0.368421052631579,0.390243902439024,0.297297297297297,0.3125,0.357142857142857,0.394736842105263,0.342857142857143,0.476190476190476,0.305555555555556,0.34375,0.476190476190476,0.390243902439024,0.404761904761905,0.619047619047619,0.405405405405405,0.461538461538462,0.294117647058824,0.419354838709677,0.5,0.428571428571429,0.289473684210526,0.476190476190476,0.358974358974359,0.394736842105263,0.404761904761905,0.463414634146341,0.352941176470588,0.371428571428571,0.5,0.333333333333333,0.275,0.333333333333333,0.378378378378378,0.4,0.285714285714286,0.404761904761905,0.41025641025641,0.5,0.393939393939394,0.333333333333333,0.34375,0.178571428571429,0.368421052631579,0.5,0.289473684210526,0.428571428571429,0.366666666666667,0.314285714285714,0.34375,0.388888888888889,0.476190476190476,0.382352941176471,0.393939393939394,325
"post.mean.initial.IP",0.396156007976748,0.437821934203411,0.36874800521579,0.486841807342299,0.395000158639978,0.349208980696313,0.442857936206083,0.452319775288803,0.450370833979623,0.478165549983444,0.429789387007221,0.418519965502704,0.366134642960599,0.433312681645116,0.399613273874583,0.445986073743628,0.431703862102288,0.468931188263833,0.409043048545601,0.467804045142545,0.446350258608684,0.42134398226698,0.441388880188865,0.579325918384425,0.445606563167022,0.52039944704023,0.39671100840385,0.510456389639213,0.487146570400122,0.455245960608874,0.370728353447445,0.486841807342299,0.438750606132579,0.458377930473607,0.436554835475501,0.496065330619331,0.475406455607766,0.420820751420774,0.505165469878078,0.42226937410778,0.342177542772375,0.401694798556813,0.444363337650266,0.44390949364368,0.35261605753165,0.422958300506939,0.478666018929177,0.496007747743771,0.470758376588937,0.483616851229325,0.457396403267976,0.387894330954698,0.436118139073728,0.509947837980893,0.381521744300772,0.450213654071676,0.502773634425885,0.428261474211517,0.433312681645116,0.467621489093973,0.491599062251955,0.455245960608874,0.486222456520197,325
