"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,275
"eff.mon.final",1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,275
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
"ss.initial",84,100,86,94,92,70,82,80,100,100,84,88,100,84,80,86,90,76,88,100,74,82,96,100,82,86,100,100,82,100,100,100,72,100,94,70,96,88,100,80,84,76,88,90,92,100,86,100,100,86,84,84,84,90,92,100,78,84,78,80,84,100,96,275
"ss.final",87,100,89,97,95,73,85,83,100,100,87,91,100,87,83,89,93,79,91,100,77,85,99,100,85,89,100,100,85,100,100,100,75,100,97,73,99,91,100,83,87,79,91,93,95,100,89,100,100,89,87,87,87,93,95,100,81,87,81,83,87,100,99,275
"mle.initial.IP",0.76,0.517241379310345,0.596153846153846,0.660377358490566,0.592592592592593,0.720930232558139,0.634615384615385,0.645833333333333,0.551724137931034,0.53448275862069,0.625,0.615384615384615,0.53448275862069,0.74,0.693877551020408,0.647058823529412,0.660714285714286,0.723404255319149,0.584905660377358,0.586206896551724,0.772727272727273,0.7,0.589285714285714,0.586206896551724,0.64,0.693877551020408,0.568965517241379,0.637931034482759,0.638297872340426,0.431034482758621,0.53448275862069,0.586206896551724,0.75,0.741379310344828,0.6,0.767441860465116,0.517857142857143,0.62,0.517241379310345,0.680851063829787,0.625,0.6875,0.653846153846154,0.654545454545455,0.607142857142857,0.551724137931034,0.615384615384615,0.568965517241379,0.603448275862069,0.588235294117647,0.622641509433962,0.62,0.627450980392157,0.6,0.6,0.620689655172414,0.659574468085106,0.622641509433962,0.659090909090909,0.66,0.647058823529412,0.568965517241379,0.571428571428571,275
"mle.final.IP",0.769230769230769,0.517241379310345,0.592592592592593,0.660714285714286,0.6,0.711111111111111,0.634615384615385,0.66,0.551724137931034,0.53448275862069,0.64,0.622641509433962,0.53448275862069,0.745098039215686,0.686274509803922,0.666666666666667,0.660714285714286,0.73469387755102,0.574074074074074,0.586206896551724,0.782608695652174,0.705882352941177,0.578947368421053,0.586206896551724,0.647058823529412,0.7,0.568965517241379,0.637931034482759,0.653061224489796,0.431034482758621,0.53448275862069,0.586206896551724,0.75,0.741379310344828,0.589285714285714,0.75,0.5,0.641509433962264,0.517241379310345,0.653061224489796,0.63265306122449,0.7,0.660377358490566,0.666666666666667,0.586206896551724,0.551724137931034,0.615384615384615,0.568965517241379,0.603448275862069,0.596153846153846,0.622641509433962,0.596153846153846,0.615384615384615,0.6,0.622641509433962,0.620689655172414,0.659574468085106,0.618181818181818,0.673913043478261,0.66,0.653846153846154,0.568965517241379,0.56140350877193,275
"mle.initial.PC",0.5,0.5,0.294117647058824,0.439024390243902,0.368421052631579,0.222222222222222,0.333333333333333,0.375,0.404761904761905,0.380952380952381,0.361111111111111,0.388888888888889,0.380952380952381,0.470588235294118,0.387096774193548,0.4,0.441176470588235,0.379310344827586,0.257142857142857,0.404761904761905,0.433333333333333,0.4375,0.375,0.452380952380952,0.375,0.459459459459459,0.428571428571429,0.476190476190476,0.342857142857143,0.428571428571429,0.380952380952381,0.452380952380952,0.34375,0.523809523809524,0.384615384615385,0.37037037037037,0.2,0.394736842105263,0.404761904761905,0.393939393939394,0.222222222222222,0.25,0.416666666666667,0.428571428571429,0.388888888888889,0.404761904761905,0.323529411764706,0.452380952380952,0.452380952380952,0.314285714285714,0.290322580645161,0.294117647058824,0.242424242424242,0.371428571428571,0.380952380952381,0.476190476190476,0.290322580645161,0.354838709677419,0.352941176470588,0.3,0.393939393939394,0.428571428571429,0.35,275
"mle.final.PC",0.485714285714286,0.5,0.285714285714286,0.439024390243902,0.375,0.214285714285714,0.333333333333333,0.363636363636364,0.404761904761905,0.380952380952381,0.378378378378378,0.421052631578947,0.380952380952381,0.472222222222222,0.40625,0.4,0.432432432432432,0.4,0.27027027027027,0.404761904761905,0.451612903225806,0.441176470588235,0.380952380952381,0.452380952380952,0.352941176470588,0.461538461538462,0.428571428571429,0.476190476190476,0.361111111111111,0.428571428571429,0.380952380952381,0.452380952380952,0.371428571428571,0.523809523809524,0.365853658536585,0.344827586206897,0.195121951219512,0.394736842105263,0.404761904761905,0.411764705882353,0.210526315789474,0.275862068965517,0.421052631578947,0.416666666666667,0.378378378378378,0.404761904761905,0.351351351351351,0.452380952380952,0.452380952380952,0.324324324324324,0.352941176470588,0.314285714285714,0.257142857142857,0.394736842105263,0.380952380952381,0.476190476190476,0.264705882352941,0.34375,0.371428571428571,0.272727272727273,0.371428571428571,0.428571428571429,0.357142857142857,275
