"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,238
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,238
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,100,100,100,94,100,100,100,90,100,100,100,100,100,100,100,90,92,100,100,100,100,90,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,92,100,100,238
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,91,100,100,100,97,100,100,100,93,100,100,100,100,100,100,100,93,95,100,100,100,100,93,100,100,100,100,100,100,100,100,100,100,93,100,100,100,100,100,100,100,95,100,100,238
"mle.initial.IP",0.5,0.431034482758621,0.517241379310345,0.413793103448276,0.431034482758621,0.482758620689655,0.53448275862069,0.5,0.53448275862069,0.586206896551724,0.431034482758621,0.448275862068966,0.431034482758621,0.431034482758621,0.551724137931034,0.5,0.448275862068966,0.46551724137931,0.448275862068966,0.588235294117647,0.5,0.53448275862069,0.448275862068966,0.555555555555556,0.5,0.551724137931034,0.379310344827586,0.566037735849057,0.448275862068966,0.448275862068966,0.431034482758621,0.482758620689655,0.568965517241379,0.517241379310345,0.5,0.581818181818182,0.563636363636364,0.517241379310345,0.5,0.482758620689655,0.431034482758621,0.56,0.396551724137931,0.53448275862069,0.431034482758621,0.448275862068966,0.551724137931034,0.482758620689655,0.448275862068966,0.482758620689655,0.568965517241379,0.5,0.576923076923077,0.517241379310345,0.413793103448276,0.396551724137931,0.5,0.568965517241379,0.517241379310345,0.568965517241379,0.563636363636364,0.448275862068966,0.551724137931034,238
"mle.final.IP",0.5,0.431034482758621,0.517241379310345,0.413793103448276,0.431034482758621,0.482758620689655,0.53448275862069,0.5,0.53448275862069,0.586206896551724,0.431034482758621,0.448275862068966,0.431034482758621,0.431034482758621,0.551724137931034,0.5,0.448275862068966,0.46551724137931,0.448275862068966,0.566037735849057,0.5,0.53448275862069,0.448275862068966,0.545454545454545,0.5,0.551724137931034,0.379310344827586,0.581818181818182,0.448275862068966,0.448275862068966,0.431034482758621,0.482758620689655,0.568965517241379,0.517241379310345,0.5,0.589285714285714,0.563636363636364,0.517241379310345,0.5,0.482758620689655,0.431034482758621,0.576923076923077,0.396551724137931,0.53448275862069,0.431034482758621,0.448275862068966,0.551724137931034,0.482758620689655,0.448275862068966,0.482758620689655,0.568965517241379,0.5,0.566037735849057,0.517241379310345,0.413793103448276,0.396551724137931,0.5,0.568965517241379,0.517241379310345,0.568965517241379,0.563636363636364,0.448275862068966,0.551724137931034,238
"mle.initial.PC",0.261904761904762,0.5,0.452380952380952,0.333333333333333,0.357142857142857,0.428571428571429,0.428571428571429,0.476190476190476,0.333333333333333,0.404761904761905,0.404761904761905,0.404761904761905,0.380952380952381,0.428571428571429,0.380952380952381,0.333333333333333,0.333333333333333,0.452380952380952,0.428571428571429,0.324324324324324,0.404761904761905,0.523809523809524,0.357142857142857,0.325,0.547619047619048,0.476190476190476,0.428571428571429,0.297297297297297,0.380952380952381,0.357142857142857,0.333333333333333,0.285714285714286,0.452380952380952,0.428571428571429,0.5,0.314285714285714,0.216216216216216,0.380952380952381,0.380952380952381,0.5,0.404761904761905,0.3,0.380952380952381,0.428571428571429,0.547619047619048,0.357142857142857,0.476190476190476,0.333333333333333,0.404761904761905,0.333333333333333,0.404761904761905,0.476190476190476,0.342105263157895,0.333333333333333,0.357142857142857,0.428571428571429,0.5,0.452380952380952,0.30952380952381,0.380952380952381,0.297297297297297,0.428571428571429,0.404761904761905,238
"mle.final.PC",0.261904761904762,0.5,0.452380952380952,0.333333333333333,0.357142857142857,0.428571428571429,0.428571428571429,0.476190476190476,0.333333333333333,0.404761904761905,0.404761904761905,0.404761904761905,0.380952380952381,0.428571428571429,0.380952380952381,0.333333333333333,0.333333333333333,0.452380952380952,0.428571428571429,0.315789473684211,0.404761904761905,0.523809523809524,0.357142857142857,0.30952380952381,0.547619047619048,0.476190476190476,0.428571428571429,0.315789473684211,0.380952380952381,0.357142857142857,0.333333333333333,0.285714285714286,0.452380952380952,0.428571428571429,0.5,0.324324324324324,0.225,0.380952380952381,0.380952380952381,0.5,0.404761904761905,0.317073170731707,0.380952380952381,0.428571428571429,0.547619047619048,0.357142857142857,0.476190476190476,0.333333333333333,0.404761904761905,0.333333333333333,0.404761904761905,0.476190476190476,0.375,0.333333333333333,0.357142857142857,0.428571428571429,0.5,0.452380952380952,0.30952380952381,0.380952380952381,0.275,0.428571428571429,0.404761904761905,238
