"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,253
"eff.mon.final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,253
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
"ss.initial",100,100,100,100,100,86,94,96,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,100,98,100,100,100,100,100,86,100,88,100,100,88,100,100,100,96,100,100,82,100,100,100,100,100,100,74,100,100,100,90,94,100,100,100,100,100,100,253
"ss.final",100,100,100,100,100,89,97,99,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97,100,100,100,100,100,100,100,89,100,91,100,100,91,100,100,100,99,100,100,85,100,100,100,100,100,100,77,100,100,100,93,97,100,100,100,100,100,100,253
"mle.initial.IP",0.5,0.5,0.431034482758621,0.482758620689655,0.448275862068966,0.588235294117647,0.545454545454545,0.543859649122807,0.666666666666667,0.379310344827586,0.46551724137931,0.448275862068966,0.517241379310345,0.46551724137931,0.5,0.46551724137931,0.5,0.53448275862069,0.517241379310345,0.431034482758621,0.482758620689655,0.5,0.517241379310345,0.431034482758621,0.555555555555556,0.568965517241379,0.596491228070175,0.517241379310345,0.46551724137931,0.551724137931034,0.551724137931034,0.431034482758621,0.591836734693878,0.517241379310345,0.568627450980392,0.53448275862069,0.482758620689655,0.568627450980392,0.53448275862069,0.53448275862069,0.413793103448276,0.589285714285714,0.517241379310345,0.5,0.612244897959184,0.46551724137931,0.5,0.482758620689655,0.517241379310345,0.46551724137931,0.5,0.717391304347826,0.517241379310345,0.517241379310345,0.517241379310345,0.574074074074074,0.555555555555556,0.517241379310345,0.482758620689655,0.5,0.448275862068966,0.413793103448276,0.46551724137931,253
"mle.final.IP",0.5,0.5,0.431034482758621,0.482758620689655,0.448275862068966,0.588235294117647,0.543859649122807,0.53448275862069,0.666666666666667,0.379310344827586,0.46551724137931,0.448275862068966,0.517241379310345,0.46551724137931,0.5,0.46551724137931,0.5,0.53448275862069,0.517241379310345,0.431034482758621,0.482758620689655,0.5,0.517241379310345,0.431034482758621,0.571428571428571,0.568965517241379,0.603448275862069,0.517241379310345,0.46551724137931,0.551724137931034,0.551724137931034,0.431034482758621,0.557692307692308,0.517241379310345,0.566037735849057,0.53448275862069,0.482758620689655,0.574074074074074,0.53448275862069,0.53448275862069,0.413793103448276,0.568965517241379,0.517241379310345,0.5,0.627450980392157,0.46551724137931,0.5,0.482758620689655,0.517241379310345,0.46551724137931,0.5,0.723404255319149,0.517241379310345,0.517241379310345,0.517241379310345,0.574074074074074,0.571428571428571,0.517241379310345,0.482758620689655,0.5,0.448275862068966,0.413793103448276,0.46551724137931,253
"mle.initial.PC",0.428571428571429,0.333333333333333,0.357142857142857,0.5,0.452380952380952,0.314285714285714,0.282051282051282,0.307692307692308,0.444444444444444,0.428571428571429,0.333333333333333,0.357142857142857,0.5,0.357142857142857,0.547619047619048,0.261904761904762,0.357142857142857,0.428571428571429,0.404761904761905,0.285714285714286,0.404761904761905,0.428571428571429,0.357142857142857,0.428571428571429,0.3,0.428571428571429,0.390243902439024,0.380952380952381,0.357142857142857,0.404761904761905,0.380952380952381,0.404761904761905,0.27027027027027,0.428571428571429,0.297297297297297,0.404761904761905,0.333333333333333,0.27027027027027,0.547619047619048,0.357142857142857,0.380952380952381,0.375,0.428571428571429,0.285714285714286,0.333333333333333,0.404761904761905,0.523809523809524,0.476190476190476,0.404761904761905,0.285714285714286,0.380952380952381,0.321428571428571,0.357142857142857,0.428571428571429,0.452380952380952,0.277777777777778,0.325,0.357142857142857,0.380952380952381,0.476190476190476,0.30952380952381,0.380952380952381,0.404761904761905,253
"mle.final.PC",0.428571428571429,0.333333333333333,0.357142857142857,0.5,0.452380952380952,0.289473684210526,0.275,0.341463414634146,0.487179487179487,0.428571428571429,0.333333333333333,0.357142857142857,0.5,0.357142857142857,0.547619047619048,0.261904761904762,0.357142857142857,0.428571428571429,0.404761904761905,0.285714285714286,0.404761904761905,0.428571428571429,0.357142857142857,0.428571428571429,0.317073170731707,0.428571428571429,0.404761904761905,0.380952380952381,0.357142857142857,0.404761904761905,0.380952380952381,0.404761904761905,0.27027027027027,0.428571428571429,0.315789473684211,0.404761904761905,0.333333333333333,0.27027027027027,0.547619047619048,0.357142857142857,0.380952380952381,0.390243902439024,0.428571428571429,0.285714285714286,0.323529411764706,0.404761904761905,0.523809523809524,0.476190476190476,0.404761904761905,0.285714285714286,0.380952380952381,0.3,0.357142857142857,0.428571428571429,0.452380952380952,0.307692307692308,0.317073170731707,0.357142857142857,0.380952380952381,0.476190476190476,0.30952380952381,0.380952380952381,0.404761904761905,253
