"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
"eff.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
"ss.initial",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,131
"ss.final",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,131
"mle.initial.IP",0.448275862068966,0.448275862068966,0.362068965517241,0.310344827586207,0.448275862068966,0.46551724137931,0.310344827586207,0.413793103448276,0.431034482758621,0.482758620689655,0.310344827586207,0.344827586206897,0.362068965517241,0.310344827586207,0.379310344827586,0.431034482758621,0.310344827586207,0.448275862068966,0.396551724137931,0.46551724137931,0.431034482758621,0.344827586206897,0.293103448275862,0.396551724137931,0.448275862068966,0.379310344827586,0.448275862068966,0.310344827586207,0.379310344827586,0.431034482758621,0.448275862068966,0.413793103448276,0.310344827586207,0.448275862068966,0.293103448275862,0.482758620689655,0.344827586206897,0.344827586206897,0.396551724137931,0.413793103448276,0.413793103448276,0.396551724137931,0.448275862068966,0.379310344827586,0.379310344827586,0.517241379310345,0.413793103448276,0.224137931034483,0.362068965517241,0.396551724137931,0.362068965517241,0.46551724137931,0.396551724137931,0.396551724137931,0.379310344827586,0.5,0.396551724137931,0.344827586206897,0.431034482758621,0.293103448275862,0.258620689655172,0.413793103448276,0.431034482758621,131
"mle.final.IP",0.448275862068966,0.448275862068966,0.362068965517241,0.310344827586207,0.448275862068966,0.46551724137931,0.310344827586207,0.413793103448276,0.431034482758621,0.482758620689655,0.310344827586207,0.344827586206897,0.362068965517241,0.310344827586207,0.379310344827586,0.431034482758621,0.310344827586207,0.448275862068966,0.396551724137931,0.46551724137931,0.431034482758621,0.344827586206897,0.293103448275862,0.396551724137931,0.448275862068966,0.379310344827586,0.448275862068966,0.310344827586207,0.379310344827586,0.431034482758621,0.448275862068966,0.413793103448276,0.310344827586207,0.448275862068966,0.293103448275862,0.482758620689655,0.344827586206897,0.344827586206897,0.396551724137931,0.413793103448276,0.413793103448276,0.396551724137931,0.448275862068966,0.379310344827586,0.379310344827586,0.517241379310345,0.413793103448276,0.224137931034483,0.362068965517241,0.396551724137931,0.362068965517241,0.46551724137931,0.396551724137931,0.396551724137931,0.379310344827586,0.5,0.396551724137931,0.344827586206897,0.431034482758621,0.293103448275862,0.258620689655172,0.413793103448276,0.431034482758621,131
"mle.initial.PC",0.404761904761905,0.452380952380952,0.404761904761905,0.404761904761905,0.333333333333333,0.333333333333333,0.476190476190476,0.428571428571429,0.333333333333333,0.285714285714286,0.428571428571429,0.30952380952381,0.476190476190476,0.404761904761905,0.357142857142857,0.523809523809524,0.357142857142857,0.428571428571429,0.261904761904762,0.547619047619048,0.333333333333333,0.380952380952381,0.428571428571429,0.357142857142857,0.523809523809524,0.523809523809524,0.428571428571429,0.357142857142857,0.452380952380952,0.380952380952381,0.333333333333333,0.357142857142857,0.380952380952381,0.357142857142857,0.380952380952381,0.404761904761905,0.404761904761905,0.476190476190476,0.357142857142857,0.357142857142857,0.30952380952381,0.476190476190476,0.357142857142857,0.357142857142857,0.30952380952381,0.333333333333333,0.261904761904762,0.452380952380952,0.452380952380952,0.5,0.404761904761905,0.523809523809524,0.357142857142857,0.380952380952381,0.452380952380952,0.428571428571429,0.404761904761905,0.261904761904762,0.428571428571429,0.380952380952381,0.571428571428571,0.452380952380952,0.452380952380952,131
"mle.final.PC",0.404761904761905,0.452380952380952,0.404761904761905,0.404761904761905,0.333333333333333,0.333333333333333,0.476190476190476,0.428571428571429,0.333333333333333,0.285714285714286,0.428571428571429,0.30952380952381,0.476190476190476,0.404761904761905,0.357142857142857,0.523809523809524,0.357142857142857,0.428571428571429,0.261904761904762,0.547619047619048,0.333333333333333,0.380952380952381,0.428571428571429,0.357142857142857,0.523809523809524,0.523809523809524,0.428571428571429,0.357142857142857,0.452380952380952,0.380952380952381,0.333333333333333,0.357142857142857,0.380952380952381,0.357142857142857,0.380952380952381,0.404761904761905,0.404761904761905,0.476190476190476,0.357142857142857,0.357142857142857,0.30952380952381,0.476190476190476,0.357142857142857,0.357142857142857,0.30952380952381,0.333333333333333,0.261904761904762,0.452380952380952,0.452380952380952,0.5,0.404761904761905,0.523809523809524,0.357142857142857,0.380952380952381,0.452380952380952,0.428571428571429,0.404761904761905,0.261904761904762,0.428571428571429,0.380952380952381,0.571428571428571,0.452380952380952,0.452380952380952,131
"post.mean.initial.IP",0.401457737142749,0.428378258932087,0.377841338225152,0.362116142435028,0.359182550124811,0.363346614863464,0.399216781912706,0.40561474255661,0.355055700981197,0.338443431426079,0.374555713406586,0.319413653906789,0.415542383720651,0.362116142435028,0.356196442831562,0.462043756205922,0.336718526050079,0.415023691579297,0.302230896594584,0.485339730153478,0.355055700981197,0.359887042863779,0.369102253374072,0.360685559886178,0.467324997447572,0.445799702234894,0.415023691579297,0.336718526050079,0.408397216550252,0.383278732951621,0.359182550124811,0.365059332796972,0.349522657088668,0.373529218950516,0.344185970699889,0.410104931692044,0.372714130590401,0.41015288128668,0.360685559886178,0.365059332796972,0.336369015219256,0.426244797446328,0.373529218950516,0.356196442831562,0.328078248428885,0.376354579822035,0.30628372259243,0.36029095735787,0.403113197743709,0.438806408390843,0.377841338225152,0.472464306639629,0.360685559886178,0.374357956993295,0.408397216550252,0.428257246283286,0.387650406530478,0.290162441832778,0.410394366321837,0.344185970699889,0.434823907780441,0.4186646230986,0.423580702426767,131
"post.mean.final.IP",0.401457737142749,0.428378258932087,0.377841338225152,0.362116142435028,0.359182550124811,0.363346614863464,0.399216781912706,0.40561474255661,0.355055700981197,0.338443431426079,0.374555713406586,0.319413653906789,0.415542383720651,0.362116142435028,0.356196442831562,0.462043756205922,0.336718526050079,0.415023691579297,0.302230896594584,0.485339730153478,0.355055700981197,0.359887042863779,0.369102253374072,0.360685559886178,0.467324997447572,0.445799702234894,0.415023691579297,0.336718526050079,0.408397216550252,0.383278732951621,0.359182550124811,0.365059332796972,0.349522657088668,0.373529218950516,0.344185970699889,0.410104931692044,0.372714130590401,0.41015288128668,0.360685559886178,0.365059332796972,0.336369015219256,0.426244797446328,0.373529218950516,0.356196442831562,0.328078248428885,0.376354579822035,0.30628372259243,0.36029095735787,0.403113197743709,0.438806408390843,0.377841338225152,0.472464306639629,0.360685559886178,0.374357956993295,0.408397216550252,0.428257246283286,0.387650406530478,0.290162441832778,0.410394366321837,0.344185970699889,0.434823907780441,0.4186646230986,0.423580702426767,131
"post.mean.initial.PC",0.0505050465004435,0.0328756312496234,0.0113138016608925,-0.0101850352575386,0.0793903834306557,0.0880302855060065,-0.0313468231310539,0.0257826282770258,0.0706865808924788,0.116102364493151,-0.0173067067833326,0.0375691194207435,-0.0106783014883705,-0.0101850352575386,0.0356980516950738,0.00209182807304566,0.00472734387330468,0.0415112222021874,0.0843808504547348,0.00830114480999469,0.0706865808924788,0.01173814362863,-0.0243762015197934,0.0439233098244317,0.00895551063356007,-0.0179417066087557,0.0415112222021874,0.00472734387330468,0.00338945950463372,0.0513741898319394,0.0793903834306557,0.0523180871222666,-0.00287402384371411,0.0694886181217082,-0.0100675159468034,0.0674254635642452,0.00404649899185968,-0.0174791780639115,0.0439233098244317,0.0523180871222666,0.0720792134783909,0.00302212832938113,0.0694886181217082,0.0356980516950738,0.0546282561698914,0.11309872053285,0.0930955711846858,-0.0632752013550467,-0.00357398321646112,-0.00421571729170104,0.0113138016608925,0.0159929421967572,0.0439233098244317,0.0349166626236592,0.00338945950463372,0.0665053624690217,0.0263712745701945,0.0576700656847514,0.0335398929639683,-0.0100675159468034,-0.0873354772802881,0.0177392665541714,0.0251984643566754,131
"post.mean.final.PC",0.0505050465004435,0.0328756312496234,0.0113138016608925,-0.0101850352575386,0.0793903834306557,0.0880302855060065,-0.0313468231310539,0.0257826282770258,0.0706865808924788,0.116102364493151,-0.0173067067833326,0.0375691194207435,-0.0106783014883705,-0.0101850352575386,0.0356980516950738,0.00209182807304566,0.00472734387330468,0.0415112222021874,0.0843808504547348,0.00830114480999469,0.0706865808924788,0.01173814362863,-0.0243762015197934,0.0439233098244317,0.00895551063356007,-0.0179417066087557,0.0415112222021874,0.00472734387330468,0.00338945950463372,0.0513741898319394,0.0793903834306557,0.0523180871222666,-0.00287402384371411,0.0694886181217082,-0.0100675159468034,0.0674254635642452,0.00404649899185968,-0.0174791780639115,0.0439233098244317,0.0523180871222666,0.0720792134783909,0.00302212832938113,0.0694886181217082,0.0356980516950738,0.0546282561698914,0.11309872053285,0.0930955711846858,-0.0632752013550467,-0.00357398321646112,-0.00421571729170104,0.0113138016608925,0.0159929421967572,0.0439233098244317,0.0349166626236592,0.00338945950463372,0.0665053624690217,0.0263712745701945,0.0576700656847514,0.0335398929639683,-0.0100675159468034,-0.0873354772802881,0.0177392665541714,0.0251984643566754,131
"cov.initial",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,131
"cov.final",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,131
"eff.mix.prob",1,1,1,1,0.631821364515819,0.522657289584527,1,1,0.757700928908606,0.448160301892269,1,1,1,1,1,1,1,1,0.630027970466063,1,0.757700928908606,1,1,1,1,1,1,1,1,1,0.631821364515819,1,1,0.771480718188785,1,0.811671150193263,1,1,1,1,0.746530162623682,1,0.771480718188785,1,1,0.372338470099733,0.557314502810769,1,1,1,1,1,1,1,1,0.827572455211835,1,0.988921959969134,1,1,1,1,1,131
