"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,115
"eff.mon.final",1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,115
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
"ss.initial",78,80,100,100,100,70,100,90,100,100,84,100,100,100,72,86,98,82,100,100,100,88,82,90,74,70,90,94,82,100,100,76,80,100,74,98,100,72,100,76,100,98,86,72,90,86,100,80,100,96,80,90,74,70,86,88,84,76,84,98,86,100,88,115
"ss.final",81,83,100,100,100,73,100,93,100,100,87,100,100,100,75,89,100,85,100,100,100,91,85,93,77,73,93,97,85,100,100,79,83,100,77,100,100,75,100,79,100,100,89,75,93,89,100,83,100,99,83,93,77,73,89,91,87,79,87,100,89,100,91,115
"mle.initial.IP",0.666666666666667,0.659574468085106,0.637931034482759,0.586206896551724,0.46551724137931,0.763157894736842,0.568965517241379,0.686274509803922,0.586206896551724,0.53448275862069,0.641509433962264,0.568965517241379,0.5,0.517241379310345,0.744186046511628,0.673076923076923,0.526315789473684,0.62,0.568965517241379,0.672413793103448,0.568965517241379,0.673076923076923,0.647058823529412,0.589285714285714,0.727272727272727,0.75609756097561,0.711538461538462,0.596153846153846,0.63265306122449,0.603448275862069,0.568965517241379,0.73469387755102,0.644444444444444,0.586206896551724,0.733333333333333,0.649122807017544,0.517241379310345,0.75,0.586206896551724,0.6875,0.603448275862069,0.678571428571429,0.588235294117647,0.704545454545455,0.596153846153846,0.627450980392157,0.551724137931034,0.630434782608696,0.586206896551724,0.592592592592593,0.68,0.566037735849057,0.729166666666667,0.75609756097561,0.596153846153846,0.581818181818182,0.647058823529412,0.702127659574468,0.647058823529412,0.684210526315789,0.725490196078431,0.637931034482759,0.634615384615385,115
"mle.final.IP",0.673913043478261,0.645833333333333,0.637931034482759,0.586206896551724,0.46551724137931,0.707317073170732,0.568965517241379,0.666666666666667,0.586206896551724,0.53448275862069,0.641509433962264,0.568965517241379,0.5,0.517241379310345,0.717391304347826,0.679245283018868,0.517241379310345,0.62,0.568965517241379,0.672413793103448,0.568965517241379,0.685185185185185,0.641509433962264,0.589285714285714,0.739130434782609,0.744186046511628,0.69811320754717,0.6,0.62,0.603448275862069,0.568965517241379,0.745098039215686,0.645833333333333,0.586206896551724,0.702127659574468,0.655172413793103,0.517241379310345,0.739130434782609,0.586206896551724,0.6875,0.603448275862069,0.672413793103448,0.60377358490566,0.673913043478261,0.574074074074074,0.641509433962264,0.551724137931034,0.625,0.586206896551724,0.614035087719298,0.692307692307692,0.574074074074074,0.729166666666667,0.761904761904762,0.592592592592593,0.581818181818182,0.660377358490566,0.693877551020408,0.634615384615385,0.689655172413793,0.725490196078431,0.637931034482759,0.622641509433962,115
"mle.initial.PC",0.333333333333333,0.393939393939394,0.476190476190476,0.404761904761905,0.380952380952381,0.34375,0.380952380952381,0.461538461538462,0.380952380952381,0.357142857142857,0.354838709677419,0.380952380952381,0.333333333333333,0.357142857142857,0.344827586206897,0.441176470588235,0.268292682926829,0.3125,0.428571428571429,0.547619047619048,0.476190476190476,0.444444444444444,0.258064516129032,0.352941176470588,0.333333333333333,0.275862068965517,0.473684210526316,0.380952380952381,0.333333333333333,0.5,0.380952380952381,0.407407407407407,0.285714285714286,0.428571428571429,0.379310344827586,0.439024390243902,0.5,0.357142857142857,0.547619047619048,0.214285714285714,0.5,0.476190476190476,0.257142857142857,0.214285714285714,0.368421052631579,0.371428571428571,0.404761904761905,0.264705882352941,0.404761904761905,0.380952380952381,0.4,0.297297297297297,0.307692307692308,0.310344827586207,0.323529411764706,0.303030303030303,0.393939393939394,0.344827586206897,0.393939393939394,0.463414634146341,0.485714285714286,0.476190476190476,0.388888888888889,115
"mle.final.PC",0.342857142857143,0.4,0.476190476190476,0.404761904761905,0.380952380952381,0.34375,0.380952380952381,0.461538461538462,0.380952380952381,0.357142857142857,0.382352941176471,0.380952380952381,0.333333333333333,0.357142857142857,0.344827586206897,0.444444444444444,0.261904761904762,0.342857142857143,0.428571428571429,0.547619047619048,0.476190476190476,0.459459459459459,0.25,0.324324324324324,0.354838709677419,0.3,0.45,0.380952380952381,0.314285714285714,0.5,0.380952380952381,0.392857142857143,0.285714285714286,0.428571428571429,0.366666666666667,0.428571428571429,0.5,0.379310344827586,0.547619047619048,0.258064516129032,0.5,0.476190476190476,0.25,0.206896551724138,0.384615384615385,0.361111111111111,0.404761904761905,0.285714285714286,0.404761904761905,0.380952380952381,0.387096774193548,0.307692307692308,0.344827586206897,0.354838709677419,0.342857142857143,0.333333333333333,0.382352941176471,0.333333333333333,0.371428571428571,0.476190476190476,0.5,0.476190476190476,0.368421052631579,115
"post.mean.initial.IP",0.427412571881631,0.456709410137499,0.491599062251955,0.436554835475501,0.391861568391514,0.464096912357755,0.418130656270412,0.497687315589684,0.422938714040755,0.395000158639978,0.435481992169827,0.418130656270412,0.371902194875642,0.390529164842951,0.467804045142545,0.48599942106402,0.340612489339644,0.404271533478002,0.445669174941245,0.541931873056178,0.473318019784807,0.486372190885371,0.389223108173554,0.414138717760042,0.454483172042233,0.438152212423287,0.513203540246779,0.424670702312913,0.417513358013978,0.496007747743771,0.418130656270412,0.499638073161553,0.391616150344852,0.450213654071676,0.480903973698319,0.474315181697847,0.473736564412966,0.478675283675674,0.519258237609352,0.389646673698663,0.496007747743771,0.503148293541634,0.359856771592241,0.392920234223551,0.420307314782899,0.433950587380941,0.427361903415483,0.377708430930286,0.436554835475501,0.424060489797589,0.471244663252217,0.372875376435851,0.455568981786451,0.454581322812207,0.399948235787849,0.386547812139221,0.45388014122508,0.45385820643068,0.45388014122508,0.498557500437419,0.525579260549457,0.491599062251955,0.44484629573316,115
