"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","idx"
"eff.mon.initial",0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,78
"eff.mon.final",0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,78
"fut.mon.initial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"fut.mon.final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"ss.initial",100,100,100,88,100,100,88,84,100,100,100,94,100,100,100,94,100,100,100,100,100,100,100,100,100,100,100,84,100,94,100,100,100,100,100,90,100,100,100,100,98,88,100,88,90,100,100,100,100,100,100,100,100,78,100,100,100,100,100,100,100,100,100,78
"ss.final",100,100,100,91,100,100,91,87,100,100,100,97,100,100,100,97,100,100,100,100,100,100,100,100,100,100,100,87,100,97,100,100,100,100,100,93,100,100,100,100,100,91,100,91,93,100,100,100,100,100,100,100,100,81,100,100,100,100,100,100,100,100,100,78
"mle.initial.IP",0.482758620689655,0.5,0.5,0.557692307692308,0.5,0.482758620689655,0.58,0.666666666666667,0.586206896551724,0.482758620689655,0.551724137931034,0.566037735849057,0.46551724137931,0.620689655172414,0.413793103448276,0.553571428571429,0.603448275862069,0.448275862068966,0.482758620689655,0.46551724137931,0.568965517241379,0.5,0.517241379310345,0.551724137931034,0.551724137931034,0.46551724137931,0.5,0.607843137254902,0.5,0.553571428571429,0.517241379310345,0.482758620689655,0.448275862068966,0.431034482758621,0.46551724137931,0.653846153846154,0.46551724137931,0.517241379310345,0.551724137931034,0.482758620689655,0.596491228070175,0.615384615384615,0.46551724137931,0.666666666666667,0.584905660377358,0.396551724137931,0.551724137931034,0.431034482758621,0.46551724137931,0.46551724137931,0.448275862068966,0.362068965517241,0.46551724137931,0.727272727272727,0.46551724137931,0.517241379310345,0.517241379310345,0.551724137931034,0.482758620689655,0.53448275862069,0.568965517241379,0.46551724137931,0.551724137931034,78
"mle.final.IP",0.482758620689655,0.5,0.5,0.555555555555556,0.5,0.482758620689655,0.596153846153846,0.679245283018868,0.586206896551724,0.482758620689655,0.551724137931034,0.581818181818182,0.46551724137931,0.620689655172414,0.413793103448276,0.53448275862069,0.603448275862069,0.448275862068966,0.482758620689655,0.46551724137931,0.568965517241379,0.5,0.517241379310345,0.551724137931034,0.551724137931034,0.46551724137931,0.5,0.615384615384615,0.5,0.543859649122807,0.517241379310345,0.482758620689655,0.448275862068966,0.431034482758621,0.46551724137931,0.660377358490566,0.46551724137931,0.517241379310345,0.551724137931034,0.482758620689655,0.586206896551724,0.622641509433962,0.46551724137931,0.653846153846154,0.574074074074074,0.396551724137931,0.551724137931034,0.431034482758621,0.46551724137931,0.46551724137931,0.448275862068966,0.362068965517241,0.46551724137931,0.727272727272727,0.46551724137931,0.517241379310345,0.517241379310345,0.551724137931034,0.482758620689655,0.53448275862069,0.568965517241379,0.46551724137931,0.551724137931034,78
"mle.initial.PC",0.333333333333333,0.238095238095238,0.404761904761905,0.166666666666667,0.5,0.404761904761905,0.289473684210526,0.424242424242424,0.452380952380952,0.452380952380952,0.476190476190476,0.341463414634146,0.380952380952381,0.571428571428571,0.547619047619048,0.289473684210526,0.476190476190476,0.333333333333333,0.5,0.404761904761905,0.404761904761905,0.428571428571429,0.357142857142857,0.333333333333333,0.380952380952381,0.428571428571429,0.404761904761905,0.333333333333333,0.357142857142857,0.315789473684211,0.285714285714286,0.357142857142857,0.357142857142857,0.476190476190476,0.452380952380952,0.421052631578947,0.428571428571429,0.452380952380952,0.547619047619048,0.595238095238095,0.390243902439024,0.388888888888889,0.30952380952381,0.432432432432432,0.324324324324324,0.357142857142857,0.476190476190476,0.285714285714286,0.30952380952381,0.404761904761905,0.428571428571429,0.428571428571429,0.380952380952381,0.441176470588235,0.285714285714286,0.476190476190476,0.452380952380952,0.333333333333333,0.214285714285714,0.404761904761905,0.476190476190476,0.404761904761905,0.476190476190476,78
"mle.final.PC",0.333333333333333,0.238095238095238,0.404761904761905,0.162162162162162,0.5,0.404761904761905,0.307692307692308,0.441176470588235,0.452380952380952,0.452380952380952,0.476190476190476,0.333333333333333,0.380952380952381,0.571428571428571,0.547619047619048,0.282051282051282,0.476190476190476,0.333333333333333,0.5,0.404761904761905,0.404761904761905,0.428571428571429,0.357142857142857,0.333333333333333,0.380952380952381,0.428571428571429,0.404761904761905,0.371428571428571,0.357142857142857,0.3,0.285714285714286,0.357142857142857,0.357142857142857,0.476190476190476,0.452380952380952,0.425,0.428571428571429,0.452380952380952,0.547619047619048,0.595238095238095,0.404761904761905,0.421052631578947,0.30952380952381,0.435897435897436,0.307692307692308,0.357142857142857,0.476190476190476,0.285714285714286,0.30952380952381,0.404761904761905,0.428571428571429,0.428571428571429,0.380952380952381,0.459459459459459,0.285714285714286,0.476190476190476,0.452380952380952,0.333333333333333,0.214285714285714,0.404761904761905,0.476190476190476,0.404761904761905,0.476190476190476,78
