"","X","p.agree","efficacy","conditional","idx"
"1",1,1,0,NA,14
"2",1,1,0,NA,1
"3",1,0.99,0.05,0.833333333333333,27
"4",1,0.99,0.1,0.909090909090909,40
"5",1,0.45,0.34,0.382022471910112,53
