"","X1","idx"
"eff.mon.initial",0,13
"eff.mon.final",0,13
"fut.mon.initial",0,13
"fut.mon.final",0,13
"ss.initial",100,13
"ss.final",100,13
"mle.initial.IP",0.53448275862069,13
"mle.final.IP",0.53448275862069,13
"mle.initial.PC",0.333333333333333,13
"mle.final.PC",0.333333333333333,13
"post.mean.initial.IP",0.380954456817583,13
"post.mean.final.IP",0.380954456817583,13
"post.mean.initial.PC",0.121041984873992,13
"post.mean.final.PC",0.121041984873992,13
"cov.initial",0,13
"cov.final",0,13
"eff.mix.prob",0.5,13
"initial.p",0.961730670760065,13
"final.p",0.961730670760065,13
"box.skpt.initial",NA,13
"box.skpt.final",NA,13
"box.enth.initial",NA,13
"box.enth.final",NA,13
"risk.diff.initial",0.201149425287356,13
"risk.diff.final",0.201149425287356,13
