"","X1","idx"
"eff.mon.initial",1,14
"eff.mon.final",1,14
"fut.mon.initial",0,14
"fut.mon.final",0,14
"ss.initial",70,14
"ss.final",73,14
"mle.initial.IP",0.680851063829787,14
"mle.final.IP",0.680851063829787,14
"mle.initial.PC",0.304347826086957,14
"mle.final.PC",0.307692307692308,14
"post.mean.initial.IP",0.43960509910028,14
"post.mean.final.IP",0.434195188169611,14
"post.mean.initial.PC",0.164090551836187,14
"post.mean.final.PC",0.166935317469225,14
"cov.initial",0,14
"cov.final",0,14
"eff.mix.prob",0.5,14
"initial.p",0.990980990823597,14
"final.p",0.992562702898567,14
"box.skpt.initial",NA,14
"box.skpt.final",NA,14
"box.enth.initial",NA,14
"box.enth.final",NA,14
"risk.diff.initial",0.376503237742831,14
"risk.diff.final",0.37315875613748,14
