"","X1","idx"
"eff.mon.initial",1,15
"eff.mon.final",1,15
"fut.mon.initial",0,15
"fut.mon.final",0,15
"ss.initial",70,15
"ss.final",73,15
"mle.initial.IP",0.697674418604651,15
"mle.final.IP",0.704545454545455,15
"mle.initial.PC",0.333333333333333,15
"mle.final.PC",0.310344827586207,15
"post.mean.initial.IP",0.447700138181827,15
"post.mean.final.IP",0.436497871935981,15
"post.mean.initial.PC",0.165225315697927,15
"post.mean.final.PC",0.175081391629477,15
"cov.initial",0,15
"cov.final",0,15
"eff.mix.prob",0.5,15
"initial.p",0.991691288259659,15
"final.p",0.995215692885168,15
"box.skpt.initial",NA,15
"box.skpt.final",NA,15
"box.enth.initial",NA,15
"box.enth.final",NA,15
"risk.diff.initial",0.364341085271318,15
"risk.diff.final",0.394200626959248,15
