"","X1","idx"
"eff.mon.initial",1,20
"eff.mon.final",1,20
"fut.mon.initial",0,20
"fut.mon.final",0,20
"ss.initial",70,20
"ss.final",73,20
"mle.initial.IP",0.58695652173913,20
"mle.final.IP",0.58695652173913,20
"mle.initial.PC",0.25,20
"mle.final.PC",0.296296296296296,20
"post.mean.initial.IP",0.374751085297334,20
"post.mean.final.IP",0.390720415266388,20
"post.mean.initial.PC",0.147817624318203,20
"post.mean.final.PC",0.139265992669727,20
"cov.initial",0,20
"cov.final",0,20
"eff.mix.prob",0.25,20
"initial.p",0.992241099810517,20
"final.p",0.989427985130176,20
"box.skpt.initial",NA,20
"box.skpt.final",NA,20
"box.enth.initial",NA,20
"box.enth.final",NA,20
"risk.diff.initial",0.33695652173913,20
"risk.diff.final",0.290660225442834,20
