"","X1","idx"
"eff.mon.initial",0,11
"eff.mon.final",0,11
"fut.mon.initial",0,11
"fut.mon.final",0,11
"ss.initial",100,11
"ss.final",100,11
"mle.initial.IP",0.362068965517241,11
"mle.final.IP",0.362068965517241,11
"mle.initial.PC",0.357142857142857,11
"mle.final.PC",0.357142857142857,11
"post.mean.initial.IP",0.351558798531334,11
"post.mean.final.IP",0.351558798531334,11
"post.mean.initial.PC",0.027666544937905,11
"post.mean.final.PC",0.027666544937905,11
"cov.initial",1,11
"cov.final",1,11
"eff.mix.prob",0.5,11
"initial.p",0.650124945180414,11
"final.p",0.650124945180414,11
"box.skpt.initial",NA,11
"box.skpt.final",NA,11
"box.enth.initial",NA,11
"box.enth.final",NA,11
"risk.diff.initial",0.00492610837438423,11
"risk.diff.final",0.00492610837438423,11
