"","X1","idx"
"eff.mon.initial",0,12
"eff.mon.final",0,12
"fut.mon.initial",0,12
"fut.mon.final",0,12
"ss.initial",100,12
"ss.final",100,12
"mle.initial.IP",0.431034482758621,12
"mle.final.IP",0.431034482758621,12
"mle.initial.PC",0.30952380952381,12
"mle.final.PC",0.30952380952381,12
"post.mean.initial.IP",0.340491854151889,12
"post.mean.final.IP",0.340491854151889,12
"post.mean.initial.PC",0.0808173264777877,12
"post.mean.final.PC",0.0808173264777877,12
"cov.initial",1,12
"cov.final",1,12
"eff.mix.prob",0.5,12
"initial.p",0.878809629449091,12
"final.p",0.878809629449091,12
"box.skpt.initial",NA,12
"box.skpt.final",NA,12
"box.enth.initial",NA,12
"box.enth.final",NA,12
"risk.diff.initial",0.121510673234811,12
"risk.diff.final",0.121510673234811,12
