"","X1","idx"
"eff.mon.initial",1,10
"eff.mon.final",1,10
"fut.mon.initial",0,10
"fut.mon.final",0,10
"ss.initial",100,10
"ss.final",100,10
"mle.initial.IP",0.603448275862069,10
"mle.final.IP",0.603448275862069,10
"mle.initial.PC",0.30952380952381,10
"mle.final.PC",0.30952380952381,10
"post.mean.initial.IP",0.387639452580479,10
"post.mean.final.IP",0.387639452580479,10
"post.mean.initial.PC",0.15815560943272,10
"post.mean.final.PC",0.15815560943272,10
"cov.initial",0,10
"cov.final",0,10
"eff.mix.prob",0.75,10
"initial.p",0.98116950734704,10
"final.p",0.98116950734704,10
"box.skpt.initial",NA,10
"box.skpt.final",NA,10
"box.enth.initial",NA,10
"box.enth.final",NA,10
"risk.diff.initial",0.293924466338259,10
"risk.diff.final",0.293924466338259,10
