"","X1","idx"
"y1.IP.initial",0,7
"y0.IP.initial",58,7
"y1.PC.initial",6,7
"y0.PC.initial",36,7
"eff.prob.initial",0.00584877280592896,7
"fut.prob.initial",0.999885273367998,7
"eff.mix.prob.initial",0.999677942893092,7
"box.skpt.initial",NA,7
"box.enth.initial",0.000322057106908449,7
"box.ni.initial",NA,7
"y1.IP.final",0,7
"y0.IP.final",58,7
"y1.PC.final",6,7
"y0.PC.final",36,7
"eff.prob.final",0.00584877280592896,7
"fut.prob.final",0.999885273367998,7
"eff.mix.prob.final",0.999677942893092,7
"box.skpt.final",NA,7
"box.enth.final",0.000322057106908449,7
"box.ni.final",NA,7
"pm.skpt.f",NA,7
"pm.enth.f",NA,7
"pm.ni.f",NA,7
"pm.rd.f",NA,7
"pm.50.50.f",NA,7
"pm.skpt.enth.f",NA,7
"pm.skpt.enth.ni.f",NA,7
"pm.skpt.enth.ni.tilde.f",NA,7
"box.skpt.f",NA,7
"box.enth.f",NA,7
"box.ni.f",NA,7
"y1.IP.f",NA,7
"y1.PC.f",NA,7
"y0.IP.f",NA,7
"y0.PC.f",NA,7
