"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.60848,0.4234,0,0,71.7548,73.54204,0.578262784446468,0.573007096956843,NA,NA,0.531683712607401,0.530560890221403,0.430784836022142,0.429747178282549,0.9582,0.95768,92
