"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.35048,0.26192,0,0,90.47,91.46672,0.608069524873365,0.607183961178868,NA,0.377595446816008,0.563337589790443,0.563275010139567,0.439764696181102,0.439511759857565,0.88372,0.88436,47
