"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.04656,0.02836,0,0,98.65248,98.78496,0.411721537461693,0.411442848248478,0.385790741985739,0.386331379613496,0.421796422355835,0.421732346612445,0.379291961257132,0.379329199104844,0.97336,0.97292,53
