"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.1836,0.13168,0,0,95.55888,96.0746,0.554445409507845,0.553830117049811,0.381514024782003,0.382666546470697,0.525939095718197,0.525816801611624,0.421786392305046,0.421667657440276,0.9556,0.95572,42
