"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.2,0.18,0,0,95.12,95.72,0.482290929566655,0.482486087725732,0.40358051408374,0.403559406593641,0.410636637191086,0.410300009328851,0.0658466505685587,0.0663074424501953,0.54,0.54,0.25,86
