"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.2954,0.20664,0,0,90.64456,91.49072,0.539121503771565,0.538042105698228,NA,0.375282794403421,0.51220837304282,0.512067741467362,0.41639100450217,0.416314610891196,0.96336,0.96384,65
