"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.61488,0.3864,0,0,56.14296,57.98148,0.473947319882375,0.462661450173589,0.340054648284304,0.348773098812668,0.452840342313509,0.450170733850223,0.392742746369115,0.391176562185535,0.983,0.98272,105
