"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.20268,0.13752,0,0,93.75848,94.33728,0.506573386645918,0.50562619976117,0.376981286265826,0.378949356237112,0.4895433642631,0.489350955343063,0.406326203595276,0.406288977401997,0.97072,0.97076,62
