"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.57228,0.4188,0,0,79.09472,80.74996,0.616464387742881,0.614314398752475,NA,NA,0.564736077203128,0.564335694433347,0.44422744857229,0.443485902618713,0.88216,0.88412,72
