"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.84348,0.61756,0,0,54.12208,56.62756,0.659300390653536,0.651228658557106,NA,NA,0.582247781067082,0.58136694338625,0.465451068121617,0.463838355351893,0.84812,0.84536,99
