"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.056,0.03504,0,0,98.38248,98.54204,0.421996260074745,0.421662381707574,0.385270033179178,0.38588126883009,0.429295706518177,0.429213879373791,0.38221385880995,0.382243746790528,0.97292,0.97316,54
