"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.646,0.4532,0,0,69.4252,71.32456,0.589783600016576,0.584137536646611,NA,NA,0.539106837510887,0.537934112430096,0.435363932098915,0.434182017221287,0.9538,0.95336,93
