"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.8,0.6,0,0,92,93.8,0.638807519317264,0.633847502349454,0.401887070617721,0.404487179487179,0.451178918993374,0.450418371006404,0.138439848760327,0.136685450538032,0,0,0.596571297877125,20
