"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.72132,0.51048,0,0,64.47792,66.60336,0.613109225199522,0.606649960018812,NA,NA,0.55390171547022,0.552749819715428,0.445038391247671,0.443717000137758,0.93152,0.93116,95
