"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.039,0.02384,0,0,98.87416,98.98456,0.40156088472716,0.401332958937994,0.38624838763626,0.386713341469627,0.414340761356279,0.41429567401855,0.376406155795077,0.376448403948465,0.96916,0.96892,52
