"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.78252,0.52544,0,0,43.0608,45.40028,0.536892467169798,0.524198456083326,NA,NA,0.492511778146382,0.490730680522429,0.416237188119211,0.415009095824399,0.98412,0.9834,111
