"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.08276,0.06496,0,0,98.85992,99.077,0.611169313988256,0.610947661032317,0.387319263456518,0.387668863279598,0.569722324429058,0.569686519103983,0.440699109363109,0.440641088721903,0.86452,0.86456,23
