"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob","idx"
"1",0.12,0.08,0,0,98.12,98.42,0.480989163684463,0.481371369654518,0.403114143920596,0.404030426213353,0.408763243718334,0.409112041255869,0.066838497346011,0.0669070862775441,0.5,0.5,0.5,61
