"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.1646,0.10328,0,0,93.46896,93.94804,0.428007850574612,0.426898949442618,NA,NA,0.431057324557375,0.430861151810121,0.382024325244747,0.382116632650586,0.97088,0.9714,79
