"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.96584,0.71536,0,0,12.88648,15.78092,0.762449124058905,0.649804877398018,NA,NA,0.522251443435146,0.529251950011674,0.440924052312518,0.445780132015885,0.97872,0.9776,120
