"","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","idx"
"1",0.7864,0.56648,0,0,59.23912,61.56836,0.636348089200025,0.629047098497039,NA,NA,0.568355657769498,0.567241700885506,0.455154268589323,0.453626445986356,0.89584,0.89356,97
