"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","p.range"
"1",1,0.6,1,0.9,0,0,NA,NA,0.63429759782701,0.616041450370546,34.2,42.3,0.612077555363782,0.601548594535076,1,1,0.59
