"","eff.mon.initial","eff.mon.final","eff.inf.initial","eff.inf.final","fut.mon.initial","fut.mon.final","fut.inf.initial","fut.inf.final","phat.initial","phat.final","ss.initial","ss.final","post.mean.initial","post.mean.final","cov.initial","cov.final","p.range"
"1",0,0,0,0,0.7,0.4,NA,NA,0.373950107383905,0.391804857120714,81.8,86.7,0.393049216277444,0.404403343799387,1,1,0.42
